time,fraction_neurons_with_any_gate_flip,mean_neuron_gate_flip_fraction,mass_weighted_gate_flip_fraction,frozen_gate_relative_rms_error
4.3,0.76,0.0417975,0.03933294269633282,0.0024691470650016843
4.3100000000000005,0.765,0.041937499999999996,0.0395081997448271,0.002493131420518926
4.32,0.76,0.04205875,0.03965842562632081,0.0025172515629133183
4.33,0.765,0.04217750000000001,0.03980961839038701,0.002541488312449071
4.34,0.765,0.0423025,0.039952055254360706,0.002565840006542824
4.3500000000000005,0.77,0.0424325,0.04010285756987119,0.0025903134423075074
4.36,0.77,0.0425425,0.040246760393789556,0.002614893459911158
4.37,0.765,0.04266999999999999,0.040391756119985786,0.0026395720764611375
4.38,0.77,0.04283875,0.04058770425159438,0.0026643659635213267
4.390000000000001,0.765,0.042947500000000007,0.0407303294503118,0.0026892708071970793
4.4,0.77,0.04309,0.04095905718907691,0.002714271110215283
4.41,0.77,0.04321,0.04111145647328743,0.002739360822408965
4.42,0.77,0.04330875000000001,0.04124649609498135,0.0027645264858754616
4.430000000000001,0.77,0.043469999999999995,0.04148228582965981,0.002789772033535908
4.44,0.77,0.043585000000000006,0.04165536008894644,0.002815092254704532
4.45,0.77,0.0437275,0.04185630817450804,0.002840489201254173
4.46,0.765,0.0438175,0.0420093119975714,0.002865949871685822
4.470000000000001,0.765,0.04398125,0.04223733442054361,0.0028914776845193214
4.48,0.77,0.04412374999999999,0.0424523214280094,0.002917073616721936
4.49,0.77,0.0442925,0.0427067936258721,0.0029427350354454184
4.5,0.77,0.04444375,0.04292657493100988,0.0029684595915786933
4.51,0.77,0.044586249999999994,0.04312721699413695,0.002994247746124762
4.5200000000000005,0.765,0.044753749999999995,0.04335757487367248,0.003020105386199624
4.53,0.765,0.04491125,0.04358996160317708,0.0030460242651103504
4.54,0.77,0.0450775,0.04383983726240343,0.0030720004259672277
4.55,0.77,0.04525875,0.0440975793635404,0.003098028975864452
4.5600000000000005,0.77,0.04538875,0.04429526977159109,0.00312410481815202
4.57,0.77,0.04552125,0.044489608121400036,0.0031502141431442032
4.58,0.765,0.0456825,0.04471853076775728,0.003176358214544412
4.59,0.765,0.04583375,0.04495946983059412,0.0032025463104059476
4.6000000000000005,0.765,0.0459925,0.04521455955144136,0.0032287651487999296
4.61,0.77,0.046126249999999994,0.04540835652411127,0.0032550099486121824
4.62,0.77,0.046277500000000006,0.045650240939451865,0.0032812827492220563
4.63,0.77,0.0464175,0.045866007373994835,0.0033075805952013093
4.640000000000001,0.77,0.04655374999999999,0.046091093818239934,0.0033339021168887206
4.65,0.77,0.046715,0.046325613901268506,0.003360248820383959
4.66,0.765,0.046868749999999994,0.04652540736893326,0.003386622499171479
4.67,0.77,0.04699999999999999,0.04674051174072825,0.003413015055723286
4.680000000000001,0.77,0.047151250000000006,0.0469710871697715,0.003439420793289969
4.69,0.77,0.04730625,0.04720554440186795,0.0034658417927002604
4.7,0.77,0.04745625,0.04741706406593505,0.0034922826034706044
4.71,0.765,0.04764875,0.04767643203654854,0.0035187420773298544
4.720000000000001,0.765,0.047781250000000004,0.04786876138958418,0.003545218705236227
4.73,0.765,0.04794874999999999,0.048118358619793085,0.0035717077674292607
4.74,0.765,0.048088750000000006,0.04834388042872102,0.0035982105054374546
4.75,0.76,0.048263749999999994,0.048615668236806,0.003624719854965154
4.76,0.77,0.048432499999999996,0.04888150790686275,0.0036512405324934448
