psi_deg,x1,x2,slope_x2_over_x1,selector_switch,switch_transition,t_switch,actual_persistent_swing,actual_S_normalized,t_reversal_actual,t_rebound_actual,predicted_persistent_swing,predicted_S_normalized,t_reversal_predicted,t_rebound_predicted,predicted_switch_delta,predicted_switch_delta_normalized,on_to_off_condition_value,E_on_at_switch,E_off_at_switch,actual_loss_change_switch_pm0p20,selector_model_relative_rms_over_time,switch_before_t_block
-34.6598,0.8225432578802657,-0.5687025487156873,-0.6913953075018348,1,on_to_off,1.523411356366922,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003429314081951379,0.0034293140819513794,-0.0034293140819514024,0.16587055454981786,0.16929986863176924,-0.008937562635139812,0.0441884815914758,1
-34.6098,0.8230392312130175,-0.5679845278564243,-0.6901062626374606,1,on_to_off,1.5239610238984105,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0034183065211977337,0.0034183065211977337,-0.00341830652119773,0.1654759056330001,0.16889421215419784,-0.008938670969007967,0.04424661640000599,1
-34.5598,0.8235345777655915,-0.5672660744522353,-0.6888187694454043,1,on_to_off,1.5245106898474425,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003407313651093702,0.003407313651093702,-0.003407313651093684,0.1650814963957776,0.1684888100468713,-0.008939771496824428,0.04430470255956842,1
-34.5098,0.8240292971607599,-0.5665471890502539,-0.687532823168211,1,on_to_off,1.5250603550512118,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003551635118478197,0.003551635118478197,-0.003551635118478225,0.16426424454704014,0.16781587966551834,-0.00819613411818959,0.0443627401494573,1
-34.5,0.8241261886220157,-0.5664062369248328,-0.6872809586016132,1,on_to_off,1.5251680894156274,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003549388153678751,0.003549388153678751,-0.0035493881536787513,0.16418710262439543,0.16773649077807418,-0.00819614097119123,0.04437411132465657,1
-34.4598,0.8245233890217722,-0.5658278721979426,-0.6862484190645578,1,on_to_off,1.525610020346907,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003540177137307171,0.003540177137307171,-0.0035401771373071702,0.16387076083547156,0.16741093797277873,-0.008196166257332327,0.044420740245580126,1
-34.4098,0.8250168529723563,-0.5651081244430923,-0.6849655524091789,1,on_to_off,1.526159686571718,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0035287344133068943,0.0035287344133068943,-0.003528734413306922,0.16347752044756128,0.16700625486086818,-0.0081961913686803,0.04447869789100693,1
-34.3598,0.8255096886367175,-0.5643879463338226,-0.6836842184927925,1,on_to_off,1.5267093545628392,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003517306981334012,0.003517306981334012,-0.0035173069813340075,0.16308452458118786,0.16660183156252187,-0.00819620945215685,0.04453660458122724,1
-34.3098,0.8260018956395401,-0.5636673384185803,-0.6824044126220259,1,on_to_off,1.527259025157477,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0035058948761983733,0.0035058948761983733,-0.0035058948761983654,0.16269177443348487,0.16619766930968324,-0.008196220507706964,0.04459446692411383,1
-34.2598,0.8264934736059873,-0.5629463012461394,-0.6811261301193429,1,on_to_off,1.5278086991928528,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003494498132663254,0.003494498132663253,-0.003494498132663243,0.16229927120083726,0.1657937693335005,-0.008196224535296975,0.044652279341664526,1
-34.2098,0.8269844221617009,-0.5622248353656015,-0.679849366322972,1,on_to_off,1.528358377506209,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003483116785445134,0.003483116785445134,-0.0034831167854451036,0.16190701607887803,0.16539013286432316,-0.00819622153491456,0.044710043782143404,1
-34.1598,0.8274747409328023,-0.5615029413263939,-0.6785741165868319,1,on_to_off,1.5289080609348151,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0034717508692135024,0.0034717508692135024,-0.0034717508692134976,0.16151501026248424,0.16498676113169775,-0.008196211506568962,0.044767779883088686,1
-34.1098,0.8279644295458923,-0.5607806196782705,-0.6773003762804615,1,on_to_off,1.5294577503159705,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0034604004185909976,0.0034604004185909976,-0.0034604004185909837,0.1611232549457737,0.1645836553643647,-0.0081961944502906,0.044825467623593865,1
-34.0598,0.8284534876280518,-0.5600578709713108,-0.676028140788947,1,on_to_off,1.530007499699477,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0034490654681530175,0.003449065468153018,-0.003449065468153001,0.16073175132210102,0.16418081679025404,-0.008196170366131517,0.04487878739854465,1
-34.0098,0.8289419148068419,-0.559334695755919,-0.6747574055128505,1,on_to_off,1.5305611239248282,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0034377460524278036,0.003437746052427804,-0.003437746052427771,0.16034050058405402,0.16377824663648183,-0.008196139254165152,0.04493636175374916,1
-34.0,0.8290375725550417,-0.5591929034707469,-0.6745085168424267,1,on_to_off,1.5306696334540482,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003435529270697374,0.003435529270697373,-0.003435529270697389,0.1602638451818821,0.16369937445257948,-0.008196132332512235,0.0449476412086073,1
-33.9598,0.8294297107103039,-0.5586110945828248,-0.6734881658681403,1,on_to_off,1.5311147413890502,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0034264422058962185,0.0034264422058962185,-0.0034264422058962007,0.15994950392345042,0.16337594612934664,-0.008196101114486043,0.044993890030891895,1
-33.9098,0.8299168749669601,-0.5578870680030817,-0.672220417286119,1,on_to_off,1.53166835293546,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0034151539629917738,0.0034151539629917738,-0.003415153962991764,0.15955876253133372,0.1629739164943255,-0.008196055947210623,0.045051381577868296,1
-33.8598,0.8304034072058137,-0.5571626165680676,-0.6709541552133541,1,on_to_off,1.5322219594073385,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0034038813581004357,0.003403881358100435,-0.003403881358100408,0.15916827759797011,0.16257215895607055,-0.008196003752476227,0.04510883456320668,1
-33.8098,0.8308893070563491,-0.5564377408294839,-0.6696893751116086,1,on_to_off,1.532775561647936,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0033926244255604865,0.0033926244255604865,-0.003392624425560444,0.15877805031284434,0.16217067473840482,-0.008195944530442117,0.04516623680332631,1
-33.7598,0.8313745741485327,-0.5557124413393548,-0.6684260724577701,1,on_to_off,1.5333291605004766,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003381383199662441,0.0033813831996624415,-0.003381383199662437,0.15838808186465642,0.16176946506431886,-0.00819587828128851,0.04522358916464467,1
-33.7098,0.8318592081128122,-0.5549867186500276,-0.6671642427437833,1,on_to_off,1.5338827568081643,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.00337015771464913,0.0033701577146491306,-0.003370157714649114,0.1579983734413179,0.16136853115596703,-0.008195805005217216,0.04528089207582956,1
-33.6598,0.832343208580118,-0.5542605733141716,-0.6659038814765804,1,on_to_off,1.5344363514141872,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0033589480047152565,0.003358948004715257,-0.003358948004715248,0.15760892622994824,0.1609678742346635,-0.008195724702451557,0.04533815891378012,1
-33.6098,0.8328265751818625,-0.553534005884778,-0.6646449841780132,1,on_to_off,1.534989945161723,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003347754104007561,0.003347754104007561,-0.003347754104007559,0.1572197414168711,0.16056749552087865,-0.008195637373236031,0.04539538255849563,1
-33.5598,0.8333093075499413,-0.5528070169151595,-0.6633875463847848,1,on_to_off,1.5355435388939445,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0034897652024253045,0.0034897652024253045,-0.003489765202425335,0.15642032973692216,0.15991009493934746,-0.007540591872291669,0.04545256347914687,1
-33.5098,0.8337914053167323,-0.55207960695895,-0.6621315636483822,1,on_to_off,1.5360971334540239,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003478099352975189,0.0034780993529751883,-0.0034780993529751783,0.15603215026489453,0.15951024961786972,-0.0075395772020778185,0.04550969717013127,1
-33.5,0.8338858220671682,-0.5519369853120581,-0.6618855611956914,1,on_to_off,1.5362056381571725,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0034758147701959285,0.0034758147701959285,-0.003475814770195956,0.1559560982220841,0.15943191299228002,-0.0075393775925934325,0.045520890004916825,1
-33.4598,0.8342728681150973,-0.5513517765701036,-0.6608770315350091,1,on_to_off,1.536650729685139,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0034664499258545423,0.0034664499258545423,-0.003466449925854565,0.1556442367374799,0.15911068666333444,-0.007538556269279545,0.04556678828453911,1
-33.4098,0.8347536955783815,-0.5506235263028949,-0.6596239456255184,1,on_to_off,1.5372043284304777,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0034548169565496445,0.0034548169565496445,-0.0034548169565496714,0.15525659033633013,0.15871140729287977,-0.007537529077006805,0.045623840974245045,1
-33.3598,0.8352338873404137,-0.5498948567119183,-0.6583723015153471,1,on_to_off,1.5377579305332427,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003443200480496511,0.003443200480496511,-0.003443200480496542,0.15486921224228342,0.15831241272277993,-0.007536495628388651,0.04568084363987842,1
-33.3098,0.835713443035507,-0.5491657683520872,-0.6571220948144479,1,on_to_off,1.5383115368366576,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003431600533081003,0.0034316005330810033,-0.003431600533080973,0.15448210363536047,0.15791370416844147,-0.0075354559265729815,0.0457378030703461,1
-33.2598,0.8361923622984592,-0.548436261778634,-0.655873321147225,1,on_to_off,1.5388651481839717,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0034200171496383824,0.0034200171496383824,-0.0034200171496384154,0.15409526569476134,0.15751528284439972,-0.0075344099747269855,0.04579471450963662,1
-33.2098,0.836670644764552,-0.5477063375471101,-0.6546259761524685,1,on_to_off,1.5394187654184646,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003408450365453841,0.003408450365453841,-0.0034084503654538694,0.15370869959886155,0.1571171499643154,-0.007533357776036975,0.045851581139815245,1
-33.1598,0.8371482900695527,-0.5469759962133841,-0.6533800554832881,1,on_to_off,1.539972389383452,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.00339690021576175,0.00339690021576175,-0.003396900215761761,0.15332240652520832,0.15671930674097007,-0.00753229933370797,0.04590840762628825,1
-33.1098,0.8376252978497136,-0.5462452383336431,-0.6521355548070495,1,on_to_off,1.540530716175092,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003385366735745826,0.003385366735745826,-0.003385366735745852,0.15293638765051748,0.1563217543862633,-0.007531234650964197,0.04596085691348545,1
-33.0598,0.8381016677417725,-0.5455140644643908,-0.650892469805309,1,on_to_off,1.5410892829926464,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0033738499605391326,0.003373849960539133,-0.003373849960539121,0.15255064415066938,0.1559244941112085,-0.007530163731048811,0.04601757504234683,1
-33.0098,0.8385773993829532,-0.5447824751624478,-0.6496507961737494,1,on_to_off,1.5416478438536128,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0033623499252236344,0.0033623499252236344,-0.0033623499252236626,0.15216517720070566,0.1555275271259293,-0.007529086577224148,0.04607426315918026,1
-33.0,0.838670567945424,-0.5446390350150271,-0.6494075931975105,1,on_to_off,1.5417573211572,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0033600978833574213,0.0033600978833574213,-0.0033600978833574274,0.1520896581931281,0.15544975607648553,-0.007528874724691631,0.04608536910538815,1
-32.9598,0.839052492410965,-0.5440504709849515,-0.6484105296221174,1,on_to_off,1.5422063996088105,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003350866664830615,0.003350866664830615,-0.003350866664830581,0.15177998797482548,0.1551308546396561,-0.0075280031927712765,0.04613091107929715,1
-32.9098,0.8395269464640043,-0.5433180524893545,-0.6471716658741578,1,on_to_off,1.5427649511090284,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0033394002143398993,0.0033394002143398993,-0.003339400214339873,0.15139507764638196,0.15473447786072186,-0.007526913580990502,0.046187510468321875,1
-32.8598,0.8400007611807533,-0.5425852202334257,-0.6459342006675527,1,on_to_off,1.5433234992050289,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0033279506086803523,0.0033279506086803523,-0.0033279506086803423,0.15101044738787886,0.1543383979965592,-0.0075258177452008634,0.0462440611168368,1
-32.8098,0.8404739362003817,-0.5418519747752487,-0.6446981297538571,1,on_to_off,1.5438820447475539,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003316517882729464,0.003316517882729464,-0.0033165178827294717,0.1506260983709667,0.15394261625369615,-0.0075247156887404965,0.046300561895361615,1
-32.7598,0.8409464711625462,-0.5411183166732216,-0.6434634488984367,1,on_to_off,1.5444405885873294,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0033051020713133206,0.0033051020713133206,-0.003305102071313324,0.15024203176643894,0.15354713383775226,-0.007523607414966466,0.04635702345791479,1
-32.7098,0.8414183657073907,-0.5403842464860571,-0.6422301538804058,1,on_to_off,1.5449991315750717,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0032937032092064666,0.0032937032092064666,-0.0032937032092064415,0.1498582487442292,0.15315195195343567,-0.0075224929272547925,0.046413444711139305,1
-32.6598,0.8418896194755472,-0.5396497647727815,-0.6409982404925658,1,on_to_off,1.5455576745614914,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003433609341499888,0.003433609341499888,-0.0034336093414998855,0.1490760545599227,0.1525096639014226,-0.006948534272681661,0.04646982091362372,1
-32.6098,0.8423602321081352,-0.5389148720927348,-0.6397677045413434,1,on_to_off,1.546116218397299,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003421731615056184,0.003421731615056184,-0.0034217316150562055,0.1486933515149288,0.15211508312998498,-0.006946614310004706,0.04652615359649549,1
-32.5598,0.8428302032467627,-0.5381795690055695,-0.6385385418467283,1,on_to_off,1.5466747639332106,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0034098714982565836,0.0034098714982565836,-0.003409871498256572,0.14831093549752652,0.1517208069957831,-0.0069446888748133095,0.04658244334832051,1
-32.5098,0.8432995325335265,-0.537443856071251,-0.6373107482422139,1,on_to_off,1.5472333120199522,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003398029027228966,0.0033980290272289664,-0.0033980290272289586,0.14792880767262148,0.15132683669985045,-0.0069427579729727795,0.04663870401192185,1
-32.5,0.8433914458128857,-0.5372996083468239,-0.6370702608074932,1,on_to_off,1.5473427878169213,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003395709974229194,0.003395709974229194,-0.0033957099742291555,0.14785394449729072,0.15124965447151992,-0.006942378875981314,0.04664972638540697,1
-32.4598,0.8437682196110118,-0.5367077338500568,-0.6360843195747359,1,on_to_off,1.5477918635082655,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0033862042380475854,0.0033862042380475854,-0.0033862042380475867,0.14754696920424137,0.15093317344228896,-0.006940821610364939,0.0466949207050469,1
-32.4098,0.844236264122293,-0.5359712029025757,-0.6348592517046115,1,on_to_off,1.5483504192489135,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003374397166732823,0.003374397166732823,-0.003374397166732814,0.14716542125553228,0.1505398184222651,-0.006938879792888347,0.04675108791827829,1
-32.3598,0.8447036657109338,-0.5352342637897083,-0.6336355405054805,1,on_to_off,1.548908980092684,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003362607849251048,0.003362607849251048,-0.0033626078492510272,0.14678416498875538,0.15014677283800643,-0.006936932526457995,0.04680720665198063,1
-32.3098,0.8451704240209875,-0.5344969170726658,-0.6324131818642449,1,on_to_off,1.5494675468903967,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003350836321514533,0.003350836321514533,-0.003350836321514533,0.1464032015652836,0.14975403788679814,-0.006934979817005638,0.04686328372111974,1
-32.2598,0.8456365386969975,-0.5337591633129696,-0.6311921716810092,1,on_to_off,1.5500263997628134,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0033390826193814283,0.0033390826193814287,-0.0033390826193814456,0.14602253214559743,0.14936161476497886,-0.0069330216704796,0.0469150015729998,1
-32.2098,0.8461020093839972,-0.5330210030724515,-0.629972505869022,1,on_to_off,1.5505909451346795,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0033273467786555933,0.0033273467786555937,-0.00332734677865558,0.14564215788928192,0.1489695046679375,-0.006931058092844722,0.04697097865849087,1
-32.1598,0.8465668357275103,-0.5322824369132524,-0.6287541803546169,1,on_to_off,1.5511554837908559,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0033156288350863483,0.0033156288350863483,-0.0033156288350863405,0.14526207995502305,0.1485777087901094,-0.006929089090082358,0.04702691617562211,1
-32.1098,0.8470310173735514,-0.5315434653978228,-0.6275371910771544,1,on_to_off,1.5517200165912894,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0033039288243686127,0.003303928824368613,-0.00330392882436862,0.14488229950060427,0.14818622832497289,-0.006927114668190543,0.04708281349152034,1
-32.0598,0.8474945539686259,-0.5308040890889216,-0.6263215339889628,1,on_to_off,1.5522845443958915,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003292246782142655,0.003292246782142655,-0.0032922467821426774,0.14450281768290255,0.1477950644650452,-0.006925134833183605,0.04713867217800678,1
-32.0098,0.8479574451597306,-0.530064308549616,-0.6251072050552811,1,on_to_off,1.5528490680645433,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003280582743994065,0.0032805827439940653,-0.0032805827439940393,0.14412363565788527,0.14740421840187934,-0.006923149591092553,0.047194486492791406,1
-32.0,0.848048096156426,-0.5299192642332049,-0.6248693519093275,1,on_to_off,1.5529597142926053,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003278298705788163,0.0032782987057881634,-0.003278298705788144,0.1440493512181979,0.14732764992398606,-0.006922759850407745,0.04720542217413347,1
-31.9598,0.8484196905943537,-0.5293241243432809,-0.623894200254201,1,on_to_off,1.5534135884571003,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0032689367454533658,0.0032689367454533658,-0.003268936745453388,0.1437447545806068,0.14701369132606015,-0.006921158947964662,0.047250261128564376,1
-31.9098,0.8488812899204752,-0.5285835370335991,-0.62268251557661,1,on_to_off,1.5539781064333988,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003257308821996485,0.003257308821996485,-0.003257308821996457,0.14336617560520445,0.14662348442720094,-0.006919162909863857,0.04730599209324505,1
-31.8598,0.8493422427865671,-0.5278425471845596,-0.6214721470261337,1,on_to_off,1.5545426228532597,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0032456990090438953,0.0032456990090438957,-0.0032456990090439135,0.14298789988489555,0.14623359889393944,-0.00691716148287036,0.04736167914847035,1
-31.8098,0.8498025488415938,-0.5271011553604588,-0.6202630906190801,1,on_to_off,1.5551071385764947,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003383724685866202,0.0033837246858662022,-0.0033837246858662105,0.14222219986087636,0.14560592454674257,-0.006416866639625457,0.04741731855146612,1
-31.7598,0.8502622077350122,-0.5263593621258987,-0.6190553423843823,1,on_to_off,1.555671654462911,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0033716289406225675,0.0033716289406225675,-0.003371628940622544,0.14184507390009224,0.1452167028407148,-0.006414164375028536,0.047472915552454004,1
-31.7098,0.8507212191167719,-0.5256171680457872,-0.6178488983635423,1,on_to_off,1.5562361713723172,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.00335955201410007,0.0033595520141000705,-0.003359552014100039,0.14146825453634407,0.14482780655044414,-0.006411457435448853,0.047528482142284396,1
-31.6598,0.8511795826373161,-0.5248745736853372,-0.6166437546105755,1,on_to_off,1.556800690164528,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003347493943087143,0.003347493943087143,-0.0033474939430871084,0.1410917429174891,0.14443923686057625,-0.006408745829132312,0.04758400635558213,1
-31.6098,0.8516372979475807,-0.5241315796100666,-0.6154399071919553,1,on_to_off,1.5573652116993695,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003335454764314738,0.0033354547643147385,-0.003335454764314728,0.14071554019044694,0.14405099495476167,-0.0064060295643389165,0.04763948746071101,1
-31.5598,0.8520943646989958,-0.523388186385798,-0.6142373521865574,1,on_to_off,1.5579297368366842,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003323434514456325,0.003323434514456325,-0.0033234345144563266,0.14033964750119637,0.1436630820156527,-0.006403308649342798,0.04769492512924023,1
-31.5098,0.852550782543485,-0.5226443945786573,-0.6130360856856047,1,on_to_off,1.5584942664363373,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003311433230127697,0.003311433230127697,-0.003311433230127666,0.13996406599477165,0.14327549922489935,-0.0064005830924323825,0.04775032654625951,1
-31.5,0.8526401643540923,-0.5224985647159488,-0.6128007881399319,1,on_to_off,1.558604914834666,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0033090832044485874,0.0033090832044485874,-0.0033090832044485948,0.1398904885908038,0.1431995717952524,-0.0064000483399205554,0.04776118171278933,1
-31.4598,0.8530065511334665,-0.5219002047550746,-0.6118361037926132,1,on_to_off,1.5590588013582203,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0032994509478867506,0.003299450947886751,-0.003299450947886742,0.13958879681525924,0.142888247763146,-0.006397852901910195,0.04780569063659678,1
-31.4098,0.8534616701218525,-0.5211556174817829,-0.6106374026233365,1,on_to_off,1.5596233424622579,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0032874877042336492,0.0032874877042336492,-0.003287487704233666,0.13921384110579424,0.1425013288100279,-0.0063951180860929435,0.04786100648157042,1
-31.3598,0.8539161391620501,-0.5204106333258173,-0.6094399783057122,1,on_to_off,1.560190221938657,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003275543535610548,0.003275543535610548,-0.003275543535610548,0.1388392000085565,0.14211474354416706,-0.006392378653311187,0.047911962089395806,1
-31.3098,0.8543699579079614,-0.519665252854516,-0.608243826979808,1,on_to_off,1.5607617727354826,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0032636184784014255,0.003263618478401426,-0.0032636184784013995,0.13846487466476798,0.1417284931431694,-0.0063896346119099445,0.04796718387105933,1
-31.2598,0.8548231260139838,-0.5189194766355189,-0.6070489447977686,1,on_to_off,1.561333317076845,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003251712568931975,0.003251712568931975,-0.003251712568932016,0.1380908662146887,0.14134257878362066,-0.006386885970247752,0.04802236292391016,1
-31.2098,0.8552756431350099,-0.5181733052367665,-0.6058553279237604,1,on_to_off,1.5619048558333526,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0032398258434698513,0.0032398258434698513,-0.0032398258434698573,0.13771717579761292,0.14095700164108277,-0.006384132736697634,0.0480775023687499,1
-31.1598,0.8557275089264282,-0.5174267392265012,-0.6046629725339207,1,on_to_off,1.562476389875578,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003227958338223952,0.003227958338223952,-0.003227958338223955,0.13734380455186673,0.14057176289009068,-0.0063813749196464375,0.04813260006656587,1
-31.1098,0.8561787230441235,-0.5166797791732652,-0.6034718748163028,1,on_to_off,1.5630479200740666,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0032161100893448036,0.0032161100893448036,-0.003216110089344784,0.1369707536148036,0.1401868637041484,-0.006378612527494831,0.048187661236975085,1
-31.0598,0.8566292851444763,-0.5159324256459012,-0.6022820309708251,1,on_to_off,1.5636194472993394,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0032042811329242027,0.003204281132924203,-0.003204281132924168,0.13659802412280136,0.13980230525572557,-0.006375845568657668,0.04824267888346905,1
-31.0098,0.8570791948843642,-0.5151846792135515,-0.6010934372092177,1,on_to_off,1.5641909724218999,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0031924715049951313,0.0031924715049951313,-0.003192471504995158,0.13622561721125875,0.13941808871625389,-0.006373074051563454,0.048297658803173375,1
-31.0,0.8571673007021123,-0.5150380749100542,-0.6008606190275603,1,on_to_off,1.564302991174152,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0031901590864623908,0.0031901590864623908,-0.003190159086462383,0.13615266336295254,0.13934282244941493,-0.006372530300672918,0.04830842983468921,1
-30.9598,0.8575284519211613,-0.5144365404456575,-0.5999060897549708,1,on_to_off,1.5647624963122382,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003180681241531952,0.003180681241531951,-0.003180681241531931,0.13585353401459177,0.13903421525612372,-0.006370297984654799,0.04835260636000414,1
-30.9098,0.8579770559127388,-0.5136880099119593,-0.5987199848432827,1,on_to_off,1.5653340198408374,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0033160437441678847,0.0033160437441678847,-0.003316043744167904,0.13510530065052484,0.13842134439469272,-0.005935270255390368,0.048407510676297366,1
-30.8598,0.8584250065174651,-0.5129390881824956,-0.597535118721008,1,on_to_off,1.5659055438781786,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003303761694401691,0.003303761694401691,-0.0033037616944016964,0.13473443666766147,0.13803819836206316,-0.005931883999999277,0.04846236752751103,1
-30.8098,0.8588723033942066,-0.5121897758276027,-0.5963514876466065,1,on_to_off,1.5664770692947452,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.003291499768739853,0.003291499768739853,-0.003291499768739832,0.13436389962752157,0.13765539939626142,-0.005928493882191882,0.04851718435536795,1
-30.7598,0.8593189462023272,-0.5114400734179148,-0.5951690878900927,1,on_to_off,1.5670485969610295,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0032792580045342967,0.003279258004534296,-0.003279258004534264,0.13399369065882533,0.13727294866335962,-0.005925099912295229,0.048571970098271404,1
-30.7098,0.8597649346016888,-0.5106899815243626,-0.5939879157329843,1,on_to_off,1.5676201277475377,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0032670364390755546,0.0032670364390755546,-0.003267036439075531,0.1336238108892935,0.13689084732836906,-0.00592170210064788,0.0486267113178519,1
-30.6598,0.860210268252652,-0.509939500718174,-0.5928079674682514,1,on_to_off,1.5681916625247945,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0032548351095925965,0.0032548351095925965,-0.003254835109592638,0.13325426144564398,0.13650909655523658,-0.005918300457600056,0.04868140899224867,1
-30.6098,0.8606549468160757,-0.5091886315708727,-0.5916292394002677,1,on_to_off,1.568763202163349,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0032426540532529413,0.0032426540532529413,-0.0032426540532529556,0.1328850434535885,0.13612769750684145,-0.005914894993513803,0.04873607165424517,1
-30.5598,0.861098969953318,-0.508437374654278,-0.590451727844758,1,on_to_off,1.5693347475337807,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0032304933071620745,0.003230493307162075,-0.003230493307162086,0.13251615803782893,0.135746651344991,-0.005911485718762793,0.04879070559486683,1
-30.5098,0.8615423373262359,-0.507685730540505,-0.5892754291287513,1,on_to_off,1.5699062995067028,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0032183529083637807,0.003218352908363781,-0.0032183529083637786,0.13214760632205438,0.13536595923041816,-0.005908072643732276,0.04884529677912822,1
-30.5,0.8616291604415258,-0.5075383629607041,-0.589045016420551,1,on_to_off,1.5700185818623578,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0032159757782387333,0.0032159757782387333,-0.0032159757782387415,0.13207540939440907,0.1352913851726478,-0.005907403236494968,0.048851680684699694,1
