index,time,phi_deg,spread_q05_deg,spread_q50_deg,spread_q95_deg,spread_90_width_deg
353,3.5300000000000002,88.20730972896003,-6.572113297194704,0.9858713566427468,1.406794458196316,7.97890775539102
354,3.54,88.20017617725517,-6.552648625464315,0.9830380527093894,1.4049090596951999,7.9575576851595144
355,3.5500000000000003,88.19297844328297,-6.533389120938182,0.9802414462243405,1.4030628941025611,7.936452015040743
356,3.56,88.18571557629693,-6.514324360019373,0.9774777210569425,1.4012639476459015,7.915588307665274
357,3.5700000000000003,88.17839056593931,-6.4954480732380375,0.9747446770751083,1.3995291024010896,7.894977175639127
358,3.58,88.1710105198574,-6.47675850179607,0.9720488670071745,1.397844919629506,7.874603421425576
359,3.5900000000000003,88.16357894669476,-6.458250682177834,0.9693922847904162,1.3961899624517855,7.854440644629619
360,3.6,88.15610163794979,-6.439922275100116,0.9667777822293715,1.3945690027730109,7.834491277873127
361,3.6100000000000003,88.14858178915101,-6.421808855899428,0.9641984017931122,1.3929836174185084,7.814792473317937
362,3.62,88.14102033301994,-6.4039414329923545,0.9616428161594399,1.3914472896875623,7.795388722679917
363,3.6300000000000003,88.13341920247304,-6.386236647342685,0.9591107418271463,1.3899490802882042,7.776185727630889
364,3.64,88.12577899001404,-6.368687951896362,0.956617666458726,1.388482406027805,7.757170357924167
365,3.6500000000000004,88.11810733830517,-6.351296226933812,0.9541599770966513,1.3870378019024656,7.738334028836277
366,3.66,88.11040190022501,-6.334052546291446,0.9517421926833549,1.3856366904590232,7.719689236750469
367,3.6700000000000004,88.10266840304902,-6.316956269730497,0.949346938186892,1.3842665002518402,7.701222769982337
368,3.68,88.09491182235188,-6.3000063693231425,0.9469745854079861,1.3829362708784743,7.682942640201617
369,3.6900000000000004,88.08712815967955,-6.28319299064907,0.9446113000593641,1.3816458263252116,7.664838816974282
370,3.7,88.07931922518885,-6.266512111438317,0.9422782417088911,1.3803924973696553,7.646904608807972
371,3.71,88.07148924663377,-6.249962405824419,0.9399877209091585,1.3791697945378303,7.62913220036225
372,3.72,88.06364359656781,-6.233544015992663,0.9377145715485256,1.3779829832820951,7.6115269992747585
373,3.73,88.05578101718987,-6.217250655140418,0.9354427977208104,1.3768115402373269,7.594062195377745
374,3.74,88.04790280242928,-6.201078646805513,0.9331895682127254,1.3756715264092918,7.576750173214805
375,3.75,88.04001219340682,-6.185026511619668,0.9309579587042549,1.3745497702431635,7.559576281862832
376,3.7600000000000002,88.03211007153112,-6.1690905870393635,0.9287475863769998,1.3734574803527266,7.54254806739209
377,3.77,88.02419760437849,-6.153267619317262,0.9265599151372612,1.3723817915691257,7.525649410886388
378,3.7800000000000002,88.01627829153053,-6.137556874124698,0.9243790566962957,1.3712770048310574,7.508833878955755
379,3.79,88.00835325233766,-6.121955413068861,0.9222202036382896,1.3701885686759852,7.492143981744846
380,3.8000000000000003,88.00042249661996,-6.106459372686913,0.9200748390641422,1.3691303487692608,7.475589721456174
381,3.81,87.99248867532233,-6.091067566711331,0.917950710821799,1.3680952885863462,7.459162855297677
382,3.8200000000000003,87.98455477210241,-6.075779349075248,0.9158460135428186,1.3670877178163892,7.442867066891637
383,3.83,87.97662239562453,-6.060592913254368,0.9137627593415232,1.3660936732334221,7.42668658648779
384,3.8400000000000003,87.96869249056381,-6.0455059557941695,0.9116886623064886,1.3651355060324022,7.410641461826572
385,3.85,87.96076987452076,-6.030520136152575,0.9096352467855127,1.3641800873565444,7.394700223509119
386,3.8600000000000003,87.95285415014213,-6.015632104402357,0.9076014672540111,1.3632110673963211,7.378843171798678
387,3.87,87.94494224780061,-6.000835811397678,0.9055856919630969,1.3622271070791498,7.363062918476828
388,3.8800000000000003,87.93703726420915,-5.986131469273232,0.9035959962343441,1.3612583656848187,7.347389834958051
389,3.89,87.92914167298127,-5.971518877257836,0.9016136458463677,1.3602853349133284,7.331804212171164
390,3.9000000000000004,87.92125529609348,-5.9569952783433,0.8996473106103053,1.359289341770733,7.316284620114033
391,3.91,87.91338038012015,-5.9425604086201815,0.8976877554463272,1.3583132187984575,7.300873627418639
392,3.9200000000000004,87.90551799051,-5.928212909552883,0.8957451044847744,1.357357406630399,7.285570316183282
