step,time,rate_upper,gate_rate,gate_forcing_upper,eta_upper,eta_smooth_upper,eta_gate_upper,tube_radius_upper,radius_upper
18271,3.6542,0.06377265594678871,1.0,2.528000522455819e-05,1.2839160142775443e-05,5.9895464649984934e-06,6.849613677776949e-06,1.3533081745034613e-05,9.945795181373619e-06
18272,3.6544,0.06376838821852206,1.0,2.5854317375750426e-05,1.1969638633630657e-05,5.973780497657563e-06,5.995858135973093e-06,1.3546322951429915e-05,9.955477006962904e-06
18273,3.6546,0.0637599816829667,1.0,2.6418077857610133e-05,5.990949630508315e-06,2.9351356829581807e-06,3.0558139475501334e-06,1.3557962710484081e-05,9.964077774951081e-06
18274,3.6548,0.06375159497676464,1.0,2.6465838432130982e-05,1.1626170774626291e-05,5.7348209687386055e-06,5.8913498058876846e-06,1.3571176235859633e-05,9.97381707350025e-06
18275,3.655,0.06374321877880572,1.0,2.677630312777072e-05,1.3725778794525774e-05,6.608791479160916e-06,7.1169873153648565e-06,1.358510319292342e-05,9.984040493410965e-06
18276,3.6552,0.06373485802001129,1.0,2.729323174325632e-05,1.7694747908484985e-05,7.529755079157702e-06,1.0164992829327279e-05,1.3600317779018501e-05,9.995163346855399e-06
18277,3.6554,0.06372648156293398,1.0,2.758066083405744e-05,9.658885900586125e-06,4.589707645375987e-06,5.069178255210137e-06,1.3613268177764438e-05,1.0004738698709665e-05
18278,3.6556,0.06381049987460528,1.0,2.793211421630335e-05,1.130023489075538e-05,5.282440866248764e-06,6.017794024506615e-06,1.3626840820017293e-05,1.0014714858983087e-05
18279,3.6558,0.06387995788296012,1.0,2.84527007732122e-05,1.1823765607270862e-05,5.668841134105883e-06,6.154924473164977e-06,1.364074139615712e-05,1.0024902126908244e-05
18280,3.656,0.06387159315636284,1.0,2.8806010043055924e-05,1.3114134470571697e-05,6.401284301116668e-06,6.712850169455027e-06,1.3654948772669353e-05,1.0035420316490998e-05
18281,3.6562,0.06386839111124781,1.0,2.9006019394441016e-05,1.6727830482752325e-05,8.195357073501811e-06,8.532473409250509e-06,1.3670522775499259e-05,1.0046703560105739e-05
18282,3.6564,0.06394766466407721,1.0,2.9230432925878153e-05,6.569616864786023e-06,2.934667318827832e-06,3.63494954595819e-06,1.3683140687033993e-05,1.005600239273398e-05
18283,3.6566,0.06394320970823163,1.0,2.957024030092177e-05,1.1710949474740455e-05,3.179561936999377e-06,8.531387537741076e-06,1.3697416821091354e-05,1.0066399539939812e-05
18284,3.6568,0.0639348589460326,1.0,2.958643886241342e-05,1.794240718481265e-05,8.688785669798438e-06,9.253621515014209e-06,1.3713619010817394e-05,1.0078048547158714e-05
18285,3.657,0.06401346151263794,1.0,2.923762026089216e-05,8.675217491894614e-06,3.631306722345236e-06,5.043910769549377e-06,1.3726965303667053e-05,1.008777678563422e-05
18286,3.6572,0.06400510590650446,1.0,2.8686656927568234e-05,1.5869784935621844e-05,7.4781947720738705e-06,8.39159016354797e-06,1.374235777625237e-05,1.0098835939866215e-05
18287,3.6574,0.06400114419788167,1.0,2.8304790028456004e-05,1.5117565665744656e-05,7.281120507230374e-06,7.83644515851428e-06,1.3757217044770959e-05,1.010967059837209e-05
18288,3.6576,0.06399279185075525,1.0,2.782664120647836e-05,1.841626816139923e-05,8.986988151990929e-06,9.429280009408296e-06,1.3772924855253621e-05,1.0121071716602336e-05
18289,3.6578,0.06398441796571898,1.0,2.7388367193201615e-05,9.622710059105479e-06,4.636792661110117e-06,4.98591739799536e-06,1.3785904840057999e-05,1.013062868138281e-05
18290,3.658,0.0639807853810524,1.0,2.6860652570809696e-05,7.976571796970928e-06,3.972816746361722e-06,4.0037550506092055e-06,1.3798342624565937e-05,1.0139752855868735e-05
18291,3.6582,0.06397242909894967,1.0,2.6842199863734668e-05,1.5984245858727065e-05,7.80678066505423e-06,8.17746519367283e-06,1.3813078433476163e-05,1.0150476969484187e-05
18292,3.6584,0.06396406263901426,1.0,2.6550889859418643e-05,1.1457973653439907e-05,5.5608482639583505e-06,5.897125389481555e-06,1.382634727995148e-05,1.0160239729415328e-05
18293,3.6586,0.06395570045527849,1.0,2.6217618260178893e-05,1.2091569358405923e-05,5.770662085725162e-06,6.3209072726807596e-06,1.3839545874373877e-05,1.0170064621222558e-05
18294,3.6588,0.06405243304857396,1.0,2.56198051423799e-05,1.5281610384232526e-05,7.574867926959239e-06,7.706742457273285e-06,1.385353912912416e-05,1.0180410301524362e-05
18295,3.659,0.06404405077354461,1.0,2.4818764841572006e-05,6.337760937955138e-06,2.1908782525826604e-06,4.146882685372477e-06,1.3864574070621663e-05,1.0188808981308252e-05
18296,3.6592,0.0640356915463428,1.0,2.4412586106874774e-05,1.3056294873893129e-05,6.219925520950243e-06,6.836369352942883e-06,1.3877427388856366e-05,1.019847203693364e-05
18297,3.6594,0.06402731340149106,1.0,2.3861164369412535e-05,8.017965321529874e-06,3.712380846727713e-06,4.30558447480216e-06,1.388788553297312e-05,1.0207019062826925e-05
18298,3.6596,0.0640189351158647,1.0,2.271257294974056e-05,7.156506279591958e-06,3.437863720990575e-06,3.7186425586013822e-06,1.3897824286660786e-05,1.0215165837785117e-05
18299,3.6598,0.0640105549629397,1.0,2.202538719926999e-05,5.610510954662324e-06,1.3695518827655576e-06,4.240959071896766e-06,1.3907105108730151e-05,1.0222867645721754e-05
18300,3.66,0.06400219975301624,1.0,2.106036218654619e-05,1.3621210293491817e-05,4.47658771958729e-06,9.144622573904525e-06,1.391854739540656e-05,1.0231980360510799e-05
18301,3.6602,0.06399385806708781,1.0,2.2164208622896082e-05,1.7287363495063187e-05,8.636451956157942e-06,8.650911538905242e-06,1.393098344794577e-05,1.0242049099055882e-05
18302,3.6604,0.06398549037357475,1.0,2.00838040899088e-05,8.279597961131241e-06,1.0035431246085981e-11,8.279587925699993e-06,1.3940353369340354e-05,1.024990209331027e-05
18303,3.6606,0.06397712602398453,1.0,2.0063609345139587e-05,6.935942359731438e-06,3.341856065415793e-06,3.594086294315644e-06,1.3949377570997225e-05,1.025748394258831e-05
18304,3.6608,0.0639687703386794,1.0,1.998087380559243e-05,8.371706629972938e-06,3.99552231960891e-06,4.376184310364026e-06,1.395891758886431e-05,1.0265338022810826e-05
18305,3.661,0.06396044142205563,1.0,2.0347569050332727e-05,1.6148036267943647e-05,6.454202761209873e-06,9.69383350673377e-06,1.3970889406861807e-05,1.0274822535668161e-05
18306,3.6612,0.06395212532130407,1.0,2.0715681538012594e-05,1.890768721920113e-05,9.334011525093331e-06,9.573675694107794e-06,1.3983772610044062e-05,1.028493466911886e-05
18307,3.6614,0.06403795638321558,1.0,2.027128366469413e-05,1.6941466458770402e-05,6.831282931683626e-06,1.0110183527086772e-05,1.3996164169522955e-05,1.029456695619248e-05
18308,3.6616,0.06402962619437012,1.0,1.957488850702731e-05,1.2391078950981314e-05,6.1358408778476705e-06,6.2552380731336425e-06,1.400742224992677e-05,1.0303151807951392e-05
18309,3.6618,0.06402129332976893,1.0,2.0717149862688423e-05,9.971209840155526e-06,3.3799778918782493e-06,6.591231948277275e-06,1.4017984035674176e-05,1.0311482920891092e-05
18310,3.662,0.06401296286867177,1.0,1.953873885285163e-05,9.249580895169884e-06,9.970304563641856e-12,9.249570924865319e-06,1.4028316023193315e-05,1.031943574129993e-05
18311,3.6622,0.0640046645332894,1.0,1.9877415984590158e-05,1.8499015866207074e-05,9.241388584751538e-06,9.257627281455535e-06,1.4041496207006687e-05,1.0329308063605354e-05
18312,3.6624,0.06399637371563757,1.0,2.0364279178716142e-05,1.9290891414092982e-05,7.799666232110366e-06,1.1491225181982614e-05,1.4055243225350974e-05,1.0339438244797828e-05
18313,3.6626,0.06399183376564302,1.0,2.0921829135548944e-05,1.7045738521201083e-05,7.464237856007523e-06,9.581500665193557e-06,1.4068446689100268e-05,1.0349233016019515e-05
18314,3.6628,0.06398738651130768,1.0,2.1315803428664515e-05,1.4813429592351035e-05,7.199444248887074e-06,7.613985343463958e-06,1.4080758625156593e-05,1.0358662156514615e-05
18315,3.663,0.06397917051527542,1.0,2.123370765139474e-05,4.640358850920891e-05,2.310598487957826e-05,2.3297603629630642e-05,1.41024098788409e-05,1.037439556984356e-05
18316,3.6632,0.06397090016472701,1.0,2.1592591138888883e-05,2.764792806437629e-05,4.8978819347685046e-06,2.275004612960778e-05,1.4118651889276759e-05,1.03864525674668e-05
18317,3.6634,0.0639626170948987,1.0,2.2098837178905255e-05,1.933046803545211e-05,3.407941524049714e-06,1.5922526511402393e-05,1.4132473333113801e-05,1.0396949704777434e-05
18318,3.6636,0.0639662829803629,1.0,2.2549883133582546e-05,3.153087651455175e-05,1.5599938252773405e-05,1.5930938261778335e-05,1.415006892265019e-05,1.0409979643785817e-05
18319,3.6638,0.06395799158281293,1.0,2.280902794008429e-05,2.1602025576263185e-05,5.208955194022562e-06,1.6393070382240618e-05,1.4164781407653691e-05,1.0421078191492907e-05
18320,3.664,0.06394966349493325,1.0,2.2979874743503345e-05,5.438230627464668e-06,2.016355559214503e-06,3.421875068250164e-06,1.4174711324309722e-05,1.0428980153793316e-05
18321,3.6642,0.06394136538319042,1.0,2.273146182416223e-05,1.4579290050451192e-05,7.06417007365218e-06,7.515119976799011e-06,1.4187383886444968e-05,1.0438662498953335e-05
18322,3.6644,0.06393305412453276,1.0,2.2705755492289202e-05,6.464930888354576e-06,2.6724500451547277e-06,3.7924808431998483e-06,1.4198270380192004e-05,1.0446718700939722e-05
18323,3.6646,0.0639323685302668,1.0,2.322312751444021e-05,8.664401030902319e-06,4.298981635650508e-06,4.36541939525181e-06,1.4210093865506543e-05,1.0455320042175044e-05
18324,3.6648,0.06392407995899525,1.0,2.343143301578064e-05,1.5233376946841884e-05,7.296717574029708e-06,7.936659372812174e-06,1.422402024031039e-05,1.0465278797017211e-05
18325,3.665,0.06391581391512192,1.0,2.3806669989874753e-05,2.2759703701684265e-05,6.664309807219184e-06,1.6095393894465077e-05,1.4240069793880887e-05,1.0476820134734984e-05
18326,3.6652,0.0639075556601358,1.0,2.360201016167633e-05,2.3483404793849816e-05,1.1614890448984232e-05,1.186851434486558e-05,1.425640211121017e-05,1.0488467730498784e-05
18327,3.6654,0.06389925230897177,1.0,2.3142102143990653e-05,6.249629707969221e-06,2.914231330851351e-06,3.3353983771178695e-06,1.4267514426221258e-05,1.0496578674356553e-05
18328,3.6656,0.06389098693507507,1.0,2.270604215543281e-05,1.8191806432927136e-05,8.850861792388967e-06,9.340944640538166e-06,1.4282061962892399e-05,1.0506992795072911e-05
18329,3.6658,0.06388562020355203,1.0,2.2203416903235913e-05,1.0229980274782644e-05,2.9286369270607463e-06,7.301343347721895e-06,1.4294279964021235e-05,1.051571605023943e-05
18330,3.666,0.06387734001169089,1.0,2.276953784162565e-05,1.1606928152648995e-05,4.14186095347426e-06,7.465067199174733e-06,1.4306991409932383e-05,1.0524829799398993e-05
18331,3.6662,0.06410531404697586,1.0,2.3203386517809507e-05,1.634518060372632e-05,8.150937688569418e-06,8.194242915156899e-06,1.4321388974925476e-05,1.0534980498390058e-05
18332,3.6664,0.06418126884463084,1.0,2.347668515415118e-05,1.158795614615671e-05,5.7905772919181295e-06,5.797378854238579e-06,1.43341993082128e-05,1.0544236637418962e-05
18333,3.6666,0.06417297372583707,1.0,2.3995645563852514e-05,8.192997603320412e-06,4.003350538821789e-06,4.189647064498621e-06,1.4346069877043226e-05,1.0552919468354644e-05
18334,3.6668,0.06416470216208776,1.0,2.374372175345586e-05,1.5125853281331927e-05,7.2143743676108766e-06,7.911478913721049e-06,1.4360020430867982e-05,1.0562940458602782e-05
18335,3.667,0.06415643849481847,1.0,2.3426078986196685e-05,1.63525510077642e-05,7.359614367523298e-06,8.9929366402409e-06,1.4374375640823887e-05,1.0573145394747596e-05
18336,3.6672,0.06415158086110127,1.0,2.3594235600367413e-05,1.3105765419264699e-05,6.183790297218724e-06,6.921975122045972e-06,1.4387841941639953e-05,1.0582736701453037e-05
18337,3.6674,0.0641433046147402,1.0,2.3809337404250615e-05,1.095651759178381e-05,5.136234846932937e-06,5.820282744850871e-06,1.4400718999641481e-05,1.0591943161797877e-05
18338,3.6676,0.06413504446644738,1.0,2.3839299185073576e-05,1.52804824116986e-05,5.546715459155411e-06,9.733766952543185e-06,1.4414892154548708e-05,1.0602022442232234e-05
18339,3.6678,0.06412680020449381,1.0,2.36088190745721e-05,1.96185452839401e-05,9.454898113488354e-06,1.0163647170451742e-05,1.44302353678085e-05,1.061292545452497e-05
18340,3.668,0.06411853445730337,1.0,2.3048957277329336e-05,1.163224137498403e-05,5.659707679128943e-06,5.972533695855085e-06,1.4442969746626735e-05,1.0622121354909722e-05
18341,3.6682,0.06411027891608174,1.0,2.237022233502392e-05,1.3954127203777372e-05,6.842347862211144e-06,7.111779341566225e-06,1.4456212503108738e-05,1.0631647860210278e-05
18342,3.6684,0.06410203529913046,1.0,2.1602130139123037e-05,1.7379599561874863e-05,8.66363598425827e-06,8.71596357761659e-06,1.4470268075006455e-05,1.0641707908229591e-05
18343,3.6686,0.06409375216414501,1.0,2.0705514536926628e-05,2.9569041024444728e-06,1.475691284787247e-06,1.481212817657225e-06,1.4479760535411442e-05,1.0648705891561588e-05
18344,3.6688,0.06408849384925752,1.0,2.0475757814061262e-05,1.0072693326979231e-05,4.63428524518844e-06,5.438408081790789e-06,1.4491236890580593e-05,1.0657082706208108e-05
18345,3.669,0.0640802472874286,1.0,2.0578822385329e-05,1.5541365804630553e-05,7.694173925524808e-06,7.84719187910574e-06,1.4504208163426845e-05,1.066657575218682e-05
18346,3.6692,0.06407198816271095,1.0,2.0280234037277695e-05,1.0537154523732235e-05,4.918915601870562e-06,5.618238921861673e-06,1.4515483751887273e-05,1.0675010128239022e-05
18347,3.6694,0.06406375077643492,1.0,1.9891754892764394e-05,1.7191760291343024e-05,6.185736822458782e-06,1.1006023468884238e-05,1.4528648533378124e-05,1.068469964052848e-05
18348,3.6696,0.06405552128718588,1.0,1.9444772998974555e-05,1.8447589239623428e-05,8.697651061810797e-06,9.749938177812626e-06,1.4542124283228182e-05,1.0694552984118638e-05
18349,3.6698,0.06404728316428315,1.0,1.8856879208715283e-05,1.4462141212691791e-05,5.039683231997195e-06,9.422457980694595e-06,1.4554355117566363e-05,1.070349364150688e-05
18350,3.67,0.06403904901068379,1.0,1.8464573138807872e-05,1.4215636008712635e-05,7.096381581016916e-06,7.119254427695717e-06,1.456644682957025e-05,1.0712308408267803e-05
18351,3.6702,0.06403080716282998,1.0,1.8678261639093874e-05,9.66257524300174e-06,4.822441812928577e-06,4.840133430073161e-06,1.4577312748923538e-05,1.0720257066608406e-05
18352,3.6704,0.0640225804459253,1.0,1.8942738424297927e-05,1.2622456158467828e-05,6.0895084590577416e-06,6.532947699410085e-06,1.4589279345321728e-05,1.0728852339166343e-05
18353,3.6706,0.06417610093644655,1.0,1.894275850462956e-05,1.801339633577685e-05,8.876316765780802e-06,9.137079569996043e-06,1.4602922737359356e-05,1.0738528077416804e-05
18354,3.6708,0.0641678712175826,1.0,1.876428275495482e-05,1.1022183302435022e-05,5.021777770041208e-06,6.000405532393813e-06,1.4614452881798892e-05,1.0746771767176974e-05
18355,3.671,0.06425676766867741,1.0,1.821530945501542e-05,8.224329542377454e-06,3.49893955126685e-06,4.7253899911106025e-06,1.4624994632813153e-05,1.0754347966166717e-05
18356,3.6712,0.06424853307426404,1.0,1.748122092036039e-05,1.0488506247540989e-05,5.120297894665172e-06,5.368208352875816e-06,1.4635820585878703e-05,1.0762231810416934e-05
18357,3.6714,0.06424029214323802,1.0,1.689838644968439e-05,7.452517540701593e-06,3.7170438207989794e-06,3.735473719902613e-06,1.4645542079762132e-05,1.0769393473506222e-05
18358,3.6716,0.0642320482101652,1.0,1.609399880282996e-05,5.359421787334285e-06,2.2687137464119317e-06,3.0907080409223522e-06,1.4654474224155493e-05,1.0775977084983292e-05
18359,3.6718,0.06422380765393965,1.0,1.5742009291726588e-05,5.418867609293282e-06,1.7977128834998418e-06,3.6211547257934396e-06,1.4663309425565138e-05,1.0782503565175331e-05
18360,3.672,0.06421557907822073,1.0,1.583440445499315e-05,8.28251797089547e-06,3.7415881945178197e-06,4.540929776377648e-06,1.46729277911796e-05,1.078962268891698e-05
18361,3.6722,0.0642073521658309,1.0,1.5849643550195752e-05,7.888613648401742e-06,3.7088134444320665e-06,4.179800203969674e-06,1.4682336266586844e-05,1.0796667569209973e-05
18362,3.6724,0.06419912931927894,1.0,1.613482872740799e-05,7.773685456334139e-06,3.1882127036458493e-06,4.585472752688289e-06,1.4691712317965314e-05,1.0803747986362711e-05
18363,3.6726,0.06419091086549905,1.0,1.643140686064099e-05,7.343662546252768e-06,3.365408232503577e-06,3.97825431374919e-06,1.4701099810754454e-05,1.0810803201109072e-05
18364,3.6728,0.06418273283890154,1.0,1.6723698631618447e-05,1.9819319001234714e-05,7.601901476829905e-06,1.2217417524404807e-05,1.4714318734690039e-05,1.082041376135754e-05
18365,3.673,0.06417455749066876,1.0,1.65180606594239e-05,1.9698739082251905e-05,9.670911045690268e-06,1.0027828036561636e-05,1.472743167080084e-05,1.0829961099078497e-05
18366,3.6732,0.06430319260587632,1.0,1.6205592180303134e-05,1.1861705687060835e-05,2.448210033505679e-06,9.413495653555154e-06,1.4738032537401477e-05,1.0837880673939659e-05
18367,3.6734,0.06429824404529255,1.0,1.5903340180572866e-05,5.746602228862717e-06,2.4863342951400033e-06,3.260267933722712e-06,1.4746582574897488e-05,1.0844518316313687e-05
18368,3.6736,0.06429003577262542,1.0,1.5119865208751361e-05,9.555681894048606e-06,4.431552783680531e-06,5.124129110368072e-06,1.475618950695244e-05,1.0851762539259687e-05
18369,3.6738,0.0642818358902146,1.0,1.5077893870569202e-05,1.1683652477659767e-05,5.805286551938215e-06,5.87836592572155e-06,1.4766302079352254e-05,1.0859425530810257e-05
18370,3.674,0.0642736125575696,1.0,1.4974044211443504e-05,2.31777673973412e-06,8.759002522984956e-07,1.4418764874356242e-06,1.4773492709735242e-05,1.0865195989121352e-05
18371,3.6742,0.06426541911465251,1.0,1.5304403569783953e-05,1.0061267312604857e-05,4.89574063618056e-06,5.1655266764242955e-06,1.4783353105072953e-05,1.0872582599874006e-05
18372,3.6744,0.06425722708373391,1.0,1.5643389600314577e-05,8.875520447211224e-06,4.1629203746108e-06,4.7126000726004225e-06,1.4792979411649398e-05,1.0879801395043547e-05
18373,3.6746,0.06424904241159578,1.0,1.5887493124576846e-05,9.956777888598939e-06,4.969848701307634e-06,4.986929187291303e-06,1.4802902177647076e-05,1.08872868094957e-05
18374,3.6748,0.06424083551684664,1.0,1.636681373065752e-05,6.113501928438266e-08,3.0570038618002875e-08,3.056498066637977e-08,1.4810040214763992e-05,1.089289033461669e-05
18375,3.675,0.06423266478346727,1.0,1.6928380084110992e-05,1.0192151520770279e-05,5.090538357117658e-06,5.101613163652619e-06,1.4820512782447018e-05,1.0900633778932671e-05
18376,3.6752,0.06422451280705226,1.0,1.7068773193422814e-05,1.5156443661869924e-05,7.0960135975021436e-06,8.060430064367779e-06,1.4832654899440224e-05,1.0909399899517211e-05
18377,3.6754,0.06421637012713992,1.0,1.7079353562032164e-05,1.6743181557659283e-05,6.151742664321369e-06,1.059143889333791e-05,1.4845375741672339e-05,1.0918487366002169e-05
18378,3.6756,0.06434267095065768,1.0,1.7862115107883806e-05,2.946803279273514e-05,1.336245637138144e-05,1.61055764213537e-05,1.4862094091911487e-05,1.0930278852957215e-05
18379,3.6758,0.06433454613620347,1.0,1.7883020241411277e-05,2.1947889749351414e-05,9.333973694906067e-06,1.2613916054445343e-05,1.4876680907445847e-05,1.0940572825215948e-05
18380,3.676,0.06432640330217587,1.0,1.7944302830490085e-05,1.3579610932412596e-05,3.873624652727882e-06,9.705986279684712e-06,1.4888805866370456e-05,1.0949207395041016e-05
18381,3.6762,0.06446109248464506,1.0,1.916432351330399e-05,7.819427837074481e-06,3.346062628352438e-06,4.473365208722042e-06,1.489939053311592e-05,1.0956935969011645e-05
18382,3.6764,0.0644529601389385,1.0,2.0364811472384896e-05,1.440062772341996e-05,6.518513546928426e-06,7.882114176491532e-06,1.4912270731100989e-05,1.096622267392704e-05
18383,3.6766,0.06444482571407388,1.0,2.104350933009143e-05,1.1658538854673697e-05,5.291754032892067e-06,6.366784821781628e-06,1.4924487549095466e-05,1.0975098616122124e-05
18384,3.6768,0.06443669398827631,1.0,2.1205025766044688e-05,1.080580523109959e-05,5.394202419292377e-06,5.4116028118072115e-06,1.4936536382029988e-05,1.0983838172096382e-05
18385,3.677,0.06442856059132551,1.0,2.096080541887233e-05,9.045603992216126e-06,4.508896499719866e-06,4.536707492496259e-06,1.4948016139741427e-05,1.0992178643941803e-05
18386,3.6772,0.0644232957394862,1.0,2.0228655687058214e-05,1.6405841135315133e-05,7.914786738395833e-06,8.491054396919295e-06,1.4961608188784694e-05,1.1001846638557544e-05
18387,3.6774,0.0644175035759425,1.0,1.97452425186946e-05,4.741653913783863e-06,2.2392889577568633e-06,2.5023649560269986e-06,1.4971535410290963e-05,1.1009086900109557e-05
18388,3.6776,0.06449429966041406,1.0,1.964999860216598e-05,1.219765466709497e-05,5.884450912925979e-06,6.313203754168988e-06,1.498362868401191e-05,1.1017801180410592e-05
18389,3.6778,0.06448615878715759,1.0,1.9650185403289543e-05,8.808368762581932e-06,3.5920150540881976e-06,5.216353708493734e-06,1.4994590934142801e-05,1.1025839406242784e-05
18390,3.678,0.06447803195804803,1.0,1.9524513106129676e-05,1.1817630115368527e-05,5.388326803188683e-06,6.429303312179843e-06,1.5006503287878858e-05,1.1034456104849545e-05
18391,3.6782,0.06446990093597747,1.0,1.9849466259630205e-05,8.80054735758215e-06,4.1391461904732694e-06,4.661401167108878e-06,1.5017627386689476e-05,1.1042536136916926e-05
18392,3.6784,0.06456214827105625,1.0,1.9648007324879607e-05,1.196369279091182e-05,5.599655832967347e-06,6.364036957944472e-06,1.5029684978985272e-05,1.1051210493544945e-05
18393,3.6786,0.06455401513791059,1.0,1.911944250416723e-05,8.222837736845346e-06,3.52186149378919e-06,4.700976243056156e-06,1.5040477272687299e-05,1.1059032704380803e-05
18394,3.6788,0.06454589329037118,1.0,1.8944728343901257e-05,1.0871327672376855e-05,4.795835945283938e-06,6.075491727092916e-06,1.505199263711676e-05,1.1067351370682683e-05
18395,3.679,0.0645377758709976,1.0,1.9018972386069088e-05,1.1745130824276774e-05,5.6062353394157985e-06,6.138895484860973e-06,1.5063577058516754e-05,1.1075861419942083e-05
18396,3.6792,0.06452965463000376,1.0,1.8684744250429134e-05,9.242658586749327e-06,4.460622354494895e-06,4.782036232254431e-06,1.5074345233685118e-05,1.1083805862775428e-05
18397,3.6794,0.06452425494251665,1.0,1.8061052290912115e-05,1.1427187972304957e-05,5.4039123260297386e-06,6.0232756462752175e-06,1.5085635646582635e-05,1.109206418595101e-05
18398,3.6796,0.06451615063941976,1.0,1.7423241034368194e-05,1.5213445516996263e-05,7.5965275913789175e-06,7.616917925617344e-06,1.5097997053827633e-05,1.1100954005857365e-05
18399,3.6798,0.06450802452478113,1.0,1.7179398973318687e-05,6.695131445310673e-06,8.392919997632583e-08,6.611202245334347e-06,1.5107760632897243e-05,1.1108093082798418e-05
18400,3.68,0.06449991298784237,1.0,1.7150980691160712e-05,9.88084914254145e-06,4.7951929503853495e-06,5.0856561921560995e-06,1.5118423375123078e-05,1.1115865188900449e-05
18401,3.6802,0.06449179035327393,1.0,1.7475317566865326e-05,5.058821144217091e-06,2.5230092481058972e-06,2.535811896111193e-06,1.5127515255492479e-05,1.1122739297807202e-05
18402,3.6804,0.06448369919712428,1.0,1.7907544086484335e-05,1.444030163706474e-05,4.833534312519808e-06,9.606767324544932e-06,1.5139531536536435e-05,1.1131577802697555e-05
18403,3.6806,0.06447562602186249,1.0,1.7901047597574306e-05,1.9704285513017826e-05,9.531531246813236e-06,1.0172754266204589e-05,1.5153040487568282e-05,1.1141469780909309e-05
18404,3.6808,0.06446753840731899,1.0,1.8071232476463234e-05,1.3451296664413503e-05,4.300355968555652e-06,9.15094069585785e-06,1.5164677888049003e-05,1.1150147156965609e-05
18405,3.681,0.06445943763438781,1.0,1.832538131003535e-05,6.610585958359945e-06,3.299172115154979e-06,3.3114138432049647e-06,1.5174357268220525e-05,1.115750890989467e-05
18406,3.6812,0.06445135356850272,1.0,1.8337766256674378e-05,1.0642310312944024e-05,4.490517354728709e-06,6.151792958215313e-06,1.5185348752691944e-05,1.1165681120162076e-05
18407,3.6814,0.06444331167991176,1.0,1.814504460545551e-05,2.421370262357073e-05,6.144853263824002e-06,1.8068849359746727e-05,1.5200488473704772e-05,1.1176531071400448e-05
18408,3.6816,0.06443526767110953,1.0,1.816645817343458e-05,2.180293926077006e-05,4.2185896257923e-06,1.758434963497776e-05,1.5215054190325652e-05,1.1186905393896107e-05
18409,3.6818,0.06442726918300974,1.0,1.7907132865420326e-05,3.575610305840406e-05,1.7868751455722977e-05,1.7887351602681076e-05,1.5233809775845713e-05,1.1200020966520462e-05
18410,3.682,0.06441922473048385,1.0,1.8029326311185903e-05,1.9635433063353072e-05,2.3728264073093133e-06,1.7262606656043754e-05,1.5247796627460412e-05,1.1209939277608842e-05
18411,3.6822,0.06441115469759835,1.0,1.8618039561304814e-05,6.659231267888384e-06,2.156889531895529e-06,4.502341735992854e-06,1.5258092300505475e-05,1.1217381920831935e-05
18412,3.6824,0.06440309200879839,1.0,1.956759961942001e-05,7.011197077741188e-06,2.8891316916770735e-06,4.122065386064113e-06,1.526873429597001e-05,1.1225086463416322e-05
18413,3.6826,0.06439505073920339,1.0,2.0074168689917484e-05,1.290743318084518e-05,6.2877791857413245e-06,6.619653995103853e-06,1.5281215035656902e-05,1.1234073325608856e-05
18414,3.6828,0.06438955935619525,1.0,2.0898508646149416e-05,1.2142774062013551e-05,5.8273139229302315e-06,6.315460139083318e-06,1.5293691285502048e-05,1.1243074026213039e-05
18415,3.683,0.06438152597285576,1.0,2.1502809963490855e-05,1.4180837791538379e-05,6.875274921497305e-06,7.305562870041072e-06,1.530696498300611e-05,1.1252605154261444e-05
18416,3.6832,0.06437787701038139,1.0,2.1660325841920878e-05,1.2069677264449323e-05,5.677556484732068e-06,6.3921207797172525e-06,1.5319612993638044e-05,1.126174753273972e-05
18417,3.6834,0.06436982533930065,1.0,2.205438640065064e-05,8.277410940080532e-06,4.126808779309093e-06,4.150602160771437e-06,1.5331383600523904e-05,1.1270212125972551e-05
18418,3.6836,0.06436178170998444,1.0,2.220958657024752e-05,9.887538742777729e-06,4.608120721642261e-06,5.279418021135467e-06,1.534352494341457e-05,1.1279031606325365e-05
18419,3.6838,0.06435553231087286,1.0,2.1799028742209048e-05,1.211426439476034e-05,5.7271909628246815e-06,6.387073431935657e-06,1.5356214689552384e-05,1.1288216222425633e-05
18420,3.684,0.06434750788358276,1.0,2.142041147914045e-05,1.6575971121052066e-05,8.070618760560458e-06,8.505352360491605e-06,1.5370113878045506e-05,1.1298219480563143e-05
18421,3.6842,0.06433949461127518,1.0,2.1079395319179212e-05,1.97701135672486e-05,7.692515510812456e-06,1.207759805643614e-05,1.5384852996402828e-05,1.1308795536194253e-05
18422,3.6844,0.06433148840618413,1.0,2.0855906136367318e-05,2.0742872739696167e-05,1.0221084975556078e-05,1.0521787764140086e-05,1.539984716645312e-05,1.1319523695197724e-05
18423,3.6846,0.0643234523263881,1.0,2.104436313222947e-05,8.856856497091512e-06,9.813993201882436e-12,8.856846683098308e-06,1.5411429058351363e-05,1.132791435903753e-05
18424,3.6848,0.06431543160875856,1.0,2.1167238995538643e-05,1.158927192443403e-05,5.525982502858232e-06,6.063289421575797e-06,1.542393763939521e-05,1.1336877910004294e-05
