step,time,radius,rate,gate_rate,gate_forcing,eta,eta_smooth,eta_gate,attempts
5765,1.153,4.914877289024251e-05,3.3015475707180943,3.0,5.040340576949654e-06,6.284022834771543e-05,1.4876153127668494e-06,6.135261303494857e-05,1
5766,1.1532,4.9224957960691866e-05,3.3010712187521882,3.0,5.121305964364589e-06,6.587414938006156e-05,3.976101954256808e-06,6.189804742580475e-05,1
5767,1.1534,4.930119471337153e-05,3.301335680636069,3.0,5.0852003792447026e-06,6.567542756741581e-05,3.990346611845589e-06,6.168508095557023e-05,1
5768,1.1536,4.9377406081492005e-05,3.301078235916546,3.0,5.1960893448555765e-06,6.4970004535388e-05,3.3846126131553167e-06,6.158539192223268e-05,1
5769,1.1538000000000002,4.945357392939605e-05,3.2997930826930246,3.0,5.294260849143437e-06,6.423766169461136e-05,2.600599816862884e-06,6.163706187774848e-05,1
5770,1.1540000000000001,4.953001996564125e-05,3.300375623196695,3.0,5.3025873729518975e-06,6.511072814742466e-05,3.2650073766405947e-06,6.184572077078407e-05,1
5771,1.1542000000000001,4.9606142294004446e-05,3.3009613215066924,3.0,5.417663945456243e-06,6.286746101573545e-05,1.234527124705681e-06,6.163293389102977e-05,1
5772,1.1544,4.968243915223919e-05,3.3005750144610593,3.0,5.4333682621261365e-06,6.32633904053093e-05,1.8545595628819655e-06,6.140883084242733e-05,1
5773,1.1546,4.975919693706124e-05,3.2992868939678512,3.0,5.467421356464856e-06,6.511585080602734e-05,3.873613425583567e-06,6.124223738044377e-05,1
5774,1.1548,4.983617238741842e-05,3.2979993011441415,3.0,5.4502852732227845e-06,6.580122895236147e-05,3.9336048714552534e-06,6.186762408090621e-05,1
5775,1.155,4.991277762674617e-05,3.2976007913590757,3.0,5.609544337831483e-06,6.332716441721754e-05,1.707523405067892e-06,6.161964101214964e-05,1
5776,1.1552,4.998953688427887e-05,3.297868683810078,3.0,5.798351011808026e-06,6.34121531473147e-05,1.7027846569235656e-06,6.170936849039114e-05,1
5777,1.1554,5.0066509544089497e-05,3.2982602227661584,3.0,5.654201769101688e-06,6.411963429277671e-05,2.6820688508581443e-06,6.143756544191856e-05,1
5778,1.1556,5.014378447744806e-05,3.298819459807228,3.0,5.733230633487561e-06,6.503820698211288e-05,3.5521196591184877e-06,6.148608732299439e-05,1
5779,1.1558000000000002,5.022054873528019e-05,3.2991450863626475,3.0,5.631655989293914e-06,6.208493048782219e-05,4.367217223799372e-07,6.164820876544226e-05,1
5780,1.1560000000000001,5.029765947559821e-05,3.2993985563617,3.0,5.445161024026522e-06,6.350645847108901e-05,1.934408880808818e-06,6.157204959028019e-05,1
5781,1.1562000000000001,5.037466267394954e-05,3.2998309344556636,3.0,5.751021932303301e-06,6.215571084997687e-05,9.582194519512126e-07,6.119749139802565e-05,1
5782,1.1564,5.045199169962237e-05,3.301116424056519,3.0,5.9047682557904955e-06,6.308016210270984e-05,1.9218283537060005e-06,6.115833374900383e-05,1
5783,1.1566,5.0529270298530835e-05,3.299818924443862,3.0,6.272643291442563e-06,6.203856444332477e-05,9.061624531982915e-07,6.113240199012647e-05,1
5784,1.1568,5.0607041403345926e-05,3.299318470848031,3.0,6.508476944731133e-06,6.380217512690752e-05,2.1731940437363426e-06,6.162898108317118e-05,1
5785,1.157,5.068458607388362e-05,3.3008077571739953,3.0,6.449592818110103e-06,6.216426985654443e-05,9.439778279092539e-07,6.122029202863517e-05,1
5786,1.1572,5.076253010152185e-05,3.3011249564010336,3.0,6.053277210551712e-06,6.405142956450914e-05,2.5838391752556884e-06,6.146759038925345e-05,1
5787,1.1574,5.0840393995564636e-05,3.3015310458322746,3.0,5.9573552795153755e-06,6.323517094291876e-05,2.0621323490912577e-06,6.11730385938275e-05,1
5788,1.1576,5.09180485674002e-05,3.30022872998635,3.0,5.968494731895203e-06,6.175367888988221e-05,5.802852404045295e-07,6.117339364947767e-05,1
5789,1.1578000000000002,5.099611548733566e-05,3.298926979869081,3.0,5.730779886230896e-06,6.36289273654865e-05,2.5557166231493817e-06,6.107321074233712e-05,1
5790,1.1580000000000001,5.107412008675887e-05,3.2976257939166738,3.0,5.678954964066023e-06,6.294401428972553e-05,2.4930361994689414e-06,6.0450978090256586e-05,1
5791,1.1582000000000001,5.11520218735908e-05,3.2963251741290414,3.0,5.571989338679145e-06,6.21124755009123e-05,2.023000780077305e-06,6.0089474720834996e-05,1
5792,1.1584,5.123002964554487e-05,3.2959025026883695,3.0,5.303420840157947e-06,6.244177801747585e-05,2.2423324597737072e-06,6.019944555770215e-05,1
5793,1.1586,5.130820717404577e-05,3.294602042604743,3.0,5.236535634463889e-06,6.29324557777912e-05,2.208483276486378e-06,6.072397250130482e-05,1
5794,1.1588,5.138637768080183e-05,3.294959817856783,3.0,5.613799758327563e-06,6.20096378089997e-05,1.5252418191102606e-06,6.0484395989889444e-05,1
5795,1.159,5.1464800873815494e-05,3.2945468496967285,3.0,5.7681213262906614e-06,6.264710929586886e-05,1.2126247710794839e-06,6.143448452478939e-05,1
5796,1.1592,5.154371092393304e-05,3.294292289417028,3.0,5.958544785336449e-06,6.440891187600182e-05,2.6931813057603164e-06,6.17157305702415e-05,1
5797,1.1594,5.162292558087531e-05,3.2947067225610933,3.0,6.373149699769759e-06,6.49983218938163e-05,2.9468450386109627e-06,6.205147685520534e-05,1
5798,1.1596,5.170203178309538e-05,3.2934034841078157,3.0,6.510667685797039e-06,6.388756704364574e-05,3.318390891040166e-06,6.056917615260557e-05,1
5799,1.1598000000000002,5.178138239388402e-05,3.293004924572874,3.0,6.9377338462611875e-06,6.420454970158094e-05,3.474187656400184e-06,6.073036204518076e-05,1
5800,1.1600000000000001,5.186056924970221e-05,3.2917018414943806,3.0,6.90110813257897e-06,6.299108894054102e-05,2.3689621031934636e-06,6.0622126837347554e-05,1
5801,1.1602000000000001,5.194006646396847e-05,3.2939565906270145,3.0,6.924512599146332e-06,6.39032583316326e-05,3.519621764105595e-06,6.0383636567527004e-05,1
5802,1.1604,5.201934819901073e-05,3.294070618217094,3.0,6.917226373109297e-06,6.232754726890867e-05,2.2245430507197024e-06,6.010300421818897e-05,1
5803,1.1606,5.209855390417395e-05,3.295256357191798,3.0,6.870257202625994e-06,6.143387311565217e-05,1.8155527274205872e-06,5.961832038823159e-05,1
5804,1.1608,5.2177894382369345e-05,3.2948241555868245,3.0,6.579029952478977e-06,6.192245539800092e-05,2.6569677963730047e-06,5.926548760162792e-05,1
5805,1.161,5.2257282029322176e-05,3.2943165224574944,3.0,6.571565897875218e-06,6.16926878216302e-05,2.4146605530061527e-06,5.927802726862404e-05,1
5806,1.1612,5.2336895634918804e-05,3.2956086775858378,3.0,6.562432711881132e-06,6.226363633990295e-05,3.237127608299898e-06,5.902650873160306e-05,1
5807,1.1614,5.241654956011551e-05,3.2960880368775256,3.0,6.576030898016446e-06,6.192518589529048e-05,2.690415540148196e-06,5.923477035514229e-05,1
5808,1.1616,5.249611452463764e-05,3.2947746104153217,3.0,6.725744819371577e-06,6.0898337981140984e-05,1.4937871478197801e-06,5.9404550833321205e-05,1
5809,1.1618000000000002,5.257593368110877e-05,3.293461794601044,3.0,6.739653130963635e-06,6.172271612426655e-05,2.107545054026106e-06,5.961517107024044e-05,1
5810,1.1620000000000001,5.2655749064780475e-05,3.293891392475507,3.0,6.937470999543335e-06,6.098110366950613e-05,1.8672293817966627e-06,5.911387428770947e-05,1
5811,1.1622000000000001,5.2735825139420254e-05,3.294125768690148,3.0,6.7445746794066376e-06,6.19619346299103e-05,2.9109596193639174e-06,5.905097501054638e-05,1
5812,1.1624,5.2816146096731755e-05,3.2937765069757097,3.0,7.049757502403026e-06,6.23948184061933e-05,3.989517823653693e-06,5.840530058253961e-05,1
5813,1.1626,5.289639591438962e-05,3.294256061356175,3.0,7.15428816116068e-06,6.14039436980428e-05,2.831947061401258e-06,5.857199663664155e-05,1
5814,1.1628,5.297635123995396e-05,3.295347698903459,3.0,7.298656156460126e-06,5.922514162862396e-05,1.1217638093314774e-06,5.810337781929248e-05,1
5815,1.163,5.305637457916999e-05,3.2974492872470176,3.0,7.562333468243275e-06,5.8686553425239325e-05,6.703306458083931e-07,5.801622277943093e-05,1
5816,1.1632,5.313687116483826e-05,3.2977258242542957,3.0,7.556233848497601e-06,6.053876939878163e-05,2.42358650413992e-06,5.8115182894641714e-05,1
5817,1.1634,5.321740165818767e-05,3.297386666209243,3.0,7.768448780433064e-06,6.000707614545613e-05,1.881235675923596e-06,5.812584046953253e-05,1
5818,1.1636,5.3298059203571973e-05,3.2985506325591922,3.0,7.97550093047555e-06,5.9865762364212154e-05,2.2471783934041153e-06,5.761858397080804e-05,1
5819,1.1638,5.337905023868645e-05,3.298949865470072,3.0,8.045157378413639e-06,6.0933184403052e-05,2.836811466143026e-06,5.8096372936908976e-05,1
5820,1.1640000000000001,5.3459909083906756e-05,3.299288257007813,3.0,7.871064155607835e-06,5.991850923206669e-05,1.7175257902031317e-06,5.820098344186356e-05,1
5821,1.1642000000000001,5.354102522153023e-05,3.2987050743244275,3.0,8.066804434787942e-06,6.0530268120853886e-05,2.6603605407786164e-06,5.786990758007527e-05,1
5822,1.1644,5.362199498377383e-05,3.300040858659278,3.0,8.13418924651676e-06,5.914896735350168e-05,9.197906142540612e-07,5.822917673924762e-05,1
5823,1.1646,5.370320405283991e-05,3.2994441841391566,3.0,7.993741623172895e-06,6.000710171092094e-05,2.194078885658562e-06,5.7813022825262375e-05,1
5824,1.1648,5.3784747059155455e-05,3.2981134146106483,3.0,7.522590019678544e-06,6.170683679709713e-05,3.8638346564333375e-06,5.784300214066379e-05,1
5825,1.165,5.386600122502732e-05,3.297492134203302,3.0,7.215093937159036e-06,6.0090913582596654e-05,2.4362962883919467e-06,5.7654617294204705e-05,1
5826,1.1652,5.394719316654793e-05,3.296982547690971,3.0,7.078084808009577e-06,5.943276943838171e-05,1.4953293810523886e-06,5.7937440057329326e-05,1
5827,1.1654,5.4028033416141184e-05,3.2964351450750797,3.0,7.190635134393783e-06,5.708115525396771e-05,4.2868655452479276e-07,5.6652468699442924e-05,1
5828,1.1656,5.4109402611208234e-05,3.296694806900594,3.0,7.0505563302736345e-06,5.934125157449084e-05,2.1216834937191887e-06,5.721956808077165e-05,1
5829,1.1658,5.419110777773527e-05,3.297784384014151,3.0,6.8515525195284605e-06,6.064769730380224e-05,2.5705963066176653e-06,5.8077100997184574e-05,1
5830,1.1660000000000001,5.427269049908844e-05,3.2964504281848734,3.0,6.871958285167445e-06,5.9573232567474915e-05,1.7372694125019334e-06,5.7835963154972984e-05,1
5831,1.1662000000000001,5.435459617947584e-05,3.2958932351678167,3.0,6.9343038445787825e-06,6.064124725680633e-05,2.6160790494720307e-06,5.80251682073343e-05,1
5832,1.1664,5.4436598128228226e-05,3.2960269536412263,3.0,6.914639542678516e-06,6.0619007286204514e-05,2.703800174875494e-06,5.791520711132902e-05,1
5833,1.1666,5.451888082117118e-05,3.294692483587073,3.0,6.8425403388957955e-06,6.165035625072459e-05,4.180547848033189e-06,5.74698084026914e-05,1
5834,1.1668,5.460105492126702e-05,3.2942679456594175,3.0,6.852397159556421e-06,6.0603095421187156e-05,2.3043845003585148e-06,5.829871092082864e-05,1
5835,1.167,5.4683048265638304e-05,3.2947684197680793,3.0,7.142754645320643e-06,5.8864955327722384e-05,4.942536769506816e-07,5.83707016507717e-05,1
5836,1.1672,5.4765184814439416e-05,3.2949636922618746,3.0,7.170852008178919e-06,5.9025614262690475e-05,1.152576952330117e-06,5.787303731036036e-05,1
5837,1.1674,5.4847594592695215e-05,3.293627130109413,3.0,7.154527031305323e-06,5.9963432238837735e-05,2.591856710097299e-06,5.737157552874043e-05,1
5838,1.1676,5.492995894879543e-05,3.29229124778993,3.0,7.047486369995799e-06,5.939817353398883e-05,2.0265385117665534e-06,5.7371635022222276e-05,1
5839,1.1678,5.50120880162253e-05,3.2917189049807476,3.0,7.094702488564463e-06,5.7688455903634296e-05,4.297454776135022e-07,5.725871042602079e-05,1
5840,1.1680000000000001,5.5094540427158284e-05,3.2911724468131114,3.0,6.984053582837268e-06,5.892815666220755e-05,1.5472101515097299e-06,5.738094651069782e-05,1
5841,1.1682000000000001,5.517724446436297e-05,3.2898368869451566,3.0,7.0618746576940655e-06,5.9662590525533684e-05,2.5401407615728543e-06,5.712244976396083e-05,1
5842,1.1684,5.526002137494787e-05,3.289452339669685,3.0,7.3380467810271915e-06,5.925159543427625e-05,2.1282736602196443e-06,5.712332177405661e-05,1
5843,1.1686,5.534286818293975e-05,3.2888684381990476,3.0,7.3380189044737945e-06,5.911255973403473e-05,1.7359034635976539e-06,5.7376656270437076e-05,1
5844,1.1688,5.542620808205146e-05,3.287533042425297,3.0,7.45798715553615e-06,6.100944449303587e-05,4.024498951618771e-06,5.69849455414171e-05,1
5845,1.169,5.5509060241865844e-05,3.2887981030350177,3.0,7.522463794102204e-06,5.791363211800704e-05,1.5332138788895844e-06,5.638041823911746e-05,1
5846,1.1692,5.5592351309830624e-05,3.2874611580775306,3.0,7.4912887261141315e-06,5.969119583158008e-05,2.840658093732688e-06,5.6850537737847394e-05,1
5847,1.1694,5.567560124772248e-05,3.2861249112365933,3.0,7.687970284099207e-06,5.8839644530437434e-05,1.0881728755811787e-06,5.7751471654856254e-05,1
5848,1.1696,5.575907039987488e-05,3.285653391151037,3.0,7.681484962775944e-06,5.9444464620649966e-05,1.6931252067419578e-06,5.775133941390801e-05,1
5849,1.1698,5.5842480851260595e-05,3.285698568597949,3.0,7.644244672040932e-06,5.8661206430126756e-05,8.094495365730762e-07,5.785175689355368e-05,1
5850,1.1700000000000002,5.592593398580596e-05,3.2859785869898426,3.0,7.758595976514885e-06,5.8220195248994986e-05,7.145851546854838e-07,5.75056100943095e-05,1
5851,1.1702000000000001,5.6010331998273715e-05,3.285348077018403,3.0,7.946266352785888e-06,6.226464920333218e-05,3.7292612428034004e-06,5.853538796052878e-05,1
5852,1.1704,5.609456616969081e-05,3.285668245742265,3.0,7.949861265260397e-06,6.089394670744913e-05,2.8205997292989966e-06,5.8073346978150135e-05,1
5853,1.1706,5.617910858700083e-05,3.286149134456239,3.0,7.73738135643795e-06,6.209022389824865e-05,4.617584025699641e-06,5.747263987254902e-05,1
5854,1.1708,5.626291435611742e-05,3.2863837421818882,3.0,7.715182922195862e-06,5.788686009705039e-05,1.925438601177073e-06,5.596142149587332e-05,1
5855,1.171,5.6347246331284276e-05,3.285042217210812,3.0,7.679757454178271e-06,6.010036161903148e-05,3.995887962638083e-06,5.61044736563934e-05,1
5856,1.1712,5.643124815181598e-05,3.2837014097027373,3.0,7.826695192737913e-06,5.784926508318036e-05,1.547228710151327e-06,5.630203637302904e-05,1
5857,1.1714,5.65154075222892e-05,3.2823613243160716,3.0,8.29123707323029e-06,5.771981471478375e-05,1.6325257227119949e-06,5.6087288992071755e-05,1
5858,1.1716,5.659973520409213e-05,3.2854761981954743,3.0,8.035562464361484e-06,5.811162816542373e-05,2.2734827693912974e-06,5.583814539603243e-05,1
5859,1.1718,5.668382177291047e-05,3.284951908066814,3.0,8.078308061569245e-06,5.636373232026799e-05,8.119516640118723e-07,5.5551780656256114e-05,1
5860,1.1720000000000002,5.676839637471815e-05,3.283607915334815,3.0,8.09983316170691e-06,5.832859826914154e-05,2.3759925007498297e-06,5.595260576839171e-05,1
5861,1.1722000000000001,5.6853053505262374e-05,3.283072524902451,3.0,8.104236009690648e-06,5.8235562140332344e-05,2.1788124286157938e-06,5.605674971171655e-05,1
5862,1.1724,5.693816806123439e-05,3.2830109399351146,3.0,8.050648078361256e-06,6.0046437514894343e-05,3.6780167822456343e-06,5.636842073264871e-05,1
5863,1.1726,5.70230741938437e-05,3.28335174414831,3.0,8.228451697621472e-06,5.827297679169331e-05,1.9515241836186305e-06,5.6321452608074675e-05,1
5864,1.1728,5.7108026572039914e-05,3.2835833519437916,3.0,8.378205013782091e-06,5.780759423278026e-05,1.4451916434908857e-06,5.636240258928938e-05,1
5865,1.173,5.719304751272708e-05,3.2831298008070657,3.0,8.422439277991874e-06,5.759807239262213e-05,1.6598101612041787e-06,5.593826223141795e-05,1
5866,1.1732,5.7278811988218027e-05,3.2824281969324898,3.0,8.304178639514668e-06,6.093763100726131e-05,4.51535883088737e-06,5.6422272176373944e-05,1
5867,1.1734,5.736443105325898e-05,3.282784155883232,3.0,8.326361331123636e-06,5.9629639437985113e-05,3.1712028809343033e-06,5.645843655705081e-05,1
5868,1.1736,5.7450256420087814e-05,3.281436292421125,3.0,8.227623408966925e-06,6.0298689491579185e-05,3.188596704415382e-06,5.7110092787163803e-05,1
5869,1.1738,5.7535931935551255e-05,3.2808610395345266,3.0,8.030348913792384e-06,5.9241144185774164e-05,2.805379029958654e-06,5.643576515581551e-05,1
5870,1.1740000000000002,5.762176564194098e-05,3.28023936226047,3.0,8.065242103243875e-06,5.949438838721904e-05,3.015374156585826e-06,5.647901423063322e-05,1
5871,1.1742000000000001,5.7707719133608736e-05,3.279691364538608,3.0,7.807642405433587e-06,5.9843082329478476e-05,3.5994657027369444e-06,5.624361662674153e-05,1
5872,1.1744,5.779352728202384e-05,3.279869176217967,3.0,7.702392790538244e-06,5.867204180904786e-05,2.0801859089383754e-06,5.659185590010948e-05,1
5873,1.1746,5.787954392568682e-05,3.2793523116018948,3.0,7.778017603664006e-06,5.91292684136844e-05,2.323309442001975e-06,5.680595897168243e-05,1
5874,1.1748,5.796567836351085e-05,3.2805060683656864,3.0,7.757263576444696e-06,5.913166609374684e-05,1.955459975226797e-06,5.717620611852004e-05,1
5875,1.175,5.8052069763205527e-05,3.2808219955788163,3.0,7.653655365195412e-06,5.995998246578875e-05,3.171721470910425e-06,5.6788260994878324e-05,1
5876,1.1752,5.8138311036062484e-05,3.2818978908861762,3.0,7.47483850255392e-06,5.8783523173986415e-05,1.9627467031159368e-06,5.682077647087048e-05,1
5877,1.1754,5.8224652849662165e-05,3.280543836195216,3.0,7.474810435622648e-06,5.882296124086959e-05,2.217426055574451e-06,5.660553518529514e-05,1
5878,1.1756,5.831115213214298e-05,3.2805261907596766,3.0,7.696424739534424e-06,5.884695156760249e-05,1.9939571708300564e-06,5.6852994396772434e-05,1
5879,1.1758,5.839777319111781e-05,3.28003553662601,3.0,7.893196211801193e-06,5.874405107512188e-05,2.1368926463728754e-06,5.6607158428749004e-05,1
5880,1.1760000000000002,5.848468014326824e-05,3.2827470551853115,3.0,7.857508489971408e-06,5.950585940280383e-05,3.1837648918222464e-06,5.632209451098159e-05,1
5881,1.1762000000000001,5.8571581516701985e-05,3.2813889781659125,3.0,7.983078692348944e-06,5.888588442479768e-05,2.8231836139236353e-06,5.606270081087405e-05,1
5882,1.1764000000000001,5.865853259305604e-05,3.2817231480934295,3.0,8.10032251137567e-06,5.845155042538985e-05,2.0837624848360505e-06,5.63677879405538e-05,1
5883,1.1766,5.874592000526874e-05,3.283461987536383,3.0,8.356722710580414e-06,5.972718303161846e-05,3.327756225109084e-06,5.639942680650937e-05,1
5884,1.1768,5.8833639511189234e-05,3.282100613011198,3.0,8.760406415180577e-06,6.0513864135666345e-05,3.971236073673535e-06,5.654262806199281e-05,1
5885,1.177,5.892138756287796e-05,3.2840916215124842,3.0,9.194746229051427e-06,5.9553875162324124e-05,2.5060262528035354e-06,5.704784890952059e-05,1
5886,1.1772,5.9009429253290055e-05,3.28345540084539,3.0,9.341623476583757e-06,6.0360367301415206e-05,2.770850383722735e-06,5.758951691769247e-05,1
5887,1.1774,5.909768303418536e-05,3.2828275370837967,3.0,9.111566060230292e-06,6.113408248350925e-05,3.5733874709920505e-06,5.75606950125172e-05,1
5888,1.1776,5.918590133543828e-05,3.2821463414143945,3.0,9.127813171170354e-06,6.0426352428429444e-05,2.450503003606257e-06,5.797584942482319e-05,1
5889,1.1778,5.927425116225561e-05,3.2815228299929284,3.0,9.124397192682925e-06,6.056971352263747e-05,2.350007563771298e-06,5.821970595886617e-05,1
5890,1.1780000000000002,5.936309832852925e-05,3.2801590666083946,3.0,9.01603422681478e-06,6.268913722921522e-05,4.6793311872945294e-06,5.800980604192069e-05,1
5891,1.1782000000000001,5.9451938728037764e-05,3.2795977731756656,3.0,8.860805450724707e-06,6.228592412567295e-05,2.9848481748951874e-06,5.9301075950777765e-05,1
5892,1.1784000000000001,5.954067930890149e-05,3.2796880652958196,3.0,8.682781756532412e-06,6.140191391931074e-05,2.166299175251404e-06,5.923561474405934e-05,1
5893,1.1786,5.9629625279318504e-05,3.278324107495984,3.0,8.856347463132364e-06,6.17786596636997e-05,1.752889995417948e-06,6.002576966828175e-05,1
5894,1.1788,5.971859726472232e-05,3.2786255656780767,3.0,8.852004532962028e-06,6.133657500548308e-05,1.7191787116335761e-06,5.961739629384951e-05,1
5895,1.179,5.980794054061677e-05,3.2772613315648194,3.0,8.995324328797705e-06,6.257145159175324e-05,2.7716484039614898e-06,5.979980318779175e-05,1
5896,1.1792,5.9897443330414784e-05,3.2758979138801965,3.0,8.804793847449213e-06,6.307982414219146e-05,2.85157581711992e-06,6.0228248325071545e-05,1
5897,1.1794,5.998730752247882e-05,3.275817032758609,3.0,8.884697605462158e-06,6.424893572247513e-05,3.2966435175991036e-06,6.095229220487602e-05,1
5898,1.1796,6.007729941728148e-05,3.2770085979932366,3.0,8.978432192865236e-06,6.415781058153301e-05,2.048793860911159e-06,6.210901672062185e-05,1
5899,1.1798,6.016766903717522e-05,3.2806247781500897,3.0,9.00617625246918e-06,6.52352131695751e-05,3.4737461795037646e-06,6.176146699007134e-05,1
5900,1.1800000000000002,6.025804938631525e-05,3.2826044413253377,3.0,9.251395848362107e-06,6.435682730212368e-05,2.144629636080541e-06,6.221219766604314e-05,1
5901,1.1802000000000001,6.034875546015356e-05,3.2838481672243383,3.0,9.217530995840715e-06,6.537546779738395e-05,3.2491156734720874e-06,6.212635212391186e-05,1
5902,1.1804000000000001,6.0439576321938234e-05,3.285901765224434,3.0,9.208128448702835e-06,6.526444100140918e-05,3.7253563583836193e-06,6.153908464302556e-05,1
5903,1.1806,6.05301280140202e-05,3.2888375244901695,3.0,9.328720651677413e-06,6.305038616945544e-05,1.5888594091036563e-06,6.146152676035178e-05,1
5904,1.1808,6.0620681354117237e-05,3.2899611630211676,3.0,9.217384986575849e-06,6.253242701201568e-05,1.626186537103364e-06,6.090624047491232e-05,1
5905,1.181,6.0711088434022057e-05,3.2899871463992127,3.0,9.134261801231131e-06,6.131355582835288e-05,8.477651023450124e-07,6.046579072600787e-05,1
5906,1.1812,6.080170582388641e-05,3.291008355021503,3.0,8.898313068163333e-06,6.196968876604899e-05,2.1097297847478504e-06,5.985995898130114e-05,1
5907,1.1814,6.089238413162697e-05,3.292221328288379,3.0,9.071382597871687e-06,6.145713646710445e-05,1.9044544252336092e-06,5.955268204187084e-05,1
5908,1.1816,6.098393301955686e-05,3.2922471947013463,3.0,9.111556219121791e-06,6.519498119182453e-05,5.219093585605449e-06,5.997588760621908e-05,1
5909,1.1818,6.10749192356674e-05,3.2934006308899093,3.0,9.399828144605772e-06,6.144867827295658e-05,2.0589618508196962e-06,5.938971642213688e-05,1
5910,1.1820000000000002,6.116600742447686e-05,3.2944082173538547,3.0,9.203889484806118e-06,6.151996277468415e-05,1.929373618610301e-06,5.959058915607385e-05,1
5911,1.1822000000000001,6.125713357098495e-05,3.2956817460560677,3.0,8.940544365126958e-06,6.132167603969523e-05,2.2295918984445376e-06,5.909208414125069e-05,1
5912,1.1824000000000001,6.134910260421874e-05,3.2994583564535853,3.0,8.87441321781379e-06,6.479436896121075e-05,4.189240132246083e-06,6.060512882896467e-05,1
5913,1.1826,6.144087268269176e-05,3.3036000241920984,3.0,8.840320074043662e-06,6.300068216788423e-05,1.755881861204917e-06,6.124480030667931e-05,1
5914,1.1828,6.153307612777811e-05,3.3056935342743854,3.0,9.017042061351965e-06,6.428222221978895e-05,3.1155208762471587e-06,6.116670134354179e-05,1
5915,1.183,6.162553432546753e-05,3.3057190859472474,3.0,9.261792142488096e-06,6.472745200515534e-05,2.7652740932103754e-06,6.196217791194497e-05,1
5916,1.1832,6.171828622819079e-05,3.309708837251031,3.0,9.579213340237758e-06,6.50485592315708e-05,2.553569424762935e-06,6.249498980680787e-05,1
5917,1.1834,6.181124080654474e-05,3.3105070392166662,3.0,9.633741986635835e-06,6.537223122023919e-05,2.909102369022135e-06,6.246312885121705e-05,1
5918,1.1836,6.190435444616103e-05,3.311490576162871,3.0,9.711196749225912e-06,6.54421510646857e-05,3.289822197911454e-06,6.215232886677425e-05,1
5919,1.1838,6.199742386772534e-05,3.312651966237957,3.0,9.955641247657411e-06,6.431712083340258e-05,2.0407114179576995e-06,6.227640941544489e-05,1
5920,1.1840000000000002,6.209074712048959e-05,3.3136626612056244,3.0,1.0117225633709072e-05,6.477366894901872e-05,2.474269358600799e-06,6.229939959041792e-05,1
5921,1.1842000000000001,6.218410410776977e-05,3.3162029057164206,3.0,1.0273483203191104e-05,6.40389217461316e-05,1.4518478167249059e-06,6.25870739294067e-05,1
5922,1.1844000000000001,6.227784215068935e-05,3.3171070790327697,3.0,1.0605760810852467e-05,6.496478993415744e-05,2.100946750943544e-06,6.28638431832139e-05,1
5923,1.1846,6.237151198436074e-05,3.3182595323421054,3.0,1.0358056705745473e-05,6.420768368293925e-05,2.1186510904312164e-06,6.208903259250803e-05,1
5924,1.1848,6.246515192972365e-05,3.320198976870363,3.0,1.0566954184652549e-05,6.313655188862612e-05,1.0996269287675583e-06,6.203692495985856e-05,1
5925,1.185,6.25587140985491e-05,3.322305612445586,3.0,1.0120493638933535e-05,6.247086256914547e-05,1.4530903171854543e-06,6.1017772251960013e-05,1
5926,1.1852,6.265272894746369e-05,3.3253454776463407,3.0,1.0020906653377645e-05,6.405057779153517e-05,3.2588879589375994e-06,6.0791689832597574e-05,1
5927,1.1854,6.274645367995222e-05,3.3271775300322677,3.0,9.929985381379648e-06,6.198228898358248e-05,1.3885924175472375e-06,6.059369656603524e-05,1
5928,1.1856,6.28403876959485e-05,3.3302259181511586,3.0,9.89821225361984e-06,6.227538602371008e-05,2.889935667848761e-06,5.938545035586132e-05,1
5929,1.1858,6.293439950477996e-05,3.330980158752177,3.0,1.0157721650762242e-05,6.176253887765276e-05,2.6227957728798064e-06,5.913974310477295e-05,1
5930,1.1860000000000002,6.302848040495776e-05,3.334858353347815,3.0,1.0571299641622801e-05,6.0854757856711425e-05,1.4459843900939069e-06,5.940877346661752e-05,1
5931,1.1862000000000001,6.312304304025209e-05,3.337081908447425,3.0,1.0660457880748678e-05,6.24365080964914e-05,3.589624131295082e-06,5.884688396519633e-05,1
5932,1.1864000000000001,6.321715198095457e-05,3.339387359357785,3.0,1.0814226683236886e-05,5.9270816902227375e-05,7.663861760825603e-07,5.8504430726144816e-05,1
5933,1.1866,6.331190036526534e-05,3.341041741557772,3.0,1.1126905408876175e-05,6.145207310348372e-05,3.3970283965575255e-06,5.8055044706926196e-05,1
5934,1.1868,6.340715588341152e-05,3.341066426906427,3.0,1.1715741338031929e-05,6.279493130104784e-05,3.860333555492209e-06,5.893459774555563e-05,1
5935,1.187,6.350231300152981e-05,3.341091073235356,3.0,1.165197092839316e-05,6.176142799146816e-05,3.021588559110533e-06,5.873983943235763e-05,1
5936,1.1872,6.359762354459772e-05,3.3431766784114947,3.0,1.173841534170486e-05,6.17056819347911e-05,2.6927744735646795e-06,5.901290746122642e-05,1
5937,1.1874,6.369321984615836e-05,3.3432012401727196,3.0,1.1690184709809683e-05,6.257566405604475e-05,2.992539263630997e-06,5.958312479241376e-05,1
5938,1.1876,6.37888649925175e-05,3.343225762619224,3.0,1.1897625068266227e-05,6.200434314165258e-05,2.677878864797399e-06,5.932646427685518e-05,1
