psi_deg,x1,x2,slope_x2_over_x1,selector_switch_count,first_switch_time,first_switch_transition,actual_persistent_swing,actual_S_normalized,t_reversal_actual,t_rebound_actual,predicted_persistent_swing,predicted_S_normalized,t_reversal_predicted,t_rebound_predicted,selector_model_relative_rms_over_time
139.922446,-0.7651736819001851,0.6438239173309068,-0.8414088625370312,1,1.1555056647785107,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0145165171568343
139.972446,-0.7657352328303771,0.6431559322607607,-0.8399194717519681,1,1.1555102171993206,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.01444074565335281
140.0,-0.7660444431189779,0.6427876096865395,-0.8390996311772804,1,1.1555127262822857,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.01439895337288549
140.022446,-0.7662962006198789,0.6424874573993942,-0.8384322627199087,1,1.1555147704048143,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0143648858201567
140.072446,-0.7668565848414896,0.6418184932558795,-0.8369472283902267,1,1.1555193244021311,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.014288952680528415
140.122446,-0.7674163850684511,0.641149040339663,-0.8354643617395198,1,1.155523879198416,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.014212955354129883
140.172446,-0.7679756008744524,0.640479099160561,-0.833983655771462,1,1.155528434800818,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.01413691400984348
140.222446,-0.7685342318336253,0.6398086702287641,-0.8325051035166796,1,1.1555329912164916,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.01406097878432487
140.272446,-0.7690922775205492,0.6391377540548316,-0.8310286980326034,1,1.1555375484525963,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.01398682246865481
140.322446,-0.7696497375102473,0.6384663511496963,-0.8295544324033445,1,1.155542106516297,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.013915033070782156
140.372446,-0.7702066113781891,0.6377944620246613,-0.8280822997395559,1,1.1555466654147628,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.013846122340573993
140.422446,-0.7707628987002921,0.637122087191398,-0.8266122931782944,1,1.1555512251551692,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.013781951320414432
140.472446,-0.7713185990529181,0.6364492271619503,-0.8251444058828993,1,1.1555557857446959,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.013718310552119754
140.5,-0.7716245833877201,0.6360782202777638,-0.8243363858174955,1,1.1555582993598843,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.013683187881301401
140.522446,-0.7718737120128781,0.6357758824487293,-0.8236786310428484,1,1.1555603471905282,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.013654549567844197
140.572446,-0.7724282371574289,0.6351020535645171,-0.8222149618736383,1,1.155564909499857,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.013590672539704153
140.622446,-0.7729821740642756,0.6344277410224635,-0.8207533916166468,1,1.155569472679878,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.013526680184992212
140.672446,-0.7735355223115711,0.6337529453360867,-0.8192939135390067,1,1.1555740367377927,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.013462570433018416
140.722446,-0.7740882814779166,0.6330776670192731,-0.8178365209334767,1,1.155578601680808,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.013398344151904175
140.772446,-0.7746404511423621,0.6324019065862766,-0.8163812071183135,1,1.1555831675161363,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.013334004931205708
140.822446,-0.7751920308844067,0.6317256645517175,-0.8149279654371444,1,1.1555877342509953,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.013269553732902393
140.872446,-0.7757430202839973,0.6310489414305849,-0.8134767892588446,1,1.1555923018926084,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.013204983558199787
140.922446,-0.7762934189215329,0.6303717377382313,-0.8120276719774031,1,1.155596870448205,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0131403078095895
140.972446,-0.7768432263778599,0.6296940539903781,-0.8105806070118095,1,1.1556014399250194,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.013075516496219549
141.0,-0.7771459614569709,0.6293203910498374,-0.809784033195007,1,1.1556039584686482,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.01303976796348452
141.022446,-0.7773924422342767,0.6290158907031098,-0.8091355878059182,1,1.1556060103302925,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.013010621417064726
141.072446,-0.7779410660725313,0.6283372483928782,-0.8076926078283354,1,1.1556105816712705,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.01294561233448443
141.122446,-0.7784890974748226,0.6276581275764985,-0.8062516605722893,1,1.1556151539552055,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.012880501464286563
141.172446,-0.7790365360238011,0.6269785287711509,-0.804812739555511,1,1.1556197271893551,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.012815281984313738
141.222446,-0.7795833813025684,0.6262984524943792,-0.803375838320113,1,1.1556243013809835,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.012749963648031543
141.272446,-0.7801296328946781,0.6256178992640914,-0.8019409504324692,1,1.1556288765373606,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.01268453978901126
141.322446,-0.7806752903841361,0.6249368695985578,-0.8005080694830929,1,1.1556334526657617,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.01261902070055111
141.372446,-0.7812203533553996,0.6242553640164132,-0.7990771890865234,1,1.1556380297734692,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.012553400376366455
141.422446,-0.7817648213933807,0.6235733830366524,-0.7976483028811974,1,1.1556426078677708,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.012487688610885382
141.472446,-0.7823086940834421,0.622890927178635,-0.7962214045293439,1,1.1556471869559608,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.012421885515714489
141.5,-0.7826081568524139,0.6225146366376196,-0.7954359166678285,1,1.155649710827306,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.012385584790953148
141.522446,-0.782851971011402,0.6222079969620794,-0.7947964877168548,1,1.1556517670453395,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.012355991329000691
141.572446,-0.7833946517635312,0.6215245929070673,-0.7933735461531788,1,1.1556563481432134,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.012290017935691545
141.622446,-0.7839367359265539,0.6208407155340414,-0.7919525735712011,1,1.1556609302568952,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.012223963309938256
141.672446,-0.7844782230876506,0.6201563653638026,-0.7905335637271245,1,1.1556655133937044,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.012157836815524169
141.722446,-0.7850191128344542,0.6194715429175148,-0.7891165104003649,1,1.1556700975609664,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.012091640519385147
141.772446,-0.7855594047550547,0.6187862487166987,-0.7877014073934262,1,1.1556746827660132,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.012025381575875134
141.822446,-0.7860990984379955,0.6181004832832366,-0.7862882485317976,1,1.1556792690161832,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.011959073764107741
141.872446,-0.7866381934722766,0.6174142471393684,-0.784877027663834,1,1.1556838563188219,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.011892720124602688
141.922446,-0.7871766894473538,0.6167275408076928,-0.7834677386606471,1,1.1556884446812803,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.011826335251250613
141.972446,-0.7877145859531388,0.6160403648111665,-0.7820603754159946,1,1.1556930341109168,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.011759939800627459
142.0,-0.7880107536067219,0.6156614753256584,-0.7812856265067176,1,1.155695563712573,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.011723353381366633
142.022446,-0.7882518825800001,0.615352719673104,-0.7806549318461685,1,1.1556976246150965,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.011693555323164026
142.072446,-0.7887885789187633,0.6146646059171765,-0.7792514018898851,1,1.1557022162011912,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.011627211369953313
142.122446,-0.7893246745607099,0.6139760240674138,-0.7778497795081796,1,1.1557068088765787,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.011560960147682252
142.172446,-0.7898601690975808,0.6132869746481993,-0.7764500586842893,1,1.1557114026486446,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.01149489334920526
142.222446,-0.7903950621215726,0.6125974581842757,-0.7750522334235567,1,1.155715997524781,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.011429372920040275
142.272446,-0.7909293532253421,0.6119074752007382,-0.77365629775331,1,1.1557205935123869,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.011367712646057994
142.322446,-0.7914630420020025,0.6112170262230401,-0.7722622457227682,1,1.1557251906188681,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.01131297735630451
142.372446,-0.7919961280451269,0.6105261117769879,-0.7708700714029261,1,1.1557297888516378,off_to_on,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.011260152809170278
