step,time,gate_rate,perturbation_rate_upper,gate_forcing_upper,eta_upper,eta_smooth_upper,eta_gate_upper,tube_radius_upper
3804,0.7608,0.03,0.06312063361785872,8.801657028919804e-07,5.289278451943065e-06,2.6918544578081714e-07,5.0200930061622465e-06,2.110126213154245e-06
3805,0.761,0.03,0.06311959012364841,8.876364026589027e-07,5.304763357807973e-06,1.9472981276248114e-07,5.110033545045491e-06,2.11360684486405e-06
3806,0.7612,0.03,0.06311387772667448,8.841917571208454e-07,5.317275084057022e-06,2.267347705679354e-07,5.090540313489086e-06,2.1170929252864815e-06
3807,0.7614,0.03,0.06409982148325775,8.903911947777603e-07,5.420753739625596e-06,2.5139525325246667e-07,5.1693584863731286e-06,2.1206101925680624e-06
3808,0.7616,0.03,0.06409655380499565,8.966846039157922e-07,5.305806513291107e-06,2.0974280767842168e-07,5.0960637056126845e-06,2.1241029400410313e-06
3809,0.7618,0.03,0.06409174110560649,8.992107774592181e-07,5.2639164596640215e-06,2.005919816823589e-07,5.063324477981662e-06,2.1275890109852623e-06
3810,0.762,0.03,0.0640929774147231,8.987259168433986e-07,5.449855988656615e-06,3.3186023747810867e-07,5.117995751178506e-06,2.1311261414306143e-06
3811,0.7622,0.03,0.0640903381253767,8.978267230470391e-07,5.330075290331009e-06,2.2891924613232235e-07,5.101156044198687e-06,2.1346348811036197e-06
3812,0.7624,0.03,0.06408369369703276,9.042058592823841e-07,5.453230005965342e-06,3.470727592283653e-07,5.106157246736976e-06,2.1381809611987398e-06
3813,0.7626,0.03,0.06407391367511375,9.123703669401926e-07,5.419970208970743e-06,2.159472507137847e-07,5.204022958256958e-06,2.141723471388321e-06
3814,0.7628,0.03,0.06524419128936211,9.120621612744792e-07,5.539156829206102e-06,2.981798155138034e-07,5.240977013692298e-06,2.145299768507866e-06
3815,0.763,0.03,0.06523795671373729,9.10635600039291e-07,5.508020400702683e-06,2.54194062782174e-07,5.2538263379205085e-06,2.1488705102046654e-06
3816,0.7632,0.03,0.06523814643984437,9.065218782026465e-07,5.51118429171175e-06,2.716774695313082e-07,5.239506822180441e-06,2.152443889617431e-06
3817,0.7634,0.03,0.06523491442830254,9.087502924745302e-07,5.487371840737193e-06,2.645107666656523e-07,5.22286107407154e-06,2.156014656626904e-06
3818,0.7636,0.03,0.06622939871698592,9.121798222695886e-07,5.479975253330464e-06,3.2309314158217446e-07,5.156882111748289e-06,2.159587186676682e-06
3819,0.7638,0.03,0.06622717242600878,9.106743344857704e-07,5.401940577450366e-06,2.786896796006333e-07,5.123250897849731e-06,2.1631418058317737e-06
3820,0.764,0.03,0.06622623423523384,9.119719000614372e-07,5.335410556361171e-06,2.4093870534742486e-07,5.094471851013745e-06,2.1666825423907832e-06
3821,0.7642,0.03,0.06622021503544333,9.072890172615144e-07,5.366885074762458e-06,2.490575007476711e-07,5.117827574014786e-06,2.1702330393131948e-06
3822,0.7644,0.03,0.06708963182006908,9.127363654371661e-07,5.478725063058661e-06,3.007446429281725e-07,5.177980420130488e-06,2.173816936871034e-06
3823,0.7646,0.03,0.06708693747428633,9.179807686808462e-07,5.603067484432293e-06,3.324145873083076e-07,5.270652897123985e-06,2.1774376069000703e-06
3824,0.7648,0.03,0.06707647770026431,9.202397137959309e-07,5.628979710148183e-06,3.184976128000683e-07,5.310482097348114e-06,2.1810685458126607e-06
3825,0.765,0.03,0.06706647123186016,9.270275943561301e-07,5.66963861130398e-06,2.86366476559863e-07,5.3832721347441164e-06,2.1847148868776003e-06
3826,0.7652,0.03,0.06815016303775008,9.280793013828714e-07,5.6129623479884275e-06,2.1078946141220371e-07,5.402172886576223e-06,2.1883496605120026e-06
3827,0.7654,0.03,0.06814629201866684,9.326917407531613e-07,5.6022158692544845e-06,2.1844772844187747e-07,5.383768140812606e-06,2.1919858116379376e-06
3828,0.7656,0.03,0.06813992546607539,9.322498145460907e-07,5.698137444500524e-06,3.0656327629396155e-07,5.391574168206561e-06,2.195649709993934e-06
3829,0.7658,0.03,0.06814057004920678,9.346971968578929e-07,5.730006111426968e-06,2.742949138895581e-07,5.455711197537409e-06,2.1993255653219116e-06
3830,0.766,0.03,0.06813991500673615,9.320515811686654e-07,5.662243260218879e-06,3.155699207884832e-07,5.346673339430395e-06,2.2029862565223513e-06
3831,0.7662,0.03,0.06813646658517378,9.322820025756462e-07,5.589155884141736e-06,2.3340200041452582e-07,5.355753883727209e-06,2.206631245433573e-06
3832,0.7664,0.03,0.06813512810794775,9.385486201963323e-07,5.710722737308016e-06,2.7232442151301825e-07,5.4383983157949966e-06,2.2103131414875534e-06
3833,0.7666,0.03,0.06812756439669895,9.439525129405236e-07,5.751310851422368e-06,3.007029688200417e-07,5.4506078826023255e-06,2.214010097833802e-06
3834,0.7668,0.03,0.06812213330700656,9.448473946956384e-07,5.853720541228938e-06,3.23878809530702e-07,5.529841731698235e-06,2.2177369640046856e-06
3835,0.767,0.03,0.06812161797434924,9.468522421722115e-07,5.768707640712278e-06,2.9677240973721087e-07,5.471935230975066e-06,2.221445485226016e-06
3836,0.7672,0.03,0.06812051271128004,9.493913514695451e-07,5.845181957750416e-06,2.8546788940712686e-07,5.559714068343288e-06,2.2251781644481506e-06
3837,0.7674,0.03,0.06913430880700581,9.543802995039411e-07,5.893887986408307e-06,2.977616397046648e-07,5.5961263467036414e-06,2.228927545258499e-06
3838,0.7676,0.03,0.06912762606273555,9.566261243388064e-07,5.762681920180543e-06,2.966376196801859e-07,5.466044300500356e-06,2.232646605410397e-06
3839,0.7678,0.03,0.06912400153912265,9.57578489670924e-07,5.7276253355738175e-06,2.665375030157592e-07,5.4610878325580575e-06,2.2363606406655797e-06
3840,0.768,0.03,0.06912152365457899,9.515845332467561e-07,5.753816477062539e-06,3.008987639425415e-07,5.452917713119997e-06,2.240083009459469e-06
3841,0.7682,0.03,0.07020465230490538,9.577256202175186e-07,5.654182175327123e-06,1.8162715089966914e-07,5.472555024427453e-06,2.243783894659464e-06
3842,0.7684,0.03,0.06909743814742321,9.581719142858005e-07,5.89104346239712e-06,2.831820856048743e-07,5.607861376792245e-06,2.2475504793278283e-06
3843,0.7686,0.03,0.06908915678369107,9.61279599035207e-07,5.791704918842276e-06,1.9589148669789242e-07,5.595813432144383e-06,2.251294579841048e-06
3844,0.7688,0.03,0.06797954931990087,9.452829932364362e-07,5.677785815127697e-06,3.271287579839274e-07,5.3506570571437684e-06,2.2550088121426977e-06
3845,0.769,0.03,0.06798249274412688,9.376853422569385e-07,5.546807991041396e-06,2.6464534798940726e-07,5.282162643051988e-06,2.2586900062279823e-06
3846,0.7692,0.03,0.06797485310404627,9.38645498048885e-07,5.547003939808129e-06,3.047611046206326e-07,5.242242835187496e-06,2.2623746018027185e-06
3847,0.7694,0.03,0.06886695256215987,9.41747884378749e-07,5.627059749866541e-06,2.9293605901485847e-07,5.334123690851682e-06,2.266083553506993e-06
3848,0.7696,0.03,0.07006062760154196,9.494319771053456e-07,5.716516003305424e-06,3.472179442290572e-07,5.369298059076366e-06,2.2698206522201924e-06
3849,0.7698,0.03,0.07005443008141365,9.518535155739284e-07,5.711738475797694e-06,2.774480744410101e-07,5.434290401356683e-06,2.2735603765211683e-06
3850,0.77,0.03,0.07004450108165367,9.562999105250075e-07,5.804225232487683e-06,3.0865404393837487e-07,5.495571188549307e-06,2.2773285827909898e-06
3851,0.7702,0.03,0.0700395249327687,9.582394136549476e-07,5.809062031886206e-06,3.0086676194865474e-07,5.50819526993755e-06,2.2811022973873086e-06
3852,0.7704,0.03,0.07003745790747791,9.596146349508845e-07,5.6935085599252895e-06,1.9895071300097534e-07,5.494557846924313e-06,2.2848495952134093e-06
3853,0.7706,0.03,0.07003356741172626,9.63264769579399e-07,5.793587142889696e-06,3.0102899977146306e-07,5.492558143118232e-06,2.2886272282787806e-06
3854,0.7708,0.03,0.07002959201965978,9.635444815317667e-07,5.807686024720692e-06,2.9365089010238133e-07,5.514035134618309e-06,2.292411752367766e-06
3855,0.771,0.03,0.07002917927093266,9.621412936989947e-07,5.745650751338885e-06,2.3200378208306362e-07,5.5136469692558205e-06,2.2961820895070427e-06
3856,0.7712,0.03,0.07098633339138057,9.672531991636931e-07,5.800133476007386e-06,3.0922881011561295e-07,5.490904665891772e-06,2.299971125756546e-06
3857,0.7714,0.03,0.07098214588692017,9.708773525445862e-07,5.778712554677377e-06,2.899720347674199e-07,5.488740519909956e-06,2.3037587288837837e-06
3858,0.7716,0.03,0.07097372628514442,9.754167422475153e-07,5.85831284253979e-06,2.977084072673598e-07,5.560604435272429e-06,2.3075716066002197e-06
3859,0.7718,0.03,0.07097218720844285,9.736620454404133e-07,5.827959798412873e-06,2.8775945465491127e-07,5.540200343757961e-06,2.3113792243949287e-06
3860,0.772,0.03,0.0709616228555051,9.74926486153907e-07,5.939160574328439e-06,3.8218109638658145e-07,5.556979477941857e-06,2.3152197155745157e-06
3861,0.7722,0.03,0.07095600390421307,9.813900447057533e-07,5.841921038709416e-06,2.901506725731848e-07,5.55177036613623e-06,2.319039720633894e-06
3862,0.7724,0.03,0.07094784438915638,9.90224147808286e-07,5.941626019429014e-06,3.080331487222795e-07,5.633592870706734e-06,2.322890715134448e-06
3863,0.7726,0.03,0.0709431425563234,9.955039153222464e-07,5.820519768303773e-06,1.990362111041225e-07,5.62148355719965e-06,2.3267145245608813e-06
3864,0.7728,0.03,0.07093833230926475,9.993717316774791e-07,5.979373287119335e-06,3.3314633958696064e-07,5.646226947532374e-06,2.3305848938398123e-06
3865,0.773,0.03,0.07092931132832472,9.922235119972774e-07,5.829941439929377e-06,2.674036490475735e-07,5.5625377908818026e-06,2.3344176852051054e-06
3866,0.7732,0.03,0.07092505249560997,9.852622232390911e-07,5.844970926255522e-06,3.372822340662625e-07,5.507688692189258e-06,2.338255905266846e-06
3867,0.7734,0.03,0.07092719791317606,9.817430585651569e-07,5.8160882680050605e-06,3.1498359015131733e-07,5.501104677853742e-06,2.342088713489186e-06
3868,0.7736,0.03,0.07091991534763417,9.867620511883171e-07,5.74339040678354e-06,2.2781598412803136e-07,5.515574422655508e-06,2.345907650870655e-06
3869,0.7738,0.03,0.07090819357801312,9.87411516215495e-07,5.813104307923726e-06,2.5848465876209447e-07,5.5546196491616306e-06,2.3497482799806317e-06
3870,0.774,0.03,0.07089983517709388,9.901370729743256e-07,5.787700993622547e-06,2.680778508494436e-07,5.519623142773103e-06,2.353586503986592e-06
3871,0.7742,0.03,0.07090641598775219,9.898104873594847e-07,5.8379292206632956e-06,2.724511399962069e-07,5.565478080667088e-06,2.3574409328732146e-06
3872,0.7744,0.03,0.07090552052566146,9.87547943998804e-07,5.778236790644096e-06,2.1400706220826418e-07,5.564229728435832e-06,2.361282355827055e-06
3873,0.7746,0.03,0.07089806054205514,9.926400005475755e-07,5.921236913111294e-06,3.6138876370743524e-07,5.5598481494038574e-06,2.365166274104099e-06
3874,0.7748,0.03,0.07089290166398199,9.994333065497574e-07,5.86205439870667e-06,2.511860967854888e-07,5.6108683019211806e-06,2.3690397644760502e-06
3875,0.775,0.03,0.07088377270973438,1.0000660621228156e-06,5.8597946085960945e-06,2.6906660762920396e-07,5.590728000966889e-06,2.3729155684605626e-06
3876,0.7752,0.03,0.07088007108256499,1.0004681164929774e-06,5.936301176325949e-06,3.077166970771544e-07,5.628584479248794e-06,2.3768142277219256e-06
3877,0.7754,0.03,0.07087107088937412,9.995226076573368e-07,5.839622627917258e-06,1.6766953943506763e-07,5.67195308848219e-06,2.380690880325983e-06
3878,0.7756,0.03,0.07086590739716633,9.974209134874604e-07,5.968549850060772e-06,2.523755316100393e-07,5.7161743184507314e-06,2.3846037155641617e-06
3879,0.7758,0.03,0.07190885016465161,9.9381802396203e-07,5.960065658067479e-06,3.222333902654333e-07,5.637832267802045e-06,2.388516529024108e-06
3880,0.776,0.03,0.07190840440655108,9.967768526738389e-07,6.110983633013812e-06,4.0612553350950286e-07,5.704858099504309e-06,2.3924723174742883e-06
3881,0.7762,0.03,0.0719008792734563,1.0000511232674816e-06,5.908813626877588e-06,2.576818607146233e-07,5.651131766162964e-06,2.3963792971243205e-06
3882,0.7764,0.03,0.07189420435936256,1.0045016015667532e-06,5.958736671260284e-06,2.890878986402265e-07,5.669648772620056e-06,2.4003023740157684e-06
3883,0.7766,0.03,0.07189203020331762,1.0100126326676876e-06,6.081918786475563e-06,3.1566087086940646e-07,5.7662579156061555e-06,2.4042631058401244e-06
3884,0.7768,0.03,0.0718935900130851,1.0067059097425432e-06,5.939953602547699e-06,2.366814850465243e-07,5.703272117501174e-06,2.4081897430749288e-06
3885,0.777,0.03,0.07299314471554848,1.0106666038656361e-06,5.959612956648162e-06,2.798049642834969e-07,5.679807992364664e-06,2.412125903405754e-06
3886,0.7772,0.03,0.07298871709888234,1.0125520778890576e-06,6.0142355454204126e-06,3.895734150091711e-07,5.624662130411241e-06,2.4160801005538175e-06
3887,0.7774,0.03,0.07297322126323777,1.0081356463686767e-06,5.850237638193785e-06,2.6737659687589537e-07,5.582861041317889e-06,2.4199937232736e-06
3888,0.7776,0.03,0.07297221981100303,1.0158095343376332e-06,5.874785149413595e-06,2.8600321189835165e-07,5.588781937515242e-06,2.4239197561415975e-06
3889,0.7778,0.03,0.07296370192680914,1.0188196410014106e-06,6.077129979307815e-06,3.8500598088108257e-07,5.692123998426732e-06,2.4279028654247733e-06
3890,0.778,0.03,0.0729573334654816,1.0262902859093683e-06,6.146171027430657e-06,3.812940496795585e-07,5.7648769777510974e-06,2.431908871436695e-06
3891,0.7782,0.03,0.07294928699400702,1.0299998606114593e-06,5.979300825105844e-06,2.176925771297503e-07,5.761608247976093e-06,2.4358758010633327e-06
3892,0.7784,0.03,0.0729519788810431,1.0259043284351166e-06,6.076878329298361e-06,3.0235939203357626e-07,5.774518937264784e-06,2.439870564026871e-06
3893,0.7786,0.03,0.07295190867116731,1.0232745854697844e-06,6.1102197499048005e-06,3.6415021150903796e-07,5.746069538395762e-06,2.4438765606902214e-06
3894,0.7788,0.03,0.07407375235286935,1.0206634064860896e-06,6.1578034466190936e-06,3.2776911781401656e-07,5.830034328805076e-06,2.4478972499306575e-06
3895,0.779,0.03,0.07407205678051959,1.022105585256988e-06,6.093842057605692e-06,2.31952377211042e-07,5.861889680394649e-06,2.4519063811348e-06
3896,0.7792,0.03,0.07407030522775583,1.0267536032701654e-06,6.4081769570783515e-06,4.741878438294492e-07,5.9339891132489015e-06,2.4560018799647333e-06
3897,0.7794,0.03,0.07519274701592725,1.0347281113668697e-06,6.406582693597385e-06,4.170037079202953e-07,5.989578985677089e-06,2.4601021344928955e-06
3898,0.7796,0.03,0.07519540778956983,1.0392826034528618e-06,6.420296852628374e-06,2.988657695839374e-07,6.121431083044436e-06,2.4642099041789213e-06
3899,0.7798,0.03,0.0751836871561818,1.0432603203425413e-06,6.363629395913025e-06,2.7613540549603487e-07,6.087493990416989e-06,2.4683073968553685e-06
3900,0.78,0.03,0.07400105632889005,1.0464258961345992e-06,6.506729202828043e-06,3.38963865656238e-07,6.167765337171804e-06,2.4724476944835637e-06
3901,0.7802,0.03,0.07399577928054361,1.0501266650107871e-06,6.4625156727192534e-06,2.550462704702965e-07,6.207469402248956e-06,2.4765806930797374e-06
3902,0.7804,0.03,0.07398943639333783,1.0532534914277327e-06,6.455095928628458e-06,2.901862977857523e-07,6.164909630842704e-06,2.480715897213867e-06
3903,0.7806,0.03,0.07398672790352592,1.0559233491038075e-06,6.500533529508069e-06,3.4949320537260235e-07,6.151040324135465e-06,2.484866913954333e-06
3904,0.7808,0.03,0.07398905404813674,1.0524455171370378e-06,6.306385679222093e-06,2.7086050206708644e-07,6.0355251771550056e-06,2.4889705318229376e-06
3905,0.781,0.03,0.073972746285349,1.0616866432552274e-06,6.377292339904436e-06,2.73051898176833e-07,6.104240441727602e-06,2.4930986092058284e-06
3906,0.7812,0.03,0.07396795430176556,1.0651040460346405e-06,6.527213293058732e-06,2.445435144050544e-07,6.282669778653677e-06,2.4972701282459054e-06
3907,0.7814,0.03,0.0739638441645331,1.0678840933100193e-06,6.587437384835273e-06,2.9036919209348364e-07,6.297068192741788e-06,2.5014618185953357e-06
3908,0.7816,0.03,0.07395945373385567,1.0645053696252706e-06,6.616381304575584e-06,3.418372373660934e-07,6.2745440672094896e-06,2.505663534358425e-06
3909,0.7818,0.03,0.07395947596774245,1.0686185734064934e-06,6.61988349540861e-06,2.9253279784201107e-07,6.327350697566598e-06,2.5098703853417667e-06
3910,0.782,0.03,0.07395720102929353,1.074184388719642e-06,6.650135354667616e-06,2.488893455344107e-07,6.4012460091332046e-06,2.514090021390201e-06
3911,0.7822,0.03,0.07498574631567949,1.0830981496588722e-06,6.824544667765479e-06,4.1202777831526233e-07,6.4125168894502156e-06,2.518360524616412e-06
3912,0.7824,0.03,0.07617195557334416,1.0964228536114652e-06,6.928212182623494e-06,3.934906422249868e-07,6.534721540398506e-06,2.5226645598148714e-06
3913,0.7826,0.03,0.0761662642121057,1.103040692589373e-06,6.998615218645707e-06,4.667666372534856e-07,6.53184858139222e-06,2.5269926882707196e-06
3914,0.7828,0.03,0.07616373466296382,1.1091076362442412e-06,7.089928914865463e-06,4.815208420248303e-07,6.608408072840632e-06,2.5313474808130835e-06
3915,0.783,0.03,0.07616465893941085,1.1094922747195209e-06,6.851347791256902e-06,2.0753408743745947e-07,6.643813703819442e-06,2.535643718724534e-06
3916,0.7832,0.03,0.076151667713488,1.1177676082049648e-06,7.080375424290264e-06,3.0220517927872984e-07,6.778170245011533e-06,2.5400053169326536e-06
3917,0.7834,0.03,0.07615142224357614,1.1232919646612295e-06,7.118932784417773e-06,2.980572612365584e-07,6.820875523181214e-06,2.544381788545435e-06
3918,0.7836,0.03,0.07709472070367536,1.131424508228799e-06,7.255844159949276e-06,3.620021281103843e-07,6.89384203183889e-06,2.5487998795318415e-06
3919,0.7838,0.03,0.07709178585048947,1.1329636477325822e-06,7.208236916556526e-06,3.3907635153305333e-07,6.8691605650234715e-06,2.5532098388724226e-06
3920,0.784,0.03,0.07709042297948301,1.1309254256675067e-06,7.12677298584749e-06,2.609739000867542e-07,6.865799085760735e-06,2.5576019633169584e-06
3921,0.7842,0.03,0.07709566756940972,1.1330172790203727e-06,7.259348126374251e-06,3.5869560617069964e-07,6.90065252020355e-06,2.5620331124495365e-06
3922,0.7844,0.03,0.0770905224304071,1.1452052781629873e-06,7.255992545823403e-06,3.7681541679930974e-07,6.879177129024093e-06,2.5664700450840125e-06
3923,0.7846,0.03,0.07709136824677917,1.1512571738359926e-06,7.274799222736913e-06,2.9948113028289434e-07,6.975318092454018e-06,2.570915737541978e-06
3924,0.7848,0.03,0.0770824352662604,1.1541186255436933e-06,7.184982697132559e-06,3.256798670728179e-07,6.85930283005974e-06,2.57534181081305e-06
3925,0.785,0.03,0.07708129717091086,1.1494231697698179e-06,7.183800935109286e-06,2.544138867613754e-07,6.92938704834791e-06,2.579770211941801e-06
3926,0.7852,0.03,0.07707928344093666,1.1500148523812371e-06,7.304704225435057e-06,3.709503989857259e-07,6.93375382644933e-06,2.5842336670089896e-06
