step,radius,beta
3088,6.503954379192932e-07,0.03
3089,6.514659260574708e-07,0.03
3090,6.525292233300872e-07,0.03
3091,6.535955167587508e-07,0.03
3092,6.546696015745512e-07,0.03
3093,6.557461215444832e-07,0.03
3094,6.568312235616547e-07,0.03
3095,6.57923265636581e-07,0.03
3096,6.590114351274252e-07,0.03
3097,6.601007654705814e-07,0.03
3098,6.611907999556653e-07,0.03
3099,6.622930538390832e-07,0.03
3100,6.633857009566553e-07,0.03
3101,6.6448206212259e-07,0.03
3102,6.655828581157916e-07,0.03
3103,6.66686183235755e-07,0.03
3104,6.677918916303404e-07,0.03
3105,6.6890263135408e-07,0.03
3106,6.700110849913365e-07,0.03
3107,6.711209430317342e-07,0.01
3108,6.722194951951096e-07,0.03
3109,6.73325299344713e-07,0.03
3110,6.744396470715119e-07,0.03
3111,6.755534765114577e-07,0.03
3112,6.766592146102141e-07,0.03
3113,6.777683791459413e-07,0.03
3114,6.788821414556508e-07,0.03
3115,6.800003440567782e-07,0.03
3116,6.8111713237545e-07,0.03
3117,6.822433209037693e-07,0.03
3118,6.833695217649005e-07,0.03
3119,6.845016071586432e-07,0.03
3120,6.856298207084585e-07,0.01
3121,6.867580472697931e-07,0.03
3122,6.878947976105316e-07,0.03
3123,6.890285091280867e-07,0.03
3124,6.901617011022277e-07,0.03
3125,6.913059326685726e-07,0.03
3126,6.924518413102236e-07,0.03
3127,6.935957398631434e-07,0.01
3128,6.94732126584508e-07,0.03
3129,6.958714093495947e-07,0.03
3130,6.969987371754872e-07,0.03
3131,6.981302909306409e-07,0.03
3132,6.992775568764066e-07,0.03
3133,7.00424190125278e-07,0.03
3134,7.015619446176687e-07,0.03
3135,7.026919340905074e-07,0.03
3136,7.03833323544822e-07,0.03
3137,7.049753595810467e-07,0.03
3138,7.061126527625962e-07,0.03
3139,7.072524699049237e-07,0.03
3140,7.083965967799864e-07,0.03
3141,7.095503338101203e-07,0.03
3142,7.10710066468046e-07,0.03
3143,7.118804693328494e-07,0.03
3144,7.130496605977876e-07,0.03
3145,7.142177012064729e-07,0.03
3146,7.153876503678071e-07,0.03
3147,7.165544758252825e-07,0.03
3148,7.177347181382532e-07,0.03
3149,7.18914201099477e-07,0.01
3150,7.200931383970744e-07,0.03
3151,7.212806416838972e-07,0.03
3152,7.224701965207715e-07,0.03
3153,7.236707884375273e-07,0.01
3154,7.248652451199847e-07,0.03
3155,7.260612371881687e-07,0.03
3156,7.272587910467596e-07,0.01
3157,7.284626748609501e-07,0.01
3158,7.296700301125146e-07,0.01
3159,7.308811297153485e-07,0.01
3160,7.320879815614644e-07,0.03
3161,7.332977992119882e-07,0.03
3162,7.345014584314421e-07,0.03
3163,7.356987812494194e-07,0.01
3164,7.368884208843443e-07,0.03
3165,7.380761449046221e-07,0.03
3166,7.392693190248498e-07,0.03
3167,7.404704825392327e-07,0.03
3168,7.4166749292692e-07,0.01
3169,7.428711208111955e-07,0.01
3170,7.440661086073121e-07,0.01
3171,7.452689612887652e-07,0.03
3172,7.464732611342712e-07,0.03
3173,7.476685444871994e-07,0.01
3174,7.488520218507163e-07,0.03
3175,7.500432321201858e-07,0.03
3176,7.512269450726686e-07,0.03
3177,7.524100121411416e-07,0.03
3178,7.535976150982003e-07,0.03
3179,7.547873033878209e-07,0.03
3180,7.559764191729594e-07,0.03
3181,7.571787853849429e-07,0.03
3182,7.58380659788127e-07,0.03
3183,7.595884450095869e-07,0.01
3184,7.607989724172544e-07,0.01
3185,7.620105912027338e-07,0.01
3186,7.632033186181989e-07,0.03
3187,7.644046147697827e-07,0.01
3188,7.656153380387713e-07,0.03
3189,7.668240429327105e-07,0.03
3190,7.680254039639002e-07,0.03
3191,7.692318407545401e-07,0.03
3192,7.704409002095739e-07,0.03
3193,7.716556083228956e-07,0.03
3194,7.7284981347987e-07,0.03
3195,7.740440264720782e-07,0.01
3196,7.752459013327592e-07,0.01
3197,7.764490114245452e-07,0.03
3198,7.77654343320218e-07,0.03
3199,7.788698280312782e-07,0.03
3200,7.801015920990352e-07,0.03
3201,7.813198254629676e-07,0.03
3202,7.825362397249116e-07,0.03
3203,7.837679816955598e-07,0.03
3204,7.849969665015838e-07,0.03
3205,7.86232247363635e-07,0.03
3206,7.874676872413129e-07,0.03
3207,7.887063568709868e-07,0.03
3208,7.899652510990193e-07,0.03
3209,7.91222480367947e-07,0.03
3210,7.924816136110622e-07,0.03
3211,7.937439170645021e-07,0.03
3212,7.950204449194534e-07,0.03
3213,7.962923740535585e-07,0.03
3214,7.975677446546743e-07,0.03
3215,7.988425418406797e-07,0.03
3216,8.001262453021506e-07,0.03
3217,8.014114313374422e-07,0.03
3218,8.02700917475282e-07,0.03
3219,8.040134601919191e-07,0.03
3220,8.053525570930927e-07,0.03
3221,8.067039020861532e-07,0.01
3222,8.08040897126496e-07,0.03
3223,8.093856629138686e-07,0.03
3224,8.1073647819818e-07,0.03
3225,8.121003991043884e-07,0.03
3226,8.134576133953617e-07,0.03
3227,8.148298149654964e-07,0.03
3228,8.162218441141956e-07,0.03
3229,8.176087461271007e-07,0.03
3230,8.190102691680729e-07,0.03
3231,8.204130119327246e-07,0.03
3232,8.218162075339593e-07,0.03
3233,8.232222630673267e-07,0.01
3234,8.246283609999612e-07,0.03
3235,8.260277186087705e-07,0.03
3236,8.274223792696655e-07,0.03
3237,8.288316486835456e-07,0.03
3238,8.302408443893032e-07,0.03
3239,8.316535185713511e-07,0.03
3240,8.330779209262941e-07,0.01
3241,8.344944255843714e-07,0.03
3242,8.359299277682982e-07,0.03
3243,8.373667924282746e-07,0.03
3244,8.388091431724263e-07,0.03
3245,8.402425502779114e-07,0.03
3246,8.416739029729669e-07,0.01
3247,8.430939278722975e-07,0.03
3248,8.445065167439215e-07,0.03
3249,8.459126978573205e-07,0.03
3250,8.473285771578168e-07,0.03
3251,8.487250042659518e-07,0.03
3252,8.501296813626811e-07,0.03
3253,8.515464566709084e-07,0.03
3254,8.529594911578242e-07,0.03
3255,8.54380313221587e-07,0.03
3256,8.558028629084073e-07,0.03
3257,8.572309125619001e-07,0.03
3258,8.586652093508957e-07,0.03
3259,8.600950964232559e-07,0.03
3260,8.615162016088472e-07,0.03
3261,8.629465730407853e-07,0.03
3262,8.643703703590901e-07,0.03
3263,8.658004432536665e-07,0.03
3264,8.672383729053703e-07,0.03
3265,8.686760440447372e-07,0.03
3266,8.701238121793698e-07,0.03
3267,8.715779711619816e-07,0.03
3268,8.730402866974525e-07,0.03
3269,8.745031386248549e-07,0.03
3270,8.759771451313644e-07,0.03
3271,8.774481508525112e-07,0.03
3272,8.789316225109926e-07,0.03
3273,8.804244377829734e-07,0.03
3274,8.819046140606605e-07,0.01
3275,8.833775594041035e-07,0.03
3276,8.848377029114018e-07,0.03
3277,8.86301815618409e-07,0.03
3278,8.877763282905073e-07,0.03
3279,8.892424753599474e-07,0.03
3280,8.907375618449101e-07,0.03
3281,8.922336403286602e-07,0.03
3282,8.937376312512258e-07,0.03
3283,8.952484783785031e-07,0.03
3284,8.96781736517489e-07,0.03
3285,8.983157625499881e-07,0.03
3286,8.998345526833598e-07,0.03
3287,9.013652123196396e-07,0.03
3288,9.029125026271449e-07,0.03
3289,9.044418091220208e-07,0.03
3290,9.059688634218238e-07,0.03
3291,9.07489636834803e-07,0.03
3292,9.090254069270895e-07,0.03
3293,9.105598626348499e-07,0.01
3294,9.121012787277387e-07,0.01
3295,9.136345552441765e-07,0.03
3296,9.151830813442705e-07,0.03
3297,9.167386103587723e-07,0.03
3298,9.182856753627947e-07,0.03
3299,9.198211836928907e-07,0.03
3300,9.213568637845293e-07,0.03
3301,9.228830251530998e-07,0.03
3302,9.244070720471967e-07,0.03
3303,9.259433098295776e-07,0.03
3304,9.274725178015522e-07,0.03
3305,9.289894616646203e-07,0.03
3306,9.305138914185509e-07,0.03
3307,9.320299872667851e-07,0.03
3308,9.335571427431779e-07,0.01
3309,9.350782494320672e-07,0.03
3310,9.366174521458364e-07,0.03
3311,9.381614001888545e-07,0.03
3312,9.397138734962134e-07,0.03
3313,9.412628915447642e-07,0.03
3314,9.428158146028764e-07,0.03
3315,9.443559067280898e-07,0.03
3316,9.459062007950033e-07,0.03
3317,9.474668668031783e-07,0.03
3318,9.490341896794209e-07,0.03
3319,9.505964286873166e-07,0.03
3320,9.521674521598931e-07,0.03
3321,9.5372819932834e-07,0.03
3322,9.553028857412309e-07,0.03
3323,9.568773257892762e-07,0.03
3324,9.584545375496015e-07,0.03
3325,9.600584385748196e-07,0.03
3326,9.616773288866156e-07,0.03
3327,9.6329125814193e-07,0.03
3328,9.649034159125769e-07,0.03
3329,9.665221128915201e-07,0.03
3330,9.681472805992969e-07,0.03
3331,9.69782850393484e-07,0.03
3332,9.71419916385872e-07,0.03
3333,9.730608362124275e-07,0.03
3334,9.746890086316072e-07,0.03
3335,9.763271590441355e-07,0.03
3336,9.779658331656606e-07,0.03
3337,9.795812285295559e-07,0.03
3338,9.812080821466162e-07,0.03
3339,9.828288914976429e-07,0.03
3340,9.844447314008998e-07,0.03
3341,9.860736179843297e-07,0.03
3342,9.87703739044998e-07,0.03
3343,9.893494890866365e-07,0.03
3344,9.910082986255403e-07,0.03
3345,9.926751289625225e-07,0.03
3346,9.943423979729587e-07,0.01
3347,9.960172527807526e-07,0.01
3348,9.97710270924223e-07,0.03
3349,9.994066331988867e-07,0.01
3350,1.0011132165528217e-06,0.01
3351,1.002815712264325e-06,0.03
3352,1.0045130841113928e-06,0.03
3353,1.0062072974518702e-06,0.03
3354,1.0079075535238421e-06,0.03
3355,1.0095993356695957e-06,0.03
3356,1.011303482091894e-06,0.03
3357,1.0130101736782847e-06,0.03
3358,1.014743385969653e-06,0.03
3359,1.0164510179354062e-06,0.03
3360,1.0181452957013546e-06,0.03
3361,1.0198253081507004e-06,0.03
3362,1.0214956996786854e-06,0.03
3363,1.0231672055824789e-06,0.03
3364,1.0248526219247424e-06,0.03
3365,1.026528632201542e-06,0.03
3366,1.0282108086283898e-06,0.03
3367,1.029901088980928e-06,0.03
3368,1.0315878918445514e-06,0.03
3369,1.0332644090842125e-06,0.03
3370,1.0349395405326926e-06,0.03
3371,1.03662496887949e-06,0.03
3372,1.038311320713311e-06,0.03
3373,1.040018905092232e-06,0.03
3374,1.041727021754113e-06,0.03
3375,1.0434320834276996e-06,0.03
3376,1.0451389597672316e-06,0.03
3377,1.0468555893739579e-06,0.03
3378,1.04857870922881e-06,0.03
3379,1.0503006022504657e-06,0.03
3380,1.0520299937918635e-06,0.03
3381,1.0537710371594368e-06,0.03
3382,1.0555233883719316e-06,0.03
3383,1.0572866329688035e-06,0.03
3384,1.0590650569220257e-06,0.03
3385,1.0608509945015705e-06,0.03
3386,1.0626435805315376e-06,0.03
3387,1.0644275624036315e-06,0.03
3388,1.066211197923303e-06,0.03
3389,1.0680088817690785e-06,0.03
3390,1.069800013613649e-06,0.03
3391,1.0715901015433268e-06,0.03
3392,1.0733755072244673e-06,0.03
3393,1.07517163512344e-06,0.03
3394,1.076958828467675e-06,0.03
3395,1.078722669338306e-06,0.03
3396,1.080494068408812e-06,0.03
3397,1.082263894784327e-06,0.03
3398,1.0840381204259296e-06,0.03
3399,1.0858138370244225e-06,0.03
3400,1.0875889695151346e-06,0.03
3401,1.089369777073819e-06,0.03
3402,1.0911519020328054e-06,0.03
3403,1.0929662271334028e-06,0.03
3404,1.094779451436949e-06,0.03
3405,1.0965810119068346e-06,0.03
3406,1.0983939500769098e-06,0.03
3407,1.1001881092406493e-06,0.03
3408,1.1019827608543915e-06,0.03
3409,1.1037823174083894e-06,0.03
3410,1.1055936879777434e-06,0.03
3411,1.1074160608389353e-06,0.03
3412,1.1092399097008477e-06,0.03
3413,1.1110937632143088e-06,0.01
3414,1.1129410462510855e-06,0.03
3415,1.1147872067241514e-06,0.03
3416,1.1166467642193244e-06,0.03
3417,1.118499897109515e-06,0.03
3418,1.120352671147171e-06,0.03
3419,1.1221912468382056e-06,0.03
3420,1.1240260207497282e-06,0.03
3421,1.1258741529608711e-06,0.03
3422,1.1277148917960214e-06,0.03
3423,1.1295627502098818e-06,0.03
3424,1.1314169297086807e-06,0.03
3425,1.1332859707451194e-06,0.03
3426,1.1351524515810235e-06,0.03
3427,1.137010813553882e-06,0.03
3428,1.1388853066923824e-06,0.03
3429,1.1407393517879933e-06,0.03
3430,1.1426057476811749e-06,0.03
3431,1.1444770698494975e-06,0.03
3432,1.1463525962191513e-06,0.03
3433,1.148217405745982e-06,0.03
3434,1.150083006554046e-06,0.03
3435,1.1519557549561096e-06,0.03
3436,1.1538601437027195e-06,0.03
3437,1.1557700534714468e-06,0.03
3438,1.1576556027634368e-06,0.03
3439,1.1595378560810434e-06,0.03
3440,1.1614162571125637e-06,0.03
3441,1.1633076185154287e-06,0.03
3442,1.1651874956406323e-06,0.03
3443,1.1670556937133425e-06,0.03
3444,1.168947006324811e-06,0.03
3445,1.1708434559738927e-06,0.03
3446,1.1727272640646727e-06,0.03
3447,1.1745956556045557e-06,0.03
3448,1.1764609808111253e-06,0.03
3449,1.1783169711870662e-06,0.03
3450,1.1801814875046978e-06,0.03
3451,1.1820596820721572e-06,0.03
3452,1.1839126126672113e-06,0.03
3453,1.1858000651384836e-06,0.03
3454,1.1876867960409107e-06,0.03
3455,1.189577545960167e-06,0.03
3456,1.191475548214487e-06,0.03
3457,1.1933869079705923e-06,0.03
3458,1.1953121965402994e-06,0.03
3459,1.1972629512148913e-06,0.03
3460,1.1992153939992284e-06,0.03
3461,1.2011778444272611e-06,0.03
3462,1.2031315439016028e-06,0.03
3463,1.2050909595712884e-06,0.03
3464,1.207067640920482e-06,0.03
3465,1.2090413351398052e-06,0.03
3466,1.2110045206932495e-06,0.03
3467,1.2129778823334668e-06,0.03
3468,1.214946072596611e-06,0.03
3469,1.216929898288165e-06,0.03
3470,1.2189115018048744e-06,0.03
3471,1.2209003436825943e-06,0.03
3472,1.2228821489722952e-06,0.03
3473,1.2248619136601325e-06,0.03
3474,1.2268397203626516e-06,0.03
3475,1.2288229357493877e-06,0.03
3476,1.2307981661752687e-06,0.03
3477,1.2327610245100408e-06,0.03
3478,1.2347393208317441e-06,0.03
3479,1.2367311631093977e-06,0.03
3480,1.2387572883164985e-06,0.03
3481,1.240777926327323e-06,0.03
3482,1.2428024577712452e-06,0.03
3483,1.2448284180216562e-06,0.03
3484,1.24687461065348e-06,0.03
3485,1.2489219631265022e-06,0.03
3486,1.2509806525431824e-06,0.03
3487,1.2530505692018006e-06,0.03
3488,1.2551208232747117e-06,0.03
3489,1.257204139877393e-06,0.03
3490,1.259282697685556e-06,0.03
3491,1.2613638351703914e-06,0.03
3492,1.2634487971017686e-06,0.03
3493,1.2655325464450924e-06,0.03
3494,1.2676038800356648e-06,0.03
3495,1.269680419336636e-06,0.03
3496,1.2717739937826729e-06,0.03
3497,1.273876608376012e-06,0.03
3498,1.2759783863201792e-06,0.03
3499,1.2780778301522283e-06,0.03
3500,1.2801442299978072e-06,0.03
3501,1.2822348267927594e-06,0.03
3502,1.2843305351670682e-06,0.03
3503,1.2864296713359805e-06,0.03
3504,1.2885237029746861e-06,0.03
3505,1.2906089154157621e-06,0.03
3506,1.2926829685626842e-06,0.03
3507,1.2947620557893726e-06,0.03
3508,1.2968404872330857e-06,0.03
3509,1.29892039658621e-06,0.03
3510,1.3009719140447895e-06,0.03
3511,1.3030262740447874e-06,0.03
3512,1.3050796620135275e-06,0.03
3513,1.3071490088069948e-06,0.03
3514,1.3092445787141036e-06,0.03
3515,1.3113013802560542e-06,0.03
3516,1.3133794576293592e-06,0.03
3517,1.3154475217242615e-06,0.03
3518,1.3175299574199122e-06,0.03
3519,1.319626049553732e-06,0.03
3520,1.3217167877135376e-06,0.03
3521,1.3238119812662615e-06,0.03
3522,1.3259031225533954e-06,0.03
3523,1.3280009598618575e-06,0.03
3524,1.3300963681158029e-06,0.03
3525,1.3322219318908457e-06,0.03
3526,1.3343424015817855e-06,0.03
3527,1.3364649600203533e-06,0.03
3528,1.3386046698091385e-06,0.03
3529,1.3407791674098613e-06,0.03
3530,1.342947331434704e-06,0.03
3531,1.3451128024647739e-06,0.03
3532,1.3473056631059516e-06,0.03
3533,1.3495105331619518e-06,0.03
3534,1.351720709810241e-06,0.03
3535,1.3539304896615791e-06,0.03
3536,1.3561494896374923e-06,0.03
3537,1.358360690989721e-06,0.03
3538,1.3606036413582677e-06,0.03
3539,1.3628522625034236e-06,0.03
3540,1.3651041772623397e-06,0.03
3541,1.3673737846924037e-06,0.03
3542,1.3696503102927335e-06,0.03
3543,1.3719338788653162e-06,0.03
3544,1.3742026326967938e-06,0.03
3545,1.3764814348849934e-06,0.03
3546,1.3787853697869849e-06,0.03
3547,1.3810931989399223e-06,0.03
3548,1.383411349673512e-06,0.03
3549,1.3857466987291735e-06,0.03
3550,1.3880659094222042e-06,0.03
3551,1.3903827353588246e-06,0.03
3552,1.3927097014191332e-06,0.03
3553,1.3950304674127548e-06,0.03
3554,1.3973789160934097e-06,0.03
3555,1.3997012001244751e-06,0.03
3556,1.4020425617187432e-06,0.03
3557,1.4043674587455736e-06,0.03
3558,1.4067155256145128e-06,0.03
3559,1.4090719730012873e-06,0.03
3560,1.4114379823088044e-06,0.03
3561,1.4138046918464043e-06,0.03
3562,1.4161667639215286e-06,0.03
3563,1.4185352454709758e-06,0.03
3564,1.4209205120969172e-06,0.03
3565,1.423322150195001e-06,0.03
3566,1.4257031659802624e-06,0.03
3567,1.4281180807214496e-06,0.03
3568,1.4305223396100936e-06,0.03
3569,1.4329047402370114e-06,0.03
3570,1.435300954803351e-06,0.03
3571,1.4376992708441788e-06,0.03
3572,1.4400988596207792e-06,0.03
3573,1.4424974335571533e-06,0.03
3574,1.444880621716327e-06,0.03
3575,1.4472809935171637e-06,0.03
3576,1.4496680660866225e-06,0.03
3577,1.4520972835930205e-06,0.03
3578,1.4545277989713537e-06,0.03
3579,1.4569598192272664e-06,0.03
3580,1.4594150203753868e-06,0.03
3581,1.4618506610255209e-06,0.03
3582,1.4643118342756754e-06,0.03
3583,1.4667788871855238e-06,0.03
3584,1.4692292646682157e-06,0.03
3585,1.4716925629855198e-06,0.03
3586,1.474169529401428e-06,0.03
3587,1.476642353647182e-06,0.03
3588,1.4791203010353088e-06,0.03
3589,1.4815829680132944e-06,0.03
3590,1.4840756317935576e-06,0.03
3591,1.4865636321546427e-06,0.03
3592,1.4890141556703993e-06,0.03
3593,1.4914767909160597e-06,0.03
3594,1.4939759159561848e-06,0.03
3595,1.4964655270460659e-06,0.03
3596,1.4989572871930068e-06,0.03
3597,1.5014459768718104e-06,0.03
3598,1.5039301438727005e-06,0.03
3599,1.5064510769813828e-06,0.03
3600,1.508995306488246e-06,0.03
3601,1.511552822509201e-06,0.03
3602,1.514091740675459e-06,0.03
3603,1.5166351468089385e-06,0.03
3604,1.5191580221937651e-06,0.03
3605,1.5217126171211248e-06,0.03
3606,1.524261100537367e-06,0.03
3607,1.5268227788415412e-06,0.03
3608,1.5293745315195424e-06,0.03
3609,1.5319368066820106e-06,0.03
3610,1.5345198393725289e-06,0.03
3611,1.5371128054925044e-06,0.03
3612,1.5396977746363414e-06,0.03
3613,1.5422751007741734e-06,0.03
3614,1.5448674573789151e-06,0.03
3615,1.5474430967144791e-06,0.03
3616,1.5500337085283947e-06,0.03
3617,1.5526141795426254e-06,0.03
3618,1.5551805723121121e-06,0.03
3619,1.55777322007006e-06,0.03
3620,1.560360403870454e-06,0.03
3621,1.5629526221961057e-06,0.03
3622,1.5655263846930128e-06,0.03
3623,1.5681481746318073e-06,0.03
3624,1.5707956073838312e-06,0.03
3625,1.573408203010747e-06,0.03
3626,1.5760415004279407e-06,0.03
3627,1.578687770423216e-06,0.03
3628,1.581348085133789e-06,0.03
3629,1.5839942774942555e-06,0.03
3630,1.5866577255267624e-06,0.03
3631,1.589296473291717e-06,0.03
3632,1.5919517937616693e-06,0.03
3633,1.5946196756818332e-06,0.03
3634,1.5973234500593043e-06,0.03
3635,1.6000103266478929e-06,0.03
3636,1.6027036879758758e-06,0.03
3637,1.6053848920510085e-06,0.03
3638,1.6080663652815463e-06,0.03
3639,1.6107649004502199e-06,0.03
3640,1.6134658665741835e-06,0.03
3641,1.6161801483548696e-06,0.03
3642,1.618877757907414e-06,0.03
3643,1.6215496580375807e-06,0.03
3644,1.6241885222633842e-06,0.03
3645,1.6268210168272798e-06,0.03
3646,1.6294396290555375e-06,0.03
3647,1.6320336707217199e-06,0.03
3648,1.634625925141558e-06,0.03
3649,1.6372446864505856e-06,0.03
3650,1.6398594413014852e-06,0.03
3651,1.6424715544639732e-06,0.03
3652,1.6451054607601467e-06,0.03
3653,1.647772093626733e-06,0.03
3654,1.6503902619195852e-06,0.03
3655,1.6530116624512065e-06,0.03
3656,1.6556491115674107e-06,0.03
3657,1.6583184629134203e-06,0.03
3658,1.6609972090401693e-06,0.03
3659,1.6636874436103926e-06,0.03
3660,1.666398303973226e-06,0.03
3661,1.669152647424048e-06,0.03
3662,1.6719214082435008e-06,0.03
3663,1.6747142674411134e-06,0.03
3664,1.6775332638143196e-06,0.03
3665,1.6803428559192867e-06,0.03
3666,1.6831485607290235e-06,0.03
3667,1.6859629278515808e-06,0.03
3668,1.688771379035459e-06,0.03
3669,1.6915883463659382e-06,0.03
3670,1.6943721883677806e-06,0.03
3671,1.6971814572311754e-06,0.03
3672,1.700002028053291e-06,0.03
3673,1.702819671588995e-06,0.03
3674,1.7056166501602278e-06,0.03
3675,1.7083848091072025e-06,0.03
3676,1.7111792779582413e-06,0.03
3677,1.7139604403671181e-06,0.03
3678,1.7167608106180469e-06,0.03
3679,1.7195873489546062e-06,0.03
3680,1.722399572488335e-06,0.03
3681,1.7252350488152719e-06,0.03
3682,1.7280555271275631e-06,0.03
3683,1.7308715394771745e-06,0.03
3684,1.7336860412418822e-06,0.03
3685,1.7364579258832349e-06,0.03
3686,1.739215267444111e-06,0.03
3687,1.7419832038609937e-06,0.03
3688,1.744742024065537e-06,0.03
3689,1.7475396110002327e-06,0.03
3690,1.750328761006935e-06,0.03
3691,1.7531134467071777e-06,0.03
3692,1.755940832166676e-06,0.03
3693,1.7588087930391785e-06,0.03
3694,1.761667754208446e-06,0.03
3695,1.7645222819582103e-06,0.03
3696,1.7673992636014675e-06,0.03
3697,1.7702568604286728e-06,0.03
3698,1.7731448327075148e-06,0.03
3699,1.7760189913964307e-06,0.03
3700,1.7789299883173265e-06,0.03
3701,1.7818696114388177e-06,0.03
3702,1.784816298001365e-06,0.03
3703,1.7877853994307594e-06,0.03
3704,1.7907332580698652e-06,0.03
3705,1.7937005472627224e-06,0.03
3706,1.796682931430465e-06,0.03
3707,1.7996704680480288e-06,0.03
3708,1.802654048402228e-06,0.03
3709,1.8056222736525859e-06,0.03
3710,1.8086050662565996e-06,0.03
3711,1.8116000954141893e-06,0.03
3712,1.8145803834547943e-06,0.03
3713,1.8175652592568742e-06,0.03
3714,1.8205565989814692e-06,0.03
3715,1.8235614551609238e-06,0.03
3716,1.8265971731544347e-06,0.03
3717,1.8296345372453906e-06,0.03
3718,1.8326610401760344e-06,0.03
3719,1.835716315283515e-06,0.03
3720,1.8387588048819292e-06,0.03
3721,1.8418148073003923e-06,0.03
3722,1.8448930702508231e-06,0.03
3723,1.847988179569e-06,0.03
3724,1.8510962514550585e-06,0.03
3725,1.8542159337867103e-06,0.03
3726,1.8573680410561456e-06,0.03
3727,1.8605168357613492e-06,0.03
3728,1.86364287610525e-06,0.03
3729,1.866796901482465e-06,0.03
3730,1.8699432179284163e-06,0.03
3731,1.8731381740018454e-06,0.03
3732,1.876320774640362e-06,0.03
3733,1.8795082370106644e-06,0.03
3734,1.8826771386024086e-06,0.03
3735,1.885880306244357e-06,0.03
3736,1.889073422668804e-06,0.03
3737,1.8922771222124618e-06,0.03
3738,1.895492338564762e-06,0.03
3739,1.8987117550894764e-06,0.03
3740,1.901941041686987e-06,0.03
3741,1.9051656002314006e-06,0.03
3742,1.908370992628398e-06,0.03
3743,1.911548604294304e-06,0.03
3744,1.91474097235414e-06,0.03
3745,1.9179192097421106e-06,0.03
3746,1.921113627160907e-06,0.03
3747,1.924284255632377e-06,0.03
3748,1.927464450058119e-06,0.03
3749,1.9306672659767287e-06,0.03
3750,1.9338664649372108e-06,0.03
3751,1.937096425405774e-06,0.03
3752,1.94032577823165e-06,0.03
3753,1.943560250876715e-06,0.03
3754,1.946807836931228e-06,0.03
3755,1.950028617297313e-06,0.03
3756,1.953277661251913e-06,0.03
3757,1.956525941594582e-06,0.03
3758,1.959821519501552e-06,0.03
3759,1.963072565291713e-06,0.03
3760,1.9663757298358338e-06,0.03
3761,1.969691358698242e-06,0.03
3762,1.9730234257240435e-06,0.03
3763,1.97633305721565e-06,0.03
3764,1.979658726184437e-06,0.03
3765,1.9829426230274416e-06,0.03
3766,1.9862148585859092e-06,0.03
3767,1.9894704737088405e-06,0.03
3768,1.99273906683992e-06,0.03
3769,1.9960299950988827e-06,0.03
3770,1.999335422935939e-06,0.03
3771,2.002673374469916e-06,0.03
3772,2.006011970956088e-06,0.03
3773,2.009362410549179e-06,0.03
3774,2.0127038247144157e-06,0.03
3775,2.0160382308648e-06,0.03
3776,2.0193485452634142e-06,0.03
3777,2.0226869595558437e-06,0.03
3778,2.0260038447581382e-06,0.03
3779,2.0293407545000654e-06,0.03
3780,2.032689392458286e-06,0.03
3781,2.0360329766249225e-06,0.03
3782,2.03936329178688e-06,0.03
3783,2.042685076289766e-06,0.03
3784,2.045982691802948e-06,0.03
3785,2.0492925079547557e-06,0.03
3786,2.052607677336693e-06,0.03
3787,2.0559055015720907e-06,0.03
3788,2.059218837848066e-06,0.03
3789,2.0625187692852014e-06,0.03
3790,2.0658365130916066e-06,0.03
3791,2.0691920668234052e-06,0.03
3792,2.0725437113679375e-06,0.03
3793,2.0759250670907247e-06,0.03
3794,2.0792917049568738e-06,0.03
3795,2.0826729933935554e-06,0.03
3796,2.086077462022556e-06,0.03
3797,2.089504293197352e-06,0.03
3798,2.092880903208275e-06,0.03
3799,2.096285258617705e-06,0.03
3800,2.09973751124608e-06,0.03
3801,2.1032072599885364e-06,0.03
3802,2.106654539545111e-06,0.03
3803,2.110126213154245e-06,0.03
3804,2.11360684486405e-06,0.03
3805,2.1170929252864815e-06,0.03
3806,2.1206101925680624e-06,0.03
3807,2.1241029400410313e-06,0.03
3808,2.1275890109852623e-06,0.03
3809,2.1311261414306143e-06,0.03
3810,2.1346348811036197e-06,0.03
3811,2.1381809611987398e-06,0.03
3812,2.141723471388321e-06,0.03
3813,2.145299768507866e-06,0.03
3814,2.1488705102046654e-06,0.03
3815,2.152443889617431e-06,0.03
3816,2.156014656626904e-06,0.03
3817,2.159587186676682e-06,0.03
3818,2.1631418058317737e-06,0.03
3819,2.1666825423907832e-06,0.03
3820,2.1702330393131948e-06,0.03
3821,2.173816936871034e-06,0.03
3822,2.1774376069000703e-06,0.03
3823,2.1810685458126607e-06,0.03
3824,2.1847148868776003e-06,0.03
3825,2.1883496605120026e-06,0.03
3826,2.1919858116379376e-06,0.03
3827,2.195649709993934e-06,0.03
3828,2.1993255653219116e-06,0.03
3829,2.2029862565223513e-06,0.03
3830,2.206631245433573e-06,0.03
3831,2.2103131414875534e-06,0.03
3832,2.214010097833802e-06,0.03
3833,2.2177369640046856e-06,0.03
3834,2.221445485226016e-06,0.03
3835,2.2251781644481506e-06,0.03
3836,2.228927545258499e-06,0.03
3837,2.232646605410397e-06,0.03
3838,2.2363606406655797e-06,0.03
3839,2.240083009459469e-06,0.03
3840,2.243783894659464e-06,0.03
3841,2.2475504793278283e-06,0.03
3842,2.251294579841048e-06,0.03
3843,2.2550088121426977e-06,0.03
3844,2.2586900062279823e-06,0.03
