step,time,radius,rate,smooth_rate,perturb_rate,gate_rate,gate_forcing,eta,eta_smooth,eta_gate,attempts
143,0.0286,8.852570350966363e-10,4.574899347102637,4.564751373248538,0.010147973754098297,0.0,1.4347525034857913e-08,2.117654675402099e-08,2.161973888622373e-09,1.9014572865398618e-08,1
144,0.028800000000000003,8.933390956458819e-10,4.574898826927031,4.564750833653896,0.010147993173134705,0.0,1.473081895343391e-08,2.160604021862573e-08,2.0948682404596778e-09,1.9511171978166052e-08,1
145,0.029,9.020538280308689e-10,4.574898322119436,4.564750293085249,0.010148028934187302,0.0,1.6107752308787384e-08,2.3354044901647067e-08,2.1472746485657226e-09,2.1206770253081343e-08,1
146,0.0292,9.111697087177663e-10,4.574897803461769,4.5647497515409015,0.010148051820867202,0.0,1.709813361020005e-08,2.43286190989802e-08,2.0340689203901434e-09,2.2294550178590055e-08,1
147,0.029400000000000003,9.200420687228552e-10,4.572381834787949,4.564749209018906,0.007632625669042639,0.0,1.643602267173451e-08,2.373428299307043e-08,2.1195726640144632e-09,2.1614710329055967e-08,1
148,0.0296,9.291202694453625e-10,4.572525424034046,4.564748665517537,0.007776758416508531,0.0,1.704226131892599e-08,2.411607683610834e-08,2.1998902464183018e-09,2.1916186589690036e-08,1
149,0.0298,9.381506446057376e-10,4.572524874078635,4.5647481210350715,0.007776752943563012,0.0,1.723717674046348e-08,2.3640633138847588e-08,2.092225387172637e-09,2.154840775167495e-08,1
150,0.030000000000000002,9.46692480239722e-10,4.572524285195019,4.564747575569784,0.0077767095252349325,0.0,1.621513016002905e-08,2.2179807786548464e-08,2.117011630633783e-09,2.006279615591468e-08,1
151,0.0302,9.551212976373316e-10,4.571255961076532,4.564747029119594,0.006508931856937863,0.0,1.6194184211062408e-08,2.159806920853302e-08,2.140132803207969e-09,1.9457936405325052e-08,1
152,0.0304,9.63526370517446e-10,4.571255409043725,4.564746481682819,0.006508927260905478,0.0,1.6313194885555338e-08,2.13218604571897e-08,2.0590217274712103e-09,1.926283872971849e-08,1
153,0.030600000000000002,9.720994249206355e-10,4.571640142932705,4.564745933257875,0.006894209574830314,0.0,1.6772813958267985e-08,2.1662971030497584e-08,2.1207859918837233e-09,1.954218503861386e-08,1
154,0.0308,9.812333649652567e-10,4.5715994013479895,4.564745386768269,0.0068540144797202525,0.0,1.7875983077885e-08,2.3323795100913902e-08,2.0811471442066775e-09,2.1242647956707224e-08,1
155,0.031,9.903910982452007e-10,4.571598840739434,4.564744836361917,0.006854004277517261,0.0,1.800180991961537e-08,2.327512389528256e-08,2.0546754515133215e-09,2.1220448443769238e-08,1
156,0.031200000000000002,9.997761149574308e-10,4.571742609577897,4.564744284962231,0.006998324515666246,0.0,1.8602683723558955e-08,2.3768139262970047e-08,2.0720597990279068e-09,2.169607946394214e-08,1
157,0.031400000000000004,1.0082678042249294e-09,4.571199239068971,4.564743732567217,0.006455506401753772,0.0,1.6268637463879617e-08,2.1595229693487052e-08,2.100110397582153e-09,1.94951192959049e-08,1
158,0.0316,1.0163705836797067e-09,4.5707978058415355,4.564743179175085,0.0060546265664504825,0.0,1.527486824782429e-08,2.060692777691868e-08,2.056247006819938e-09,1.8550680770098744e-08,1
159,0.0318,1.023964196838028e-09,4.570797228561864,4.564742624784177,0.006054603677687174,0.0,1.3915847180734728e-08,1.9384245254858958e-08,2.0374550336507684e-09,1.734679022120819e-08,1
160,0.032,1.031544844175677e-09,4.570796643229784,4.564742069392619,0.0060545737371647266,0.0,1.3895883277908653e-08,1.930470141743795e-08,2.0657019790215063e-09,1.7238999438416444e-08,1
161,0.0322,1.0389066583563748e-09,4.571576957045108,4.564741512998513,0.006835443946595886,0.0,1.3325944592038638e-08,1.8745516966153115e-08,2.0657745939856337e-09,1.6679742372167482e-08,1
162,0.0324,1.0462603829509829e-09,4.572762167878089,4.564740955600078,0.008021212178011043,0.0,1.3127303450341148e-08,1.886883788619624e-08,2.1044845474660256e-09,1.6764353338730213e-08,1
163,0.032600000000000004,1.0534756139870342e-09,4.571674388500519,4.56474039719558,0.006933991204938495,0.0,1.2787216214243974e-08,1.8484289119659525e-08,2.0318875706588314e-09,1.6452401549000695e-08,1
164,0.0328,1.0610292663928976e-09,4.571673846287884,4.564739837783339,0.006934008404545232,0.0,1.3616216395387593e-08,1.9313637215590545e-08,2.0925049397496505e-09,1.7221132275840893e-08,1
165,0.033,1.068858037441316e-09,4.571673293819019,4.564739277361537,0.006934016357482834,0.0,1.4343094418135836e-08,1.9927191378259677e-08,2.045638071381373e-09,1.7881553306878304e-08,1
166,0.0332,1.0769034183021924e-09,4.571672738110425,4.564738715928418,0.0069340220820063,0.0,1.490671356105759e-08,2.0410336251074492e-08,2.1022922892143954e-09,1.8308043961860097e-08,1
167,0.0334,1.0851112711199493e-09,4.572581725271234,4.56473815348218,0.007843571689053272,0.0,1.5286006261430354e-08,2.0805268538794868e-08,2.1524172015145047e-09,1.8652851337280364e-08,1
168,0.033600000000000005,1.0933067509405124e-09,4.573700200461264,4.564737590021039,0.008962610340224646,0.0,1.5248479537084933e-08,2.074220923199278e-08,2.0557078315350576e-09,1.8686501400457722e-08,1
169,0.033800000000000004,1.1016924667546179e-09,4.573670202202281,4.56473702554312,0.008933176559160759,0.0,1.5760138290668813e-08,2.114384472652794e-08,2.0327012013018667e-09,1.9111143525226073e-08,1
170,0.034,1.1096752232279045e-09,4.574863547320909,4.564736460046685,0.01012708717422384,0.0,1.4778373907179417e-08,2.0072060808046484e-08,2.057284997136284e-09,1.80147758109102e-08,1
171,0.0342,1.117853846562695e-09,4.5748629887659895,4.564735893529827,0.010127095136163047,0.0,1.5132970400812292e-08,2.0659831258635267e-08,2.0509071537324422e-09,1.8608924104902824e-08,1
172,0.0344,1.1257739057000715e-09,4.57486039691316,4.5647333206336755,0.010127076179485096,0.0,1.4487106344508544e-08,1.9976052511902178e-08,2.0542001446986456e-09,1.7921852367203532e-08,1
173,0.0346,1.1336389188006563e-09,4.574670852768382,4.564731963441907,0.009938889226475128,0.0,1.4221241807397282e-08,1.9930793723806444e-08,2.103478662374712e-09,1.7827315061431732e-08,1
174,0.034800000000000005,1.1411844850099253e-09,4.573453871761666,4.56473139382605,0.008722477835616084,0.0,1.343654562609748e-08,1.9084390379503033e-08,2.02164929026263e-09,1.7062741089240402e-08,1
175,0.035,1.1486212639263238e-09,4.574552269053029,4.564730823182314,0.009821445770715365,0.0,1.3118719926257705e-08,1.8822761488444007e-08,2.029099650076541e-09,1.6793661838367465e-08,1
176,0.0352,1.156469140280204e-09,4.5745517173630645,4.564730251508906,0.009821465754158631,0.0,1.4142823294566354e-08,1.9819185859509385e-08,2.0464193464147588e-09,1.7772766513094626e-08,1
177,0.0354,1.1648020620409321e-09,4.575606246741114,4.5647296788040475,0.01087656783706707,0.0,1.530294151438156e-08,2.1046060971688283e-08,2.1070564938291037e-09,1.893900447785918e-08,1
178,0.0356,1.1729207734073026e-09,4.575605668023578,4.564729108695847,0.010876559227731692,0.0,1.4917904356358607e-08,2.0322408661925605e-08,2.038688170558914e-09,1.828372049136669e-08,1
179,0.0358,1.1816161393182407e-09,4.575605118821325,4.564728533922445,0.010876584798880413,0.0,1.6295766336871694e-08,2.178935295833282e-08,2.1001390160119963e-09,1.9689213942320822e-08,1
180,0.036000000000000004,1.190016286487909e-09,4.574517347764489,4.56472795811197,0.009789389552519292,0.0,1.5779365133797055e-08,2.079183908804209e-08,2.0470997677828194e-09,1.874473932025927e-08,1
181,0.0362,1.198536619312061e-09,4.575487584681271,4.564727381262596,0.01076020331867512,0.0,1.622550541348774e-08,2.090676687865514e-08,2.0644957786203193e-09,1.884227110003482e-08,1
182,0.0364,1.2069190260388382e-09,4.574306740976098,4.564726803372455,0.009579937503642822,0.0,1.5682730125331778e-08,2.0722662725766894e-08,2.1100707953919354e-09,1.861259193037496e-08,1
183,0.0366,1.2155153252967377e-09,4.573120421085862,4.564726227654561,0.008394193331300356,0.0,1.5908121195504096e-08,2.1529338370015254e-08,2.096251386209838e-09,1.9433086983805416e-08,1
184,0.0368,1.2239710284022724e-09,4.574284828111293,4.564724388362232,0.009560439649061085,0.0,1.5532800047749795e-08,2.116126800134305e-08,2.0812892582155935e-09,1.9079978743127454e-08,1
185,0.037000000000000005,1.2323889275067055e-09,4.5742842605283816,4.564723807327988,0.009560453100393319,0.0,1.5478805273319645e-08,2.0987651122838538e-08,2.111368258820459e-09,1.887628286401808e-08,1
186,0.037200000000000004,1.2409569230536979e-09,4.574283693102546,4.564723225245321,0.009560467757225853,0.0,1.573384832904158e-08,2.144424187865672e-08,2.083307162518239e-09,1.9360934716138483e-08,1
187,0.0374,1.2493044501918298e-09,4.573373564547377,4.564722642112497,0.008650922334879971,0.0,1.5309012755638802e-08,2.0729180358420576e-08,2.0844232395826043e-09,1.8644757118837973e-08,1
188,0.0376,1.2578772931117942e-09,4.574389422411522,4.5647220665871115,0.009667355724410407,0.0,1.5809169692457296e-08,2.1315637354393626e-08,2.056733332076393e-09,1.9258904022317233e-08,1
189,0.0378,1.2663903119817816e-09,4.572273408391405,4.564721481348679,0.007551926942726847,0.0,1.523145452411894e-08,2.1557824248235046e-08,2.126385414730764e-09,1.9431438833504284e-08,1
190,0.038,1.274936363655592e-09,4.572744303942068,4.56472089505457,0.008023408787498004,0.0,1.5171048939848888e-08,2.174379614691363e-08,2.087444297743946e-09,1.9656351849169684e-08,1
191,0.038200000000000005,1.2836988949803137e-09,4.573978693553158,4.5647203077029666,0.009258385750191712,0.0,1.568597835871228e-08,2.227011202172373e-08,2.0451674221688105e-09,2.022494459955492e-08,1
192,0.038400000000000004,1.292815756629312e-09,4.572798684887507,4.5647197331657985,0.00807895162170852,0.0,1.5930949552658825e-08,2.3757422743986566e-08,2.073865676832914e-09,2.168355706715365e-08,1
193,0.0386,1.301736099225436e-09,4.572798045222827,4.5647191436935435,0.008078901429283133,0.0,1.5554051060651924e-08,2.3110486480983728e-08,2.024095755079955e-09,2.108639072590377e-08,1
194,0.0388,1.3107929663805738e-09,4.572797456941319,4.564718553158005,0.008078903683314488,0.0,1.5893483223072377e-08,2.341257485481157e-08,2.1308153255994285e-09,2.128175952921214e-08,1
195,0.039,1.3200038556616447e-09,4.5729312103779725,4.564717039527419,0.008214170750553603,0.0,1.6165846674527333e-08,2.386837877276286e-08,2.1407105379033305e-09,2.172766823485953e-08,1
196,0.0392,1.3295507354404477e-09,4.573443045347372,4.564716451330764,0.008726593916608428,0.0,1.6616962615710063e-08,2.5053648377163788e-08,2.0689694923521002e-09,2.298467888481169e-08,1
197,0.039400000000000004,1.3394003285849824e-09,4.573442460313298,4.564715857586942,0.008726602626354918,0.0,1.7723879252535433e-08,2.5415945123089008e-08,2.0323932174360847e-09,2.3383551905652923e-08,1
198,0.0396,1.3489375012479795e-09,4.574034238975036,4.564712973517888,0.00932126535714893,0.0,1.657708322777302e-08,2.495551105292334e-08,2.0202941836042988e-09,2.2935216869319042e-08,1
199,0.0398,1.358244419379616e-09,4.574032314931235,4.564711047232202,0.009321267599032698,0.0,1.596670887591498e-08,2.4371518513759734e-08,2.0868931881477085e-09,2.2284625325612025e-08,1
200,0.04,1.3675946775717466e-09,4.57403171966743,4.564710450242389,0.00932126932504089,0.0,1.616157744381337e-08,2.435068181098823e-08,2.103769018686188e-09,2.224691279230204e-08,1
201,0.0402,1.3771297421819865e-09,4.5740311275904455,4.56470985217584,0.009321275314606038,0.0,1.6727632867680548e-08,2.4665468321836832e-08,2.0027011184867067e-09,2.2662767203350126e-08,1
202,0.040400000000000005,1.3863963070120114e-09,4.572938803566071,4.564709253030741,0.008229550435329979,0.0,1.6008127881435244e-08,2.4000984025039686e-08,2.1869286699798545e-09,2.181405535505983e-08,1
203,0.040600000000000004,1.3958722975674851e-09,4.573928913837387,4.564708652805157,0.009220260932229937,0.0,1.639623940545167e-08,2.4615769547373684e-08,2.088104652005424e-09,2.252766489536826e-08,1
204,0.0408,1.4053207964357192e-09,4.573928299419263,4.5647080514971705,0.009220247822092196,0.0,1.6281441858122538e-08,2.4549829874745595e-08,2.118111009288492e-09,2.2431718865457103e-08,1
205,0.041,1.4147986406762113e-09,4.57392768753346,4.564707449104718,0.009220238328741241,0.0,1.6465585516729584e-08,2.44691300822352e-08,2.06741915930458e-09,2.240171092293062e-08,1
206,0.0412,1.4239754064098388e-09,4.575157540917596,4.564706845625965,0.010450695191630978,0.0,1.6208254815170357e-08,2.317666009031351e-08,2.0441279361596783e-09,2.113253215415383e-08,1
207,0.0414,1.433246841316941e-09,4.57515692822402,4.564706241058935,0.010450687065085099,0.0,1.668935031708132e-08,2.3126709651919383e-08,2.0758951038848495e-09,2.1050814548034533e-08,1
208,0.041600000000000005,1.4426318479930797e-09,4.572812186332633,4.564705635401582,0.008106550831050349,0.0,1.670835692455899e-08,2.3636255447306654e-08,2.0780675115145767e-09,2.1558187935792078e-08,1
209,0.041800000000000004,1.4520384895455101e-09,4.572867410950733,4.564705028652057,0.008162382198675412,0.0,1.6653809612089073e-08,2.3755931881293225e-08,2.1006433790427577e-09,2.1655288502250466e-08,1
210,0.042,1.4614042077060616e-09,4.573991629249655,4.564704420808371,0.009287208341284024,0.0,1.6724361106648364e-08,2.3436203986419085e-08,2.033479842395166e-09,2.1402724144023918e-08,1
211,0.0422,1.470852357823085e-09,4.5739910333880385,4.564703811868545,0.009287221419494033,0.0,1.698017635105483e-08,2.3549522188669838e-08,2.0498932556095324e-09,2.1499628933060305e-08,1
212,0.0424,1.4802584221908503e-09,4.575075852040566,4.564703201830726,0.010372650109839822,0.0,1.689897891734646e-08,2.337557064945875e-08,2.0374926989135026e-09,2.1338077950545247e-08,1
213,0.0426,1.4891278362702003e-09,4.572748923656148,4.564701138138668,0.008047785417479877,0.0,1.5678068444682846e-08,2.1874878412996807e-08,2.047381462376288e-09,1.982749695062052e-08,1
214,0.042800000000000005,1.4981442372362196e-09,4.573914319953562,4.564700532129742,0.009213787723819806,0.0,1.5790575283911123e-08,2.24546717118255e-08,2.0615910259451713e-09,2.0393080685880328e-08,1
215,0.043000000000000003,1.5068481367404158e-09,4.572579800861818,4.564699918775975,0.007879881985842949,0.0,1.510502144348191e-08,2.153919767350463e-08,2.104209271277551e-09,1.943498840222708e-08,1
216,0.0432,1.5159166618210587e-09,4.572579229412059,4.564699310166143,0.007879919145916242,0.0,1.5809624134778844e-08,2.2617090940302245e-08,2.01316620214147e-09,2.0603924738160774e-08,1
217,0.0434,1.5248730456633467e-09,4.572578590323394,4.564698694598719,0.007879895624675021,0.0,1.554402169006156e-08,2.228077796371058e-08,2.0523596373724965e-09,2.0228418326338083e-08,1
218,0.0436,1.5337546587393253e-09,4.572577980815959,4.564698077921377,0.007879902794582122,0.0,1.536569824471869e-08,2.2044465662133213e-08,2.1012870895753246e-09,1.994317857255789e-08,1
219,0.0438,1.5427657600075379e-09,4.573024430945899,4.564697465432346,0.008326965413553138,0.0,1.5915533039281608e-08,2.210047720236892e-08,2.0116087095176984e-09,2.0088868492851222e-08,1
220,0.044000000000000004,1.5516332862210873e-09,4.572583041515773,4.564695573002662,0.007887468413111427,0.0,1.5189167371930895e-08,2.2068770762883662e-08,2.0518918294609542e-09,2.001687893342271e-08,1
221,0.0442,1.5606939626652e-09,4.572682707876605,4.564693420220745,0.007989287555859599,0.0,1.576674744981899e-08,2.2415797710377497e-08,2.0601926864964317e-09,2.0355605023881065e-08,1
222,0.0444,1.5698452279031019e-09,4.572682102593985,4.56469279906546,0.007989303428525153,0.0,1.5814343576250648e-08,2.2779507816441606e-08,2.0248616325167777e-09,2.075464618392483e-08,1
223,0.0446,1.5790650092069628e-09,4.572681469586252,4.564692176790313,0.007989292695938614,0.0,1.6024563833714372e-08,2.2869866431383424e-08,2.022900012134155e-09,2.0846966419249268e-08,1
224,0.0448,1.5881743427690446e-09,4.572680854752452,4.564691553393284,0.007989301259167868,0.0,1.5710738101527947e-08,2.2589547787847126e-08,2.051406793313868e-09,2.0538140994533256e-08,1
225,0.045000000000000005,1.5972949610875615e-09,4.5726802241509406,4.56469092887233,0.007989295178610852,0.0,1.5825498886807898e-08,2.2489531917036754e-08,2.072209060404025e-09,2.041732285663273e-08,1
226,0.045200000000000004,1.6066113175533037e-09,4.572679609931801,4.564690303225416,0.007989306606384783,0.0,1.6060082507971524e-08,2.319148688912132e-08,2.068952652936322e-09,2.1122534236185e-08,1
227,0.0454,1.6161399267158908e-09,4.5745650299132405,4.5646896764507305,0.009875353362509618,0.0,1.6407567061793083e-08,2.3859141782290537e-08,2.0621701152653276e-09,2.179697166702521e-08,1
228,0.0456,1.6258909991514462e-09,4.573325093428591,4.564689054370437,0.008636038958154093,0.0,1.691122500180955e-08,2.4425712159795234e-08,2.125224251878259e-09,2.2300487907916975e-08,1
229,0.0458,1.6356710161560131e-09,4.573608547555692,4.56468843062481,0.008920116830882088,0.0,1.6957509180269437e-08,2.4479027574671937e-08,2.09374350445347e-09,2.2385284070218468e-08,1
230,0.046,1.6454901507349532e-09,4.574569652182139,4.564687805230283,0.009881846851856004,0.0,1.6812350686149102e-08,2.4773377762973567e-08,2.0107841961452156e-09,2.276259356682835e-08,1
231,0.046200000000000005,1.6552650409272929e-09,4.574001466437961,4.5646871739243275,0.009314292413633846,0.0,1.688348790727828e-08,2.4437139197713197e-08,2.068629389985345e-09,2.236850980772785e-08,1
232,0.046400000000000004,1.6650977400777867e-09,4.574446239526561,4.5646865469779785,0.009759692448582354,0.0,1.7326629812447845e-08,2.4237461129101015e-08,2.099666658338912e-09,2.2137794470762102e-08,1
233,0.0466,1.67549238314963e-09,4.574445658631868,4.564685913393786,0.00975974513808185,0.0,1.83378349194273e-08,2.5989712350285185e-08,2.0240119239681068e-09,2.396570042631708e-08,1
234,0.0468,1.6859784976168607e-09,4.574976681753349,4.564685285329301,0.010291396324047936,0.0,1.843136412388428e-08,2.6304888701009656e-08,2.0355639754498067e-09,2.4269324725559848e-08,1
235,0.047,1.6967127300433385e-09,4.574976069446263,4.564684649459091,0.01029141988717301,0.0,1.9202829960052185e-08,2.672547248708909e-08,2.0771759553603976e-09,2.4648296531728693e-08,1
