time,fraction_neurons_with_any_gate_flip,mean_neuron_gate_flip_fraction,mass_weighted_gate_flip_fraction,frozen_gate_relative_rms_error,frozen_gate_relative_rms_error_cluster1,frozen_gate_relative_rms_error_cluster2
3.4000000000000004,0.765,0.03548625,0.03593619566169257,0.0015298446458509433,0.0014944751788496967,0.0016106254731909889
3.41,0.765,0.03560125,0.036073726268036545,0.0015257521094501497,0.0014975695472965002,0.001590448433433802
3.4200000000000004,0.765,0.0357025,0.03616060554371703,0.001521684560321707,0.0015006455253861579,0.0015702370263578301
3.43,0.765,0.03580375,0.03624375959743636,0.0015176631860884628,0.0015037230002900397,0.0015500081687581688
3.44,0.765,0.035945,0.03637959649118013,0.0015136921615186197,0.0015068137355195516,0.0015297412526646189
3.45,0.765,0.036076250000000004,0.03651299629672443,0.0015097956480833524,0.001509949254719212,0.0015094351787954595
3.46,0.765,0.03617375,0.03658185634754425,0.0015059936523623917,0.001513146834949193,0.0014891076294075115
3.47,0.765,0.03625375,0.03661091571753387,0.0015023172436040273,0.001516426878027213,0.001468806715667264
3.48,0.765,0.03637625,0.03674158629799013,0.001498790086974734,0.0015198192050115817,0.0014485333264114594
3.49,0.765,0.03653375,0.03690573308946619,0.0014954267632605537,0.0015233479806611079,0.0014282698244703648
3.5,0.765,0.0366625,0.03703300953021729,0.0014922444749238212,0.001527035630010597,0.0014080106826478828
3.5100000000000002,0.765,0.03678625,0.03714624777359233,0.0014892757138525712,0.0015309119190377535,0.0013877851188049738
3.52,0.765,0.0369125,0.03727415159065708,0.0014865298055158614,0.0015349835695524967,0.0013675991051820835
3.5300000000000002,0.77,0.03699499999999999,0.03733265319070881,0.001484028309779281,0.0015392769702599022,0.001347451542100775
3.54,0.77,0.03706,0.03735398577838328,0.00148180289153893,0.0015438223340125071,0.0013273675004085337
3.5500000000000003,0.77,0.037135,0.037414514556425464,0.0014798493893398374,0.0015486164279101913,0.001307329630015931
3.56,0.77,0.037228750000000005,0.037481077011952135,0.0014781813685721809,0.001553670214837398,0.0012873479255682849
3.5700000000000003,0.77,0.037335,0.03755257768280205,0.0014768321546126835,0.001559020735240085,0.0012674349768123725
3.58,0.77,0.037448749999999996,0.03763533853575355,0.0014758198209839438,0.001564689460530159,0.0012475881675377554
3.5900000000000003,0.77,0.03754,0.03766652280595925,0.001475150302593858,0.001570681581695206,0.0012278039339235
3.6,0.77,0.03764125,0.03771808433415744,0.0014748457545769105,0.0015770179711381495,0.001208096985535771
3.6100000000000003,0.77,0.037691249999999996,0.03771021256984486,0.0014749372021230184,0.0015837352380697787,0.0011884706354873527
3.62,0.77,0.03777,0.03775550713820178,0.0014754357790716915,0.0015908324010568654,0.0011689617729145672
3.6300000000000003,0.77,0.0378275,0.03778478221193802,0.0014763309676848533,0.0015982993630355743,0.0011495480086630165
3.64,0.77,0.03792375,0.03781983568426384,0.0014776412120789425,0.0016061598149749972,0.0011302212328194942
3.6500000000000004,0.77,0.03799,0.037819590398201215,0.0014793795785121653,0.001614424419048973,0.001110992019936099
