probe,time,x1,x2,loss,f1,f2,weak_gate_evolving_after_creation,weak_rep_angle_deg
pm,4.140000000000001,2.995796162121622,-2.000985607909242,1.5448108391012154,2.9173037654666953,-0.24500707106153985,0.0,88.69341910934894
pm,4.15,2.995796162121622,-2.000985607909242,1.5444226888294517,2.9170188168952853,-0.24524089197301188,0.0,88.68447536894016
pm,4.16,2.995796162121622,-2.000985607909242,1.5440373196348904,2.91673339003998,-0.24547322762235066,0.0,88.67555896900019
pm,4.17,2.995796162121622,-2.000985607909242,1.5436546574390078,2.9164475292857435,-0.24570411784985777,0.0,88.66666740778352
pm,4.180000000000001,2.995796162121622,-2.000985607909242,1.5432746652021623,2.916161213614725,-0.24593358435534526,0.0,88.65780503264617
pm,4.19,2.995796162121622,-2.000985607909242,1.5428973058730306,2.9158743695987677,-0.24616165126116993,0.0,88.6489729137075
pm,4.2,2.995796162121622,-2.000985607909242,1.5425225143450358,2.915587042355353,-0.24638835332447764,0.0,88.64016863625815
pm,4.21,2.995796162121622,-2.000985607909242,1.5421502157479698,2.915299306918406,-0.24661372948712945,0.0,88.63139339113913
pm,4.220000000000001,2.995796162121622,-2.000985607909242,1.5417803470497482,2.9150111818394517,-0.24683781451773137,0.0,88.62264801153101
pm,4.23,2.995796162121622,-2.000985607909242,1.5414128540121976,2.914722720780124,-0.24706063655686353,0.0,88.61393269050042
pm,4.24,2.995796162121622,-2.000985607909242,1.541047696301572,2.914433987494139,-0.24728221533026018,0.0,88.60524722821168
pm,4.25,2.995796162121622,-2.000985607909242,1.5406847671584247,2.914145010735441,-0.2475026100463713,0.0,88.59659117463535
pm,4.26,2.995796162121622,-2.000985607909242,1.5403240382304535,2.913855840317757,-0.24772183422212635,0.0,88.5879669455742
pm,4.2700000000000005,2.995796162121622,-2.000985607909242,1.5399654954122128,2.913566362426481,-0.24793990089914733,0.0,88.57937209960426
pm,4.28,2.995796162121622,-2.000985607909242,1.5396091165635923,2.9132764982049872,-0.24815682614124793,0.0,88.5708065663219
pm,4.29,2.995796162121622,-2.000985607909242,1.5392548099906134,2.912986533425116,-0.24837264853219426,0.0,88.56226593814333
pm,4.3,2.995796162121622,-2.000985607909242,1.5389025325630665,2.9126964551755856,-0.24858739293879328,0.0,88.55375089771996
pm,4.3100000000000005,2.995796162121622,-2.000985607909242,1.5385522640686844,2.9124061699458217,-0.24880107500687443,0.0,88.54526361365593
pm,4.32,2.995796162121622,-2.000985607909242,1.5382039930747486,2.9121155970073573,-0.24901370483212534,0.0,88.5368047663933
