step,t_left,t_right,flow_tube_radius,prescribed_guard_radius,reference_motion_upper,midpoint_rounding_upper,static_radius,probe_central_margin_lower,probe_sector_margin_lower,status,training_ambiguous_pairs,training_gate_assignment_status,speed_upper,parameter_norm_upper,field_lipschitz_upper,training_gate_correction_upper,G_center_lower,G_center_upper,G_budget_upper,G_lower,G_upper,E_center_lower,E_center_upper,E_budget_upper,E_lower,E_upper,Xi_center_lower,Xi_center_upper,Xi_budget_upper,Xi_lower,Xi_upper,sector_rate_cost_upper,E_sector_lower,E_sector_upper,Xi_sector_lower,Xi_sector_upper
19018,3.8034,3.8036,3.528080520355604e-05,4.626356683050795e-05,3.61046625448424e-06,6.680241400063043e-16,3.8891271458708326e-05,1.7640317572699715e-05,1.7639278480727012e-05,ENCLOSED,4529,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.31521402511188357,2.005714125618389,18.313026330468425,0.00023220335320738025,0.000623134508516215,0.0006231345085333051,0.00016379782418872506,0.00045933668432748993,0.0007869323327220303,0.0003753412670173589,0.0003753412670321583,0.0001496398107418813,0.00022570145627547758,0.0005249810777740397,-0.0002477932415013274,-0.000247793241498675,5.946063046152864e-05,-0.0003072538719628561,-0.00018833261103714635,3.8078465284162426e-06,0.0002218936097470613,0.0005287889243024561,-0.0003110617184912724,-0.00018452476450873007
19019,3.8036,3.8038,3.5295419653673594e-05,4.628247510841451e-05,3.6096909086600445e-06,6.680251083923796e-16,3.890511056300168e-05,1.7633347999216624e-05,1.7632308892107578e-05,ENCLOSED,4534,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.315199693440479,2.005717047107332,18.313071847238746,0.00023236606877109057,0.000623708551688365,0.0006237085517054548,0.00016386967111206067,0.00045983888057630427,0.0007875782228175156,0.0003759213237220928,0.00037592132373689204,0.00014970581390811444,0.00022621550981397832,0.0005256271376450066,-0.00024778722796874384,-0.00024778722796609155,5.948334002590217e-05,-0.00030727056799464606,-0.00018830388794018936,3.807686354230099e-06,0.00022240782345974818,0.0005294348239992367,-0.0003110782543488762,-0.00018449620158595922
19020,3.8038,3.804,3.531022042024944e-05,4.630163259517958e-05,3.608813956262386e-06,6.680260761152827e-16,3.891903437717987e-05,1.762619176194813e-05,1.7625152639516388e-05,ENCLOSED,4540,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.31518536922508117,2.005719966692657,18.31311733351063,0.00023373097017379736,0.0006241836955846646,0.000624183695601754,0.00016414502498551586,0.00046003867059914866,0.0007883287205872699,0.0003764084211378155,0.0003764084211526145,0.00014995755938553148,0.00022645086175228398,0.0005263659805381461,-0.0002477752744493203,-0.000247775274446668,5.9571575998493764e-05,-0.0003073468504478141,-0.00018820369844817423,3.8075262605277036e-06,0.00022264333549175625,0.0005301735067986739,-0.0003111543767083419,-0.0001843961721876465
19021,3.804,3.8042,3.5329387721402334e-05,4.632669404272841e-05,3.608274433259652e-06,6.680270431794022e-16,3.893766215533003e-05,1.7614668642845066e-05,1.7613629500724048e-05,ENCLOSED,4547,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.315171137739946,2.005722888995168,18.31316291509341,0.00023433998526360475,0.0006246281338064746,0.0006246281338235636,0.00016430760120673005,0.0004603205325997445,0.0007889357350302937,0.0003768660437078528,0.0003768660437226515,0.00015010638849476078,0.00022675965521309197,0.0005269724322174124,-0.0002477620901010928,-0.00024776209009844065,5.962422251732134e-05,-0.0003073863126184142,-0.00018813786758111928,3.8073672979400838e-06,0.00022295228791515185,0.0005307797995153526,-0.00031119367991635437,-0.00018433050028317916
19022,3.8042,3.8044,3.5343682197918676e-05,4.6345165029123584e-05,3.6069201036536925e-06,6.680280095765081e-16,3.895060230224042e-05,1.7608018001190783e-05,1.7606978844253276e-05,ENCLOSED,4547,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.31515680870442453,2.0057258036248067,18.313208309828166,0.00023345604702109274,0.0006251518482641512,0.00062515184828124,0.00016419942065565302,0.00046095242760849813,0.000789351268936893,0.0003773988506269952,0.0003773988506417937,0.00015000807036034955,0.00022739078026664562,0.0005274069210021434,-0.0002477529976396271,-0.00024775299763697505,5.9588480974203315e-05,-0.00030734147861383046,-0.0001881645166627717,3.8072071217504344e-06,0.00022358357314489517,0.0005312141281238939,-0.00031114868573558097,-0.00018435730954102124
19023,3.8044,3.8046,3.5357798028953826e-05,4.6363394240353724e-05,3.6060280656098196e-06,6.680289753162725e-16,3.8963826095231696e-05,1.7601545657898375e-05,1.760050648632298e-05,ENCLOSED,4544,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.31514249140696715,2.0057287165543722,18.31325367986788,0.00023476424007873206,0.00062573394663513,0.0006257339466522186,0.00016446295783879055,0.0004612709887963394,0.0007901969044910093,0.0003779898036035735,0.0003779898036183719,0.0001502490312516905,0.00022774077235188298,0.0005282388348700625,-0.00024774414303402786,-0.0002477441430313759,5.967279500211289e-05,-0.0003074169380361408,-0.00018807134802926298,3.807047078680773e-06,0.00022393372527320217,0.0005320458819487434,-0.00031122398511482165,-0.00018426430095058217
19024,3.8046,3.8048,3.537196540906018e-05,4.638169194220438e-05,3.6051316316043907e-06,6.680299403961945e-16,3.897709704133262e-05,1.7595021418488023e-05,1.7593982232223148e-05,ENCLOSED,4545,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3151281813157333,2.0057316275489003,18.313299018717473,0.00023907953182316844,0.0006262184330200675,0.0006262184330371558,0.00016523518145593582,0.00046098325156413166,0.0007914536144930917,0.0003784856405526547,0.0003784856405674529,0.00015095428460534243,0.00022753135594731226,0.0005294399251727954,-0.0002477327924698835,-0.00024773279246723167,5.992111404926885e-05,-0.0003076539065191524,-0.0001878116784179628,3.806887112945164e-06,0.00022372446883436707,0.0005332468122857406,-0.0003114607936320976,-0.00018400479130501761
19025,3.8048,3.805,3.538597561703034e-05,4.6399783773935755e-05,3.6042828827450535e-06,6.680309048162767e-16,3.899025850044345e-05,1.7588654004240444e-05,1.758761480344322e-05,ENCLOSED,4542,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3151138754018955,2.005734536453276,18.313344322070567,0.00023864036225545082,0.0006267717425007504,0.0006267717425178385,0.00016520305264016032,0.00046156868986059,0.0007919747951579989,0.0003790455635884413,0.0003790455636032393,0.000150925387608387,0.0002281201759800543,0.0005299709512116263,-0.00024772617891477994,-0.0002477261789121282,5.991012747871398e-05,-0.000307636306393494,-0.0001878160514334142,3.8067271872682295e-06,0.00022431344879278605,0.0005337776783988947,-0.00031144303358076225,-0.00018400932424614594
19026,3.805,3.8052,3.539867287766145e-05,4.6416096476581184e-05,3.603358545211323e-06,6.680318685769353e-16,3.900203142354082e-05,1.7583599190427866e-05,1.7582559976411204e-05,ENCLOSED,4545,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.31509954995980893,2.005737441989993,18.313389555079674,0.00023869796271467112,0.0006271758275707964,0.0006271758275878839,0.00016525046232242007,0.00046192536524837627,0.000792426289910304,0.00037946550849680635,0.00037946550851160397,0.0001509690818116602,0.0002284964266851461,0.0005304345903232643,-0.0002477103190764605,-0.0002477103190738089,5.9924506385852e-05,-0.0003076348254623126,-0.00018778581268795685,3.8065670096117706e-06,0.00022468985967553432,0.0005342411573328762,-0.0003114413924719244,-0.00018397924567834507
19027,3.8052,3.8054,3.541177320321022e-05,4.643295614563995e-05,3.602459617300168e-06,6.680328316792737e-16,3.901423282117844e-05,1.7578140964863023e-05,1.757710173722381e-05,ENCLOSED,4547,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3150852387768326,2.0057403459776175,18.31343476737146,0.00023835301006392478,0.0006275796598234462,0.0006275796598405332,0.00016523108845467423,0.0004623485713687719,0.0007928107482952075,0.00037988520473791927,0.00037988520475271646,0.0001509518195419613,0.00022893338519595793,0.0005308370242946779,-0.0002476944550879976,-0.00024769445508534594,5.9917299836384e-05,-0.00030761175492438164,-0.0001877771552489619,3.8064069962071983e-06,0.00022512697819975072,0.0005346434312908852,-0.0003114181619205889,-0.0001839707482527547
19028,3.8054,3.8056,3.5425663220282804e-05,4.645088022969259e-05,3.60163983897423e-06,6.680337941235534e-16,3.902730305992509e-05,1.7571892701009117e-05,1.7570853458957626e-05,ENCLOSED,4548,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3150709498534061,2.0057432488580518,18.313479970900275,0.00023874547619661017,0.0006280164466089199,0.0006280164466260065,0.00016533929053181773,0.00046267715607710213,0.0007933557371578243,0.0003803361852512919,0.00038033618526608876,0.00015105100632680852,0.00022928517892448335,0.0005313871915928974,-0.0002476802613600986,-0.0002476802613574471,5.995150848972119e-05,-0.00030763176984981985,-0.0001877287528677259,3.806247245666116e-06,0.00022547893167881722,0.0005351934388385636,-0.00031143801709548603,-0.00018392250562205976
19029,3.8056,3.8058,3.543796451558656e-05,4.646665878608105e-05,3.60067073334728e-06,6.68034755909788e-16,3.90386352496019e-05,1.756723281222816e-05,1.756619355735307e-05,ENCLOSED,4553,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.31505663515932425,2.005746148025951,18.31352509475542,0.00023925211285314013,0.0006285085448038981,0.0006285085448209845,0.00016546121322559448,0.00046304733157830356,0.0007939697580465791,0.0003808389685399088,0.00038083896855470545,0.00015116270998493726,0.00022967625855497152,0.0005320016785396428,-0.0002476695762664599,-0.0002476695762638085,5.9989805504696775e-05,-0.00030765938177115674,-0.00018767977075911168,3.8060871662077307e-06,0.00022587017138876375,0.0005358077657058506,-0.0003114654689373645,-0.00018387368359290391
19030,3.8058,3.806,3.54518375870645e-05,4.648455901923494e-05,3.599854087939689e-06,6.680357170396024e-16,3.9051691675672246e-05,1.7561000800646475e-05,1.7559961531375963e-05,ENCLOSED,4557,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.315042358452689,2.0057490469451333,18.313570233163595,0.00023951569120721398,0.0006289717806460267,0.0006289717806631127,0.0001655475544521469,0.0004634242261938798,0.0007945193351152597,0.0003813141906648751,0.00038131419067967154,0.00015124194383241957,0.00023007224683245552,0.0005325561345120912,-0.000247657589983622,-0.0002476575899809707,6.0016926424059824e-05,-0.0003076745164076819,-0.00018764066355691082,3.805927543425444e-06,0.00022626631928903003,0.0005363620620555168,-0.00031148044395110737,-0.00018383473601348534
19031,3.806,3.8062,3.5463229699772565e-05,4.649911095238934e-05,3.598890667237881e-06,6.680366775121496e-16,3.9062120367678505e-05,1.7557249401277413e-05,1.75562101200924e-05,ENCLOSED,4557,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3150280396558242,2.005751941265161,18.313615267778907,0.00024036064594848032,0.0006294353860487261,0.0006294353860658116,0.00016572379615202207,0.00046371158989670397,0.0007951591822178337,0.0003817897453823057,0.0003817897453971018,0.00015140322455187022,0.00023038652083043543,0.0005331929699489721,-0.00024764564066889083,-0.00024764564066623963,6.007256797721216e-05,-0.00030771820864610306,-0.00018757307268902745,3.8057673906457086e-06,0.00022658075343978969,0.0005369987373396179,-0.00031152397603674884,-0.0001837673052983817
19032,3.8062,3.8064,3.547646548152403e-05,4.6516152459971954e-05,3.5980831352191772e-06,6.680376373292952e-16,3.9074548617411265e-05,1.7551653986376973e-05,1.755061469143375e-05,ENCLOSED,4554,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3150137640032472,2.005754835614853,18.313660324536077,0.0002400951144362905,0.0006298395980438252,0.0006298395980609102,0.00016571859902384203,0.00046412099901998305,0.0007955581970847524,0.00038220976240402766,0.00038220976241882344,0.00015139890439234198,0.00023081085801168565,0.0005336086668111655,-0.0002476298356422678,-0.0002476298356396167,6.0069995405265196e-05,-0.00030769983104753307,-0.00018755984023435148,3.8056077580791366e-06,0.00022700525025360648,0.0005374142745692448,-0.00031150543880561224,-0.0001837542324762723
19033,3.8064,3.8066,3.5489353692972193e-05,4.653272967724648e-05,3.5971834790345674e-06,6.680385964904031e-16,3.908653717267482e-05,1.7546405795361053e-05,1.7545366487007146e-05,ENCLOSED,4556,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3149994865484083,2.005757727556483,18.31370533708321,0.00024036539233000844,0.0006303190666531544,0.0006303190666702393,0.0001658026417861332,0.00046451642486702117,0.0007961217084563726,0.0003827009253999562,0.00038270092541475175,0.0001514760373254327,0.00023122488807452346,0.0005341769627401846,-0.00024761814125566847,-0.0002476181412530175,6.009616681864137e-05,-0.0003077143080743099,-0.0001875219744343761,3.8054480919368846e-06,0.00022741943998258655,0.0005379824108321216,-0.0003115197561662468,-0.0001837165263424392
19034,3.8066,3.8068,3.550264922859929e-05,4.654986355779669e-05,3.5963640533416604e-06,6.680395549969473e-16,3.909901328260901e-05,1.7540749933816667e-05,1.7539710611644712e-05,ENCLOSED,4556,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.31498522424655256,2.0057606180188263,18.313750330615726,0.00023650410384156822,0.0006308809588594443,0.000630880958876529,0.00016518952683534165,0.0004656914320241026,0.0007960704857118707,0.00038326914239112444,0.0003832691424059198,0.00015091684118776158,0.00023235230120336283,0.0005341859835936815,-0.0002476118164707899,-0.00024761181646813904,5.9897715600864554e-05,-0.0003075095320716545,-0.00018771410086727445,3.8052886011697957e-06,0.000228547012602193,0.0005379912721948514,-0.00031131482067282433,-0.00018390881226610463
19035,3.8068,3.807,3.5515375722886364e-05,4.656623437929174e-05,3.5954138296360366e-06,6.680405128485258e-16,3.911078955319046e-05,1.7535662767331933e-05,1.7534623431910925e-05,ENCLOSED,4553,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.31497095532756725,2.005763505816009,18.313795272902762,0.00023737037514661702,0.000631275812419663,0.0006312758124367473,0.00016537364969431006,0.0004659021627253529,0.0007966494621310575,0.0003836809839255588,0.00038368098394035385,0.00015108531978345657,0.00023259566414210223,0.0005347663037238105,-0.00024759482849657404,-0.0002475948284939233,5.995605874727436e-05,-0.00030755088724384845,-0.0001876387697466489,3.805129017523158e-06,0.00022879053512457904,0.0005385714327413338,-0.0003113560162613717,-0.0001838336407291257
19036,3.807,3.8072,3.552883730475792e-05,4.658359640460961e-05,3.594580503547582e-06,6.680414700463755e-16,3.912341780897357e-05,1.7529840167051515e-05,1.7528800817646332e-05,ENCLOSED,4555,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3149567084587984,2.0057663925013767,18.31384020623768,0.00023696973866661896,0.000631805412133757,0.0006318054121508407,0.00016534627515104892,0.000466459136982708,0.0007971516873018897,0.0003842192766816804,0.0003842192766964752,0.00015106075791545488,0.00023315851876622547,0.0005352800346119301,-0.0002475861354545464,-0.00024758613545189563,5.99464286697104e-05,-0.00030753256412425687,-0.0001876397067821852,3.8049696942090706e-06,0.00022935354907201638,0.0005390850043061393,-0.000311337533818466,-0.00018383473708797612
19037,3.8072,3.8074,3.554201553252022e-05,4.6600575895090934e-05,3.593609338405508e-06,6.680424265905261e-16,3.91356248715938e-05,1.7524300574738242e-05,1.7523261211632194e-05,ENCLOSED,4557,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3149424603875573,2.0057692768032593,18.31388509610384,0.00023724068053130112,0.000632253813787291,0.0006322538138043745,0.00016543105937830125,0.00046682275440898963,0.0007976848731826759,0.0003846819595086394,0.000384681959523434,0.00015113856589877382,0.00023354339360986558,0.0005358205254222079,-0.0002475718542811212,-0.00024757185427847053,5.9972762738211466e-05,-0.0003075446170193327,-0.00018759909154025903,3.804810344681009e-06,0.00022973858326518455,0.0005396253357668891,-0.00031134942736401374,-0.000183794281195578
19038,3.8074,3.8076,3.5556197819302066e-05,4.6618907444768714e-05,3.5928078277407255e-06,6.680433824818472e-16,3.9149005647710856e-05,1.7517756577332534e-05,1.751671719952152e-05,ENCLOSED,4556,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.31492824008972736,2.0057721603180787,18.31392998572501,0.0002375427158669403,0.000632714827009223,0.0006327148270263061,0.00016552496886146635,0.0004671898581477566,0.0007982397958877725,0.00038515582682807935,0.0003851558268428736,0.00015122471136498543,0.00023393111546309389,0.0005363805382078592,-0.0002475590001836132,-0.00024755900018096267,6.0002410986095964e-05,-0.00030756141116970926,-0.0001875565891948667,3.8046513260716162e-06,0.00023012646413702223,0.0005401851895339309,-0.00031136606249578094,-0.00018375193786879503
19039,3.8076,3.8078,3.556951574189696e-05,4.66360716570381e-05,3.5918403747521625e-06,6.680443377201884e-16,3.916135611731719e-05,1.7512076598110803e-05,1.7511037206459145e-05,ENCLOSED,4556,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.31491400728422564,2.00577504084335,18.313974815315586,0.00023740713459498376,0.0006331187951084216,0.0006331187951255043,0.00016554150075785714,0.00046757729435056443,0.0007986602958833615,0.0003855787358810959,0.0003855787358958898,0.00015124022380851742,0.00023433851207257844,0.0005368189597044073,-0.0002475400592297953,-0.00024754005922714487,6.000683355363331e-05,-0.0003075468927834287,-0.00018753322567351152,3.804492141988458e-06,0.00023053401993058996,0.0005406234518463959,-0.0003113513849254172,-0.00018372873353152304
19040,3.8078,3.808,3.5583934722449366e-05,4.665472263043882e-05,3.590978693118461e-06,6.680452923068377e-16,3.917491341623589e-05,1.7505295215006743e-05,1.7504255808413342e-05,ENCLOSED,4554,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3148998030077927,2.0057779206177333,18.314019645689697,0.00023673066376192088,0.0006335991895347068,0.0006335991895517891,0.00016547039062146066,0.0004681287989132461,0.0007990695801732498,0.00038607388354539376,0.0003860738835601875,0.00015117574291605713,0.0002348981406293366,0.0005372496264762447,-0.00024752530599178265,-0.0002475253059891323,5.9983167538969844e-05,-0.00030750847353075254,-0.00018754213845016245,3.8043332981186206e-06,0.00023109380733121797,0.0005410539597743635,-0.00031131280682887124,-0.0001837378051520438
19041,3.808,3.8082,3.5598645945111344e-05,4.6673766334755546e-05,3.5901717994167705e-06,6.680462462422959e-16,3.918881774519618e-05,1.749822124394064e-05,1.749718182211321e-05,ENCLOSED,4557,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3148856115874594,2.005780798782943,18.314064453561432,0.00023647867718696268,0.0006341499920079992,0.0006341499920250812,0.00016547229627188756,0.00046867769573611154,0.0007996222882969689,0.00038663128290727814,0.00038663128292207164,0.00015117791335842972,0.0002354533695488484,0.0005378091962805015,-0.00024751870910318997,-0.00024751870910053974,5.9983279251522213e-05,-0.0003075019883547122,-0.0001875354298490175,3.804174601316344e-06,0.00023164919494753203,0.0005416133708818179,-0.0003113061629560286,-0.00018373125524770114
19042,3.8082,3.8084,3.561320020952476e-05,4.669259367115422e-05,3.5892912799890278e-06,6.6804719952618745e-16,3.9202491490181854e-05,1.749130388534579e-05,1.7490264448441254e-05,ENCLOSED,4555,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3148714218759994,2.0057836747628857,18.314109222988133,0.0002362116953582601,0.0006346382266884274,0.0006346382267055093,0.00016547087819832434,0.0004691673484901031,0.0008001091049038337,0.00038713344430538156,0.00038713344432017485,0.0001511770474961668,0.00023595639680921472,0.0005383104918163417,-0.00024750478238551483,-0.0002475047823828647,5.998220067385574e-05,-0.00030748698305937066,-0.00018752258170900895,3.804015914360391e-06,0.0002321523808948543,0.0005421145077307022,-0.0003112909989737311,-0.00018371856579464852
19043,3.8084,3.8086,3.5626824160761725e-05,4.671016769062717e-05,3.588350714512353e-06,6.680481521595868e-16,3.921517487594215e-05,1.7485316494220164e-05,1.748427704316879e-05,ENCLOSED,4555,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.31485722032435487,2.005786547799303,18.314153933545843,0.00023539442463878688,0.0006351388084642461,0.0006351388084813277,0.00016537321234281474,0.0004697655961214313,0.0008005120208241426,0.00038764671151801774,0.0003876467115328108,0.00015108832528694087,0.00023655838623107685,0.0005387350368197518,-0.0002474920969486979,-0.0002474920969460478,5.994992320627991e-05,-0.0003074420201549779,-0.00018754217373976787,3.803857070204147e-06,0.00023275452916087267,0.000542538893889956,-0.0003112458772251821,-0.0001837383166695637
19044,3.8086,3.8088,3.564079646852221e-05,4.672821150286128e-05,3.5874982017603977e-06,6.680491041436086e-16,3.9228294670950676e-05,1.747898040093373e-05,1.747794093538712e-05,ENCLOSED,4554,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.31484303292146837,2.005789419320484,18.314198623938445,0.00023518264494532895,0.0006356236342135109,0.0006356236342305921,0.00016537934292392838,0.00047024429128958244,0.0008010029771545206,0.0003881433326349826,0.00038814333264977543,0.00015109434695321028,0.00023704898568177227,0.0005392376796029858,-0.0002474803015809974,-0.0002474803015783474,5.995116273226236e-05,-0.0003074314643132598,-0.000187529138846085,3.8036983891537383e-06,0.0002332452872926185,0.0005430413779921396,-0.0003112351627024136,-0.00018372544045693122
19045,3.8088,3.809,3.5655453729051526e-05,4.674717999183965e-05,3.5866534038654165e-06,6.680500554773845e-16,3.924210713358501e-05,1.7471959009310623e-05,1.7470919528583783e-05,ENCLOSED,4553,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3148288644841966,2.005792289584199,18.314243301213953,0.00023476615504882856,0.0006360253678706582,0.000636025367887739,0.0001653530572334025,0.00047067231063725566,0.0008013784251211416,0.000388563072503509,0.0003885630725183015,0.00015107078178751854,0.0002374922907159904,0.0005396338543058202,-0.00024746229536961857,-0.0002474622953669687,5.994205393796501e-05,-0.0003074043493075836,-0.00018752024142900363,3.8035399305473877e-06,0.000233688750785443,0.0005434373942363676,-0.0003112078892381311,-0.00018371670149845622
19046,3.809,3.8092,3.5668855730639504e-05,4.676445484267597e-05,3.585628247754506e-06,6.680510061624493e-16,3.925448397906208e-05,1.746619253113623e-05,1.7465153036484377e-05,ENCLOSED,4553,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3148146761544097,2.0057951564636776,18.314287907660805,0.00023467946394341348,0.0006364723804204142,0.0006364723804374945,0.0001653779582373226,0.0004710944221830915,0.0008018503386748171,0.0003890234930333836,0.0003890234930481758,0.00015109393384626015,0.00023792955918712342,0.000540117426894436,-0.0002474488873894999,-0.0002474488873868501,5.994920563503825e-05,-0.0003073980930245382,-0.0001874996817518118,3.803381215509893e-06,0.0002341261779716135,0.0005439208081099461,-0.0003112014742400481,-0.00018369630053630188
19047,3.8092,3.8094,3.568164099007214e-05,4.6780893598876755e-05,3.584770187820972e-06,6.680519561991598e-16,3.926641117856119e-05,1.7461042449695754e-05,1.746000294173559e-05,ENCLOSED,4552,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3148004858223713,2.005798020946411,18.314332469999172,0.00023581972605881646,0.00063691277752752,0.0006369127775445999,0.00016560894928474538,0.0004713038282427746,0.0008025217268293453,0.00038947760145481206,0.00038947760146960394,0.0001513052008071786,0.00023817240064763343,0.0005407828022767826,-0.0002474351760751766,-0.0002474351760725269,6.002271651118261e-05,-0.00030745789258635923,-0.00018741245956134428,3.8032224645534636e-06,0.00023436917818307995,0.0005445860247413362,-0.00031126111505091277,-0.0001836092370967908
19048,3.8094,3.8096,3.5695422412690604e-05,4.679867530910498e-05,3.5839509186142746e-06,6.68052905588159e-16,3.927937333197295e-05,1.745489585971706e-05,1.745385633745238e-05,ENCLOSED,4554,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.31478632063326073,2.005800884518512,18.314377028551878,0.00023660331449864232,0.0006373825808146604,0.00063738258083174,0.00016578293774015412,0.0004715996430745062,0.0008031655185718943,0.00038995942928843444,0.0003899594293032261,0.00015146444159083947,0.00023849498769759495,0.0005414238708940657,-0.00024742315152869446,-0.0002474231515260449,6.007804067288345e-05,-0.00030750119220157796,-0.00018734511085316142,3.803064012213301e-06,0.0002346919236853816,0.0005452269349062791,-0.0003113042562137913,-0.00018354204684094808
19049,3.8096,3.8098,3.5708284288135246e-05,4.6815216810732194e-05,3.583039940415272e-06,6.680538543291551e-16,3.929132422921859e-05,1.7449668471628662e-05,1.744862893597897e-05,ENCLOSED,4556,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.31477214293460615,2.005803745135278,18.31442152768775,0.00023731521720060783,0.0006378594521426193,0.0006378594521596985,0.00016594158391143785,0.0004719178682311814,0.0008038010360711365,0.00039044778337887456,0.000390447783393666,0.00015160967601750378,0.00023883810736137075,0.0005420574594111699,-0.00024741166876621304,-0.0002474116687635636,6.012827738202405e-05,-0.00030753994614823713,-0.0001872833913815395,3.80290539454081e-06,0.0002350352019668299,0.0005458603648057108,-0.000311342851542778,-0.00018348048598699866
19050,3.8098,3.81,3.5720436284700624e-05,4.683079877348895e-05,3.582158592948457e-06,6.680548024232827e-16,3.9302594878317156e-05,1.7445150617204862e-05,1.7444111068879996e-05,ENCLOSED,4555,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3147579587576721,2.005806603129228,18.314465976407686,0.00023765668294936543,0.0006383002830929378,0.0006383002831100166,0.0001660354065217741,0.0004722648765711637,0.0008043356896317908,0.0003909011373009572,0.0003909011373157483,0.0001516957385789581,0.0002392053987219991,0.0005425968758947065,-0.000247399145794449,-0.0002473991457917996,6.0157518801005106e-05,-0.00030755666459545414,-0.00018724162699079448,3.8027466858754254e-06,0.00023540265203612364,0.0005463996225805821,-0.0003113594112813296,-0.00018343888030491904
19051,3.81,3.8102,3.573407152203213e-05,4.6848383663203105e-05,3.5813650123243076e-06,6.680557498712835e-16,3.931543653502452e-05,1.7439149176869083e-05,1.7438109614385763e-05,ENCLOSED,4554,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.31474380960395326,2.005809460753132,18.314510436012284,0.00023780591057821684,0.0006387663043397796,0.0006387663043568582,0.00016610169931491767,0.0004726646050248619,0.000804868003671776,0.00039138015897326997,0.00039138015898806087,0.00015175667651258634,0.0002396234824606836,0.0005431368355006473,-0.000247386145368978,-0.00024738614536632867,6.0178077771607865e-05,-0.00030756422314058595,-0.00018720806759472077,3.8025883975957513e-06,0.00023582089406308783,0.0005469394238982432,-0.00031136681153818175,-0.000183405479197125
19052,3.8102,3.8104,3.5746375747015506e-05,4.6864173380529217e-05,3.580438567772167e-06,6.680566966730219e-16,3.932681431545575e-05,1.7434478403804398e-05,1.7433438828493594e-05,ENCLOSED,4550,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3147296396757614,2.0058123149736025,18.314554824001178,0.00023919691087711753,0.0006392392026235775,0.0006392392026406557,0.00016637338340351872,0.00047286581922005875,0.0008056125860441745,0.0003918636091080541,0.00039186360912284466,0.00015200509207455502,0.00023985851703349904,0.0005438687011973998,-0.000247375593517992,-0.00024737559351534276,6.026465146100534e-05,-0.0003076402449789974,-0.0001871109420543374,3.802429842149802e-06,0.00023605608719134922,0.0005476711310395498,-0.00031144267482114725,-0.00018330851221218757
19053,3.8104,3.8106,3.575998362922897e-05,4.6881729395473023e-05,3.5796494581657563e-06,6.680576428296436e-16,3.9339633088062806e-05,1.7428503628501316e-05,1.742746403905933e-05,ENCLOSED,4553,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3147155022705356,2.0058151686970143,18.314599219338287,0.00023872604492838678,0.0006396756059135931,0.000639675605930671,0.00016633474300333274,0.0004733408629102603,0.0008060103489340039,0.0003923135727184948,0.00039231357273328515,0.00015197024866895194,0.00024034332404954283,0.0005442838214022371,-0.0002473620331975668,-0.0002473620331949177,6.0251421815486846e-05,-0.0003076134550130537,-0.0001871106113794308,3.8022716763256123e-06,0.0002365410523732172,0.0005480860930785629,-0.00031141572668937935,-0.00018330833970310516
